,cantonId,case_inz_entries_7dayAverage_last_2,pred_week_case_inz_entries_7dayAverage_0,pred_week_case_inz_entries_7dayAverage_1,output_case_inz_entries_7dayAverage_0,output_case_inz_entries_7dayAverage_1,iteration
179,VS,35.47428571428572,36.97647,37.97893,32.70285714285714,29.397142857142853,6
180,ZG,38.05142857142857,38.391556,39.381546,36.03857142857142,41.184285714285714,6
181,ZH,44.4,39.904976,40.875233,53.30714285714286,54.89571428571429,6
182,AG,44.74,39.38281,40.436836,53.36571428571428,59.96857142857144,7
183,AI,25.685714285714287,36.33134,37.4322,40.745714285714286,34.542857142857144,7
184,AR,47.665714285714294,40.719074,41.755413,52.04571428571428,49.46857142857144,7
185,BE,37.64142857142857,37.42033,38.504868,46.08,48.51285714285714,7
186,BL,46.63571428571429,38.491917,39.55971,55.86571428571429,51.27428571428571,7
187,BS,47.34,37.437634,38.523052,50.84285714285714,51.862857142857145,7
188,FR,34.050000000000004,36.582684,37.6796,30.587142857142855,29.07857142857143,7
189,GE,36.44285714285714,35.851475,36.960278,30.40571428571429,30.29285714285714,7
190,GL,29.211428571428577,38.971104,40.03102,57.71857142857142,58.424285714285716,7
191,GR,43.93,38.33888,39.408394,49.6,55.55714285714286,7
192,JU,31.645714285714284,35.279694,36.399036,26.017142857142854,40.57714285714286,7
193,LU,36.68857142857143,38.634056,39.69923,46.19714285714286,58.89142857142856,7
194,NE,45.40857142857143,35.544727,36.658123,36.42285714285714,32.61714285714286,7
195,NW,23.211428571428577,36.115353,37.221554,40.44857142857143,45.091428571428565,7
196,OW,27.87,35.57491,36.688267,30.50714285714286,25.987142857142853,7
197,SG,62.207142857142856,42.837322,43.84675,70.29,71.15714285714286,7
198,SH,50.48285714285714,40.29131,41.334656,50.48285714285714,52.56571428571429,7
199,SO,45.1,40.928486,41.962437,59.22000000000001,59.63571428571429,7
200,SZ,38.722857142857144,40.38155,41.4196,47.44714285714286,62.58285714285715,7
201,TG,45.33,40.596363,41.634426,61.222857142857144,64.13571428571429,7
202,TI,66.20857142857143,43.82433,44.808636,65.47428571428573,72.83285714285714,7
203,UR,34.64,35.384136,36.50112,34.64,40.86857142857143,7
204,VD,38.878571428571426,37.25162,38.33829,37.51142857142858,30.98142857142857,7
205,VS,35.47428571428572,35.90838,37.015842,32.70285714285714,29.397142857142853,7
206,ZG,38.05142857142857,38.52357,39.590702,36.03857142857142,41.184285714285714,7
207,ZH,44.4,40.71401,41.751385,53.30714285714286,54.89571428571429,7
208,AG,44.74,38.526367,39.505642,53.36571428571428,59.96857142857144,8
209,AI,25.685714285714287,36.026432,37.03358,40.745714285714286,34.542857142857144,8
210,AR,47.665714285714294,41.233322,42.189087,52.04571428571428,49.46857142857144,8
211,BE,37.64142857142857,36.69899,37.696903,46.08,48.51285714285714,8
212,BL,46.63571428571429,37.96013,38.945316,55.86571428571429,51.27428571428571,8
213,BS,47.34,36.821995,37.818314,50.84285714285714,51.862857142857145,8
214,FR,34.050000000000004,36.738235,37.734314,30.587142857142855,29.07857142857143,8
215,GE,36.44285714285714,35.800545,36.807205,30.40571428571429,30.29285714285714,8
216,GL,29.211428571428577,38.90056,39.875977,57.71857142857142,58.424285714285716,8
217,GR,43.93,38.14199,39.124493,49.6,55.55714285714286,8
218,JU,31.645714285714284,34.714867,35.7325,26.017142857142854,40.57714285714286,8
219,LU,36.68857142857143,37.825428,38.813004,46.19714285714286,58.89142857142856,8
220,NE,45.40857142857143,35.331394,36.342236,36.42285714285714,32.61714285714286,8
221,NW,23.211428571428577,35.21591,36.231155,40.44857142857143,45.091428571428565,8
222,OW,27.87,34.716278,35.721565,30.50714285714286,25.987142857142853,8
223,SG,62.207142857142856,42.83927,43.771004,70.29,71.15714285714286,8
224,SH,50.48285714285714,39.178795,40.14905,50.48285714285714,52.56571428571429,8
225,SO,45.1,40.214066,41.176796,59.22000000000001,59.63571428571429,8
226,SZ,38.722857142857144,40.08053,41.044872,47.44714285714286,62.58285714285715,8
227,TG,45.33,39.887062,40.85144,61.222857142857144,64.13571428571429,8
228,TI,66.20857142857143,48.160984,49.04061,65.47428571428573,72.83285714285714,8
229,UR,34.64,35.07062,36.049076,34.64,40.86857142857143,8
230,VD,38.878571428571426,36.712074,37.706783,37.51142857142858,30.98142857142857,8
231,VS,35.47428571428572,36.564148,37.566376,32.70285714285714,29.397142857142853,8
232,ZG,38.05142857142857,37.54511,38.534966,36.03857142857142,41.184285714285714,8
233,ZH,44.4,39.814056,40.7801,53.30714285714286,54.89571428571429,8
234,AG,44.74,40.04284,41.140026,53.36571428571428,59.96857142857144,9
235,AI,25.685714285714287,39.276535,40.36894,40.745714285714286,34.542857142857144,9
236,AR,47.665714285714294,41.47199,42.55245,52.04571428571428,49.46857142857144,9
237,BE,37.64142857142857,38.774,39.863453,46.08,48.51285714285714,9
238,BL,46.63571428571429,39.437084,40.54082,55.86571428571429,51.27428571428571,9
239,BS,47.34,38.35619,39.44437,50.84285714285714,51.862857142857145,9
240,FR,34.050000000000004,38.978153,40.088528,30.587142857142855,29.07857142857143,9
241,GE,36.44285714285714,39.19154,40.268616,30.40571428571429,30.29285714285714,9
242,GL,29.211428571428577,40.15527,41.24963,57.71857142857142,58.424285714285716,9
243,GR,43.93,39.550194,40.645336,49.6,55.55714285714286,9
244,JU,31.645714285714284,37.30627,38.372818,26.017142857142854,40.57714285714286,9
245,LU,36.68857142857143,39.684856,40.78799,46.19714285714286,58.89142857142856,9
246,NE,45.40857142857143,38.552773,39.616173,36.42285714285714,32.61714285714286,9
247,NW,23.211428571428577,37.937,38.997334,40.44857142857143,45.091428571428565,9
248,OW,27.87,38.072742,39.13042,30.50714285714286,25.987142857142853,9
249,SG,62.207142857142856,43.35069,44.40946,70.29,71.15714285714286,9
250,SH,50.48285714285714,40.731068,41.82075,50.48285714285714,52.56571428571429,9
251,SO,45.1,41.3374,42.422035,59.22000000000001,59.63571428571429,9
252,SZ,38.722857142857144,40.998257,42.09252,47.44714285714286,62.58285714285715,9
253,TG,45.33,41.22852,42.315662,61.222857142857144,64.13571428571429,9
254,TI,66.20857142857143,44.06145,45.108685,65.47428571428573,72.83285714285714,9
255,UR,34.64,37.728073,38.787243,34.64,40.86857142857143,9
256,VD,38.878571428571426,38.85696,39.96616,37.51142857142858,30.98142857142857,9
257,VS,35.47428571428572,38.664486,39.773846,32.70285714285714,29.397142857142853,9
258,ZG,38.05142857142857,39.469242,40.574383,36.03857142857142,41.184285714285714,9
259,ZH,44.4,40.861813,41.947815,53.30714285714286,54.89571428571429,9
260,AG,44.74,39.156834,40.216984,53.36571428571428,59.96857142857144,10
261,AI,25.685714285714287,37.170574,38.250404,40.745714285714286,34.542857142857144,10
262,AR,47.665714285714294,41.420055,42.462414,52.04571428571428,49.46857142857144,10
263,BE,37.64142857142857,37.309635,38.385643,46.08,48.51285714285714,10
264,BL,46.63571428571429,38.22301,39.291843,55.86571428571429,51.27428571428571,10
265,BS,47.34,38.02315,39.09617,50.84285714285714,51.862857142857145,10
266,FR,34.050000000000004,37.65277,38.728733,30.587142857142855,29.07857142857143,10
267,GE,36.44285714285714,37.183662,38.242374,30.40571428571429,30.29285714285714,10
268,GL,29.211428571428577,38.96648,40.028606,57.71857142857142,58.424285714285716,10
269,GR,43.93,38.058136,39.12876,49.6,55.55714285714286,10
270,JU,31.645714285714284,35.92059,36.96027,26.017142857142854,40.57714285714286,10
271,LU,36.68857142857143,38.28738,39.35529,46.19714285714286,58.89142857142856,10
272,NE,45.40857142857143,36.395306,37.45117,36.42285714285714,32.61714285714286,10
273,NW,23.211428571428577,36.23873,37.29935,40.44857142857143,45.091428571428565,10
274,OW,27.87,36.34524,37.386276,30.50714285714286,25.987142857142853,10
275,SG,62.207142857142856,43.23912,44.267353,70.29,71.15714285714286,10
276,SH,50.48285714285714,39.620117,40.67641,50.48285714285714,52.56571428571429,10
277,SO,45.1,40.773445,41.81995,59.22000000000001,59.63571428571429,10
278,SZ,38.722857142857144,40.045734,41.102467,47.44714285714286,62.58285714285715,10
279,TG,45.33,40.29301,41.3437,61.222857142857144,64.13571428571429,10
280,TI,66.20857142857143,46.25008,47.277035,65.47428571428573,72.83285714285714,10
281,UR,34.64,36.102,37.13476,34.64,40.86857142857143,10
282,VD,38.878571428571426,37.513283,38.590977,37.51142857142858,30.98142857142857,10
283,VS,35.47428571428572,37.237457,38.30817,32.70285714285714,29.397142857142853,10
284,ZG,38.05142857142857,38.0461,39.116154,36.03857142857142,41.184285714285714,10
285,ZH,44.4,40.480938,41.530033,53.30714285714286,54.89571428571429,10
286,AG,44.74,37.537537,38.44214,53.36571428571428,59.96857142857144,11
287,AI,25.685714285714287,35.823807,36.763935,40.745714285714286,34.542857142857144,11
288,AR,47.665714285714294,39.492836,40.348713,52.04571428571428,49.46857142857144,11
289,BE,37.64142857142857,35.793564,36.73788,46.08,48.51285714285714,11
290,BL,46.63571428571429,36.549133,37.48025,55.86571428571429,51.27428571428571,11
291,BS,47.34,36.348633,37.281693,50.84285714285714,51.862857142857145,11
292,FR,34.050000000000004,36.649673,37.555874,30.587142857142855,29.07857142857143,11
293,GE,36.44285714285714,35.189342,36.13789,30.40571428571429,30.29285714285714,11
294,GL,29.211428571428577,36.705666,37.63049,57.71857142857142,58.424285714285716,11
295,GR,43.93,36.51183,37.44173,49.6,55.55714285714286,11
296,JU,31.645714285714284,30.641392,31.580639,26.017142857142854,40.57714285714286,11
297,LU,36.68857142857143,36.622654,37.551353,46.19714285714286,58.89142857142856,11
298,NE,45.40857142857143,35.43326,36.374393,36.42285714285714,32.61714285714286,11
299,NW,23.211428571428577,34.978607,35.937576,40.44857142857143,45.091428571428565,11
300,OW,27.87,35.04724,36.002285,30.50714285714286,25.987142857142853,11
301,SG,62.207142857142856,41.8473,42.674416,70.29,71.15714285714286,11
302,SH,50.48285714285714,37.996895,38.893818,50.48285714285714,52.56571428571429,11
303,SO,45.1,38.839554,39.715855,59.22000000000001,59.63571428571429,11
304,SZ,38.722857142857144,38.31183,39.195538,47.44714285714286,62.58285714285715,11
305,TG,45.33,38.47496,39.35906,61.222857142857144,64.13571428571429,11
306,TI,66.20857142857143,45.49633,46.239964,65.47428571428573,72.83285714285714,11
307,UR,34.64,34.93756,35.893536,34.64,40.86857142857143,11
308,VD,38.878571428571426,36.005463,36.93635,37.51142857142858,30.98142857142857,11
309,VS,35.47428571428572,37.054974,37.94916,32.70285714285714,29.397142857142853,11
310,ZG,38.05142857142857,36.43969,37.370975,36.03857142857142,41.184285714285714,11
311,ZH,44.4,38.194164,39.085125,53.30714285714286,54.89571428571429,11
312,AG,44.74,41.8224,42.995296,53.36571428571428,59.96857142857144,12
313,AI,25.685714285714287,39.731026,40.906116,40.745714285714286,34.542857142857144,12
314,AR,47.665714285714294,43.88375,45.05867,52.04571428571428,49.46857142857144,12
315,BE,37.64142857142857,39.45051,40.622112,46.08,48.51285714285714,12
316,BL,46.63571428571429,41.027184,42.199894,55.86571428571429,51.27428571428571,12
317,BS,47.34,38.956215,40.125668,50.84285714285714,51.862857142857145,12
318,FR,34.050000000000004,39.497276,40.67502,30.587142857142855,29.07857142857143,12
319,GE,36.44285714285714,39.077347,40.25633,30.40571428571429,30.29285714285714,12
320,GL,29.211428571428577,41.662075,42.835182,57.71857142857142,58.424285714285716,12
321,GR,43.93,40.397354,41.568844,49.6,55.55714285714286,12
322,JU,31.645714285714284,37.50412,38.677097,26.017142857142854,40.57714285714286,12
323,LU,36.68857142857143,41.20823,42.38138,46.19714285714286,58.89142857142856,12
324,NE,45.40857142857143,38.03987,39.214573,36.42285714285714,32.61714285714286,12
325,NW,23.211428571428577,38.14908,39.321915,40.44857142857143,45.091428571428565,12
326,OW,27.87,37.78769,38.96059,30.50714285714286,25.987142857142853,12
327,SG,62.207142857142856,45.773148,46.948032,70.29,71.15714285714286,12
328,SH,50.48285714285714,42.016945,43.18948,50.48285714285714,52.56571428571429,12
329,SO,45.1,43.56813,44.742744,59.22000000000001,59.63571428571429,12
330,SZ,38.722857142857144,42.72339,43.896786,47.44714285714286,62.58285714285715,12
331,TG,45.33,43.23299,44.4075,61.222857142857144,64.13571428571429,12
332,TI,66.20857142857143,46.62335,47.795795,65.47428571428573,72.83285714285714,12
333,UR,34.64,37.665848,38.837826,34.64,40.86857142857143,12
334,VD,38.878571428571426,39.80671,40.982388,37.51142857142858,30.98142857142857,12
335,VS,35.47428571428572,39.016373,40.194508,32.70285714285714,29.397142857142853,12
336,ZG,38.05142857142857,40.98799,42.161404,36.03857142857142,41.184285714285714,12
337,ZH,44.4,43.37967,44.555004,53.30714285714286,54.89571428571429,12
338,AG,44.74,39.702267,40.842648,53.36571428571428,59.96857142857144,13
339,AI,25.685714285714287,36.932774,38.1018,40.745714285714286,34.542857142857144,13
340,AR,47.665714285714294,42.060684,43.17315,52.04571428571428,49.46857142857144,13
341,BE,37.64142857142857,36.79928,37.967186,46.08,48.51285714285714,13
342,BL,46.63571428571429,38.17809,39.33128,55.86571428571429,51.27428571428571,13
343,BS,47.34,36.530468,37.68779,50.84285714285714,51.862857142857145,13
344,FR,34.050000000000004,36.99486,38.163643,30.587142857142855,29.07857142857143,13
345,GE,36.44285714285714,35.891026,37.070786,30.40571428571429,30.29285714285714,13
346,GL,29.211428571428577,39.490253,40.63047,57.71857142857142,58.424285714285716,13
347,GR,43.93,37.70495,38.859665,49.6,55.55714285714286,13
348,JU,31.645714285714284,34.68627,35.876026,26.017142857142854,40.57714285714286,13
349,LU,36.68857142857143,38.479996,39.63348,46.19714285714286,58.89142857142856,13
