,month,day,temp.record_min,temp.record_max,temp.average_min,temp.average_max,temp.median,temp.mean,temp.p25,temp.p75,temp.st_dev,temp.num,pressure.min,pressure.max,pressure.median,pressure.mean,pressure.p25,pressure.p75,pressure.st_dev,pressure.num,humidity.min,humidity.max,humidity.median,humidity.mean,humidity.p25,humidity.p75,humidity.st_dev,humidity.num,wind.min,wind.max,wind.median,wind.mean,wind.p25,wind.p75,wind.st_dev,wind.num,precipitation.min,precipitation.max,precipitation.median,precipitation.mean,precipitation.p25,precipitation.p75,precipitation.st_dev,precipitation.num,clouds.min,clouds.max,clouds.median,clouds.mean,clouds.p25,clouds.p75,clouds.st_dev,clouds.num
0,1,1,266.92,283.21,271.15,278.85,274.17,274.3,272.15,276.15,3.46,216,902,1036,1022.0,1011.44,1011.0,1027.0,33.06,216,36,100,92.0,87.28,80.0,100.0,14.28,212,0.0,3.6,1.0,1.17,0.64,1.5,0.7,216,0,0.9,0.0,0.09,0,0.0,0.26,216,0,92,0.0,28.4,0,48.0,33.99,216
0,1,2,268.03,286.15,271.33,280.66,274.51,275.33,273.17,276.8,3.68,216,894,1034,1016.0,1005.22,1009.0,1020.0,34.86,216,11,100,92.0,81.11,71.0,100.0,24.99,210,0.0,10.3,1.0,1.66,0.51,1.54,1.93,216,0,0.9,0.0,0.1,0,0.0,0.23,216,0,100,0.0,28.23,0,52.5,35.96,216
0,1,3,269.29,283.15,272.29,280.04,275.66,276.05,274.67,277.73,2.82,216,894,1034,1014.0,1001.56,1008.0,1024.5,38.94,216,16,100,89.0,78.18,69.0,100.0,25.9,213,0.18,9.3,1.03,1.77,0.61,2.06,1.8,216,0,0.9,0.0,0.14,0,0.0,0.29,216,0,100,40.0,45.57,0,75.0,37.46,216
0,1,4,266.15,282.78,271.93,279.76,275.52,275.55,273.78,277.52,3.4,216,894,1035,1010.0,1002.37,1001.0,1025.0,37.82,216,29,100,86.0,78.3,58.0,100.0,21.67,210,0.19,6.2,1.41,1.51,1.0,1.88,1.02,216,0,0.9,0.0,0.11,0,0.0,0.26,216,0,92,20.0,35.5,0,75.0,36.94,216
0,1,5,266.15,287.15,271.89,280.87,275.95,275.97,274.58,278.02,3.2,216,897,1032,1010.0,1001.0,1001.0,1021.5,34.73,216,21,100,79.0,75.61,56.0,100.0,23.22,215,0.27,7.2,1.06,1.71,0.59,2.1,1.44,216,0,0.9,0.0,0.11,0,0.0,0.27,216,0,100,20.0,37.24,0,75.0,37.29,216
0,1,6,268.02,295.15,272.41,282.22,275.9,276.87,273.43,278.55,5.51,216,895,1033,1015.0,1001.21,1002.0,1021.0,38.36,216,17,100,80.5,74.37,58.0,100.0,27.49,214,0.25,7.7,1.03,1.79,0.51,2.1,1.73,216,0,0.9,0.0,0.13,0,0.0,0.28,216,0,98,0.0,29.63,0,75.0,36.55,216
0,1,7,265.59,291.15,272.28,280.4,275.23,275.87,272.46,279.15,5.06,216,898,1031,1020.0,1010.24,1014.0,1026.0,31.31,216,15,100,85.0,79.39,67.0,100.0,20.94,216,0.0,10.8,1.02,1.56,0.64,2.1,1.39,216,0,0.9,0.0,0.12,0,0.0,0.29,216,0,92,0.0,26.06,0,66.0,35.15,216
0,1,8,265.46,288.15,271.49,280.53,275.36,275.18,271.7,278.57,4.53,216,901,1032,1020.0,1006.03,1010.0,1023.0,37.68,216,28,100,86.0,82.57,74.0,100.0,17.63,213,0.41,6.92,1.0,1.22,0.51,1.5,0.84,216,0,0.9,0.0,0.12,0,0.0,0.28,216,0,92,0.0,27.78,0,72.0,35.7,216
0,1,9,264.68,283.16,272.36,280.92,276.56,276.17,273.15,280.16,4.45,216,899,1030,1018.0,1007.88,1008.0,1024.0,29.93,216,23,100,86.0,78.77,64.0,100.0,21.8,207,0.16,10.8,1.0,1.48,0.51,1.52,1.6,216,0,3.0,0.0,0.17,0,0.3,0.36,216,0,100,57.5,49.39,8,78.0,36.06,216
0,1,10,268.47,287.16,274.26,280.91,277.5,277.43,274.46,279.97,4.31,216,891,1027,1014.0,1002.55,1006.0,1018.0,34.15,216,15,100,81.0,75.85,61.0,100.0,24.71,216,0.0,10.3,1.0,1.79,0.61,1.88,2.03,216,0,0.9,0.0,0.09,0,0.0,0.23,216,0,99,60.5,46.73,0,75.0,37.12,216
