,month,day,temp.record_min,temp.record_max,temp.average_min,temp.average_max,temp.median,temp.mean,temp.p25,temp.p75,temp.st_dev,temp.num,pressure.min,pressure.max,pressure.median,pressure.mean,pressure.p25,pressure.p75,pressure.st_dev,pressure.num,humidity.min,humidity.max,humidity.median,humidity.mean,humidity.p25,humidity.p75,humidity.st_dev,humidity.num,wind.min,wind.max,wind.median,wind.mean,wind.p25,wind.p75,wind.st_dev,wind.num,precipitation.min,precipitation.max,precipitation.median,precipitation.mean,precipitation.p25,precipitation.p75,precipitation.st_dev,precipitation.num,clouds.min,clouds.max,clouds.median,clouds.mean,clouds.p25,clouds.p75,clouds.st_dev,clouds.num
0,1,1,260.47,282.19,270.72,275.37,273.11,272.72,269.67,276.57,4.55,216,1004,1038,1024.0,1022.51,1014.5,1031.0,10.06,216,21,100,92.0,84.7,80.0,96.0,16.81,214,0.0,7.7,1.44,1.5,0.67,2.1,1.1,216,0,0.9,0,0.06,0,0.0,0.15,216,0,90,75.0,56.3,22.0,90.0,33.04,216
0,1,2,264.13,280.31,270.45,275.56,273.15,273.03,271.0,275.7,3.51,216,1004,1037,1018.0,1020.61,1013.0,1030.0,9.72,216,21,100,92.0,82.36,70.0,96.0,18.08,214,0.0,8.7,1.3,1.83,0.77,2.6,1.48,216,0,0.9,0,0.13,0,0.3,0.26,216,0,100,75.0,74.73,75.0,90.0,20.3,216
0,1,3,263.27,288.35,269.9,275.98,272.21,272.85,270.65,275.48,3.89,216,901,1038,1018.5,1016.11,1011.0,1028.0,24.91,216,42,100,92.0,85.84,80.0,96.0,14.08,213,0.0,20.6,1.0,1.89,0.74,1.5,2.8,216,0,3.0,0,0.22,0,0.0,0.65,216,0,100,75.0,69.42,49.5,90.0,25.52,216
0,1,4,265.71,285.94,269.94,275.95,272.1,273.05,270.23,276.39,4.08,216,998,1039,1020.0,1019.72,1008.0,1034.0,13.53,216,22,100,92.5,87.6,81.0,96.0,12.67,214,0.0,8.7,1.5,1.88,0.82,2.6,1.51,216,0,0.9,0,0.23,0,0.3,0.33,216,0,92,75.0,64.47,42.0,90.0,28.65,216
0,1,5,261.43,284.36,269.75,275.15,271.99,272.59,269.4,275.18,5.0,216,998,1039,1024.5,1020.88,1008.0,1034.0,13.89,216,57,100,92.0,89.64,86.0,96.0,9.0,216,0.0,5.7,1.0,1.22,0.56,1.5,0.99,216,0,0.9,0,0.05,0,0.0,0.15,216,0,92,75.0,57.82,20.0,90.0,35.82,216
0,1,6,261.79,280.93,269.5,274.5,271.7,272.12,268.52,275.48,4.74,216,1001,1037,1026.0,1021.76,1011.0,1032.0,11.72,216,48,100,92.0,88.63,86.0,95.5,10.6,216,0.0,5.1,1.0,1.22,0.73,1.5,0.85,216,0,0.3,0,0.03,0,0.0,0.09,216,0,90,75.0,50.58,8.5,86.0,36.43,216
0,1,7,260.58,280.48,269.56,275.17,272.65,272.28,269.15,276.15,4.93,216,1000,1036,1029.5,1023.34,1014.5,1032.0,10.34,216,26,100,91.0,87.23,85.0,95.0,10.72,216,0.0,3.1,1.0,1.16,0.71,1.5,0.67,216,0,0.3,0,0.02,0,0.0,0.08,216,0,92,75.0,58.63,32.0,90.0,32.64,216
0,1,8,262.02,280.31,270.09,276.12,273.15,273.22,270.89,276.11,3.59,216,1005,1036,1025.0,1023.07,1016.0,1030.0,8.19,216,23,100,92.0,86.93,80.0,96.0,13.52,216,0.0,4.6,1.0,1.27,0.73,1.5,0.83,216,0,0.9,0,0.09,0,0.0,0.22,216,0,100,75.0,55.06,20.0,90.0,34.49,216
0,1,9,267.0,282.09,271.34,277.1,274.19,274.18,272.15,276.36,3.24,216,1003,1037,1019.0,1019.85,1015.0,1026.0,8.21,216,37,100,86.0,83.33,74.0,95.0,13.83,207,0.0,6.7,1.13,1.46,0.77,2.06,1.04,216,0,3.0,0,0.24,0,0.3,0.59,216,0,100,75.0,65.74,40.0,90.0,30.77,216
0,1,10,267.89,281.7,270.9,275.87,272.97,273.63,271.09,275.97,3.37,216,999,1030,1019.0,1016.89,1013.0,1021.0,7.18,216,49,100,92.0,86.83,75.0,97.0,12.53,213,0.0,5.7,1.04,1.34,0.71,1.54,0.9,216,0,0.9,0,0.16,0,0.3,0.27,216,0,94,75.0,68.27,51.5,90.0,29.53,216
0,1,11,266.94,280.15,270.88,276.06,273.3,273.28,271.39,275.74,3.13,216,993,1033,1019.0,1018.08,1014.0,1024.5,9.75,216,59,100,93.0,87.6,80.0,96.0,11.29,206,0.0,7.7,1.03,1.53,0.75,1.54,1.39,216,0,0.9,0,0.2,0,0.3,0.31,216,0,92,75.0,73.35,75.0,90.0,21.74,216
0,1,12,267.45,278.35,271.32,275.46,274.15,273.47,270.9,275.72,2.78,216,999,1031,1021.0,1019.59,1016.0,1026.0,8.03,216,36,100,91.0,86.86,80.0,94.0,11.75,201,0.0,8.7,1.33,1.6,1.0,1.63,1.22,216,0,0.9,0,0.12,0,0.3,0.19,216,0,100,75.0,63.35,40.0,90.0,35.21,216
0,1,13,260.48,279.81,270.22,276.41,273.94,273.29,271.61,275.81,3.6,216,973,1028,1018.0,1016.4,1014.0,1020.5,7.55,216,41,100,92.0,86.1,77.0,95.0,12.51,208,0.0,9.8,1.37,1.69,0.87,1.61,1.61,216,0,0.9,0,0.09,0,0.0,0.23,216,0,98,75.0,55.12,21.0,77.5,32.84,216
0,1,14,260.6,280.19,269.24,274.79,272.71,272.45,270.85,274.61,3.84,216,889,1023,1015.0,1014.11,1011.0,1019.0,10.45,216,51,100,93.0,88.45,80.0,99.0,12.05,207,0.0,6.2,1.02,1.82,0.76,2.6,1.52,216,0,3.0,0,0.17,0,0.3,0.35,216,0,92,75.0,74.02,75.0,90.0,22.47,216
0,1,15,264.88,280.86,269.55,274.22,271.9,271.67,269.78,273.44,3.29,216,1008,1028,1017.0,1017.01,1013.0,1021.0,4.54,216,45,100,91.0,87.79,83.0,94.0,10.84,197,0.0,5.14,1.12,1.44,0.81,2.06,0.88,216,0,0.9,0,0.06,0,0.0,0.18,216,0,90,75.0,55.84,24.0,90.0,33.09,216
0,1,16,263.39,283.48,269.05,274.95,270.7,271.72,268.76,274.9,4.83,216,1001,1029,1016.0,1015.54,1008.0,1024.0,8.51,216,50,100,86.0,84.29,74.0,94.0,12.17,209,0.0,14.4,1.0,1.84,0.84,2.06,2.2,216,0,0.9,0,0.09,0,0.0,0.24,216,0,92,71.5,53.08,26.5,75.0,32.29,216
0,1,17,257.7,280.18,267.83,273.7,270.93,271.13,269.17,274.48,4.61,216,884,1028,1015.0,1011.03,1008.0,1024.0,25.03,216,10,100,93.0,83.46,73.0,97.0,17.65,214,0.0,15.4,1.19,2.44,0.83,2.6,2.8,216,0,0.9,0,0.09,0,0.0,0.23,216,0,98,75.0,66.62,67.0,88.0,27.17,216
0,1,18,253.88,281.25,267.5,272.54,269.68,270.04,267.23,274.13,5.76,216,1001,1030,1018.0,1018.24,1012.0,1027.0,8.11,216,50,100,88.5,84.91,75.0,95.0,11.8,216,0.0,8.7,1.5,2.24,0.91,2.6,2.01,216,0,0.9,0,0.08,0,0.0,0.21,216,0,100,75.0,52.44,20.0,75.0,33.24,216
0,1,19,260.44,281.58,267.58,273.55,269.33,270.3,267.34,273.17,4.43,216,989,1039,1015.0,1016.0,1011.0,1023.0,10.59,216,23,100,86.0,83.65,74.0,94.0,12.65,216,0.0,12.3,1.14,1.77,0.81,2.1,1.81,216,0,0.9,0,0.06,0,0.0,0.19,216,0,99,58.0,52.84,31.0,75.0,31.4,216
0,1,20,262.71,279.96,267.74,273.53,270.08,270.42,268.15,272.36,3.57,216,871,1039,1013.0,1011.26,1005.0,1020.0,23.73,216,23,100,86.0,84.44,79.0,97.0,14.81,216,0.0,7.2,1.0,1.53,0.59,2.1,1.27,216,0,3.0,0,0.05,0,0.0,0.31,216,0,100,75.0,62.04,44.0,90.0,33.22,216
0,1,21,260.77,281.32,268.27,273.96,271.02,271.07,267.76,274.28,4.56,216,989,1038,1016.0,1015.02,1008.0,1027.0,12.93,216,30,100,92.0,87.74,80.0,97.0,12.09,213,0.0,9.3,1.0,1.33,0.57,1.5,1.3,216,0,0.9,0,0.07,0,0.0,0.22,216,0,100,75.0,58.04,24.0,90.0,33.51,216
0,1,22,258.49,281.41,267.81,274.23,270.69,271.03,267.9,273.72,5.03,216,876,1034,1013.0,1011.12,1004.0,1025.0,23.63,216,31,100,92.0,85.68,79.0,96.0,13.89,211,0.0,6.2,1.1,1.4,0.64,2.1,1.0,216,0,3.0,0,0.14,0,0.0,0.46,216,0,100,75.0,51.57,0.0,90.0,37.7,216
0,1,23,264.95,280.81,268.92,273.58,271.19,271.28,267.95,273.56,3.87,216,883,1039,1019.0,1013.18,1001.5,1027.0,24.72,216,16,100,92.0,86.53,81.0,97.0,14.26,213,0.0,5.7,1.0,1.08,0.5,1.5,0.86,216,0,0.9,0,0.1,0,0.0,0.27,216,0,100,75.0,62.11,40.0,90.0,31.27,216
0,1,24,257.46,282.94,267.21,273.35,271.16,270.36,267.17,273.25,4.43,216,846,1038,1020.5,1011.21,1005.0,1024.5,34.16,216,25,100,92.0,85.93,75.0,96.0,13.8,216,0.0,8.23,1.0,1.3,0.61,1.52,1.08,216,0,0.3,0,0.01,0,0.0,0.05,216,0,100,73.0,53.53,20.0,82.0,33.8,216
0,1,25,256.64,281.79,266.56,273.24,271.39,269.95,267.56,272.8,5.29,216,846,1035,1017.0,1003.7,1007.0,1025.0,46.24,216,10,100,93.0,82.84,79.0,96.0,21.46,212,0.0,6.17,1.0,1.21,0.51,1.5,0.94,216,0,0.3,0,0.0,0,0.0,0.02,216,0,92,60.5,47.01,0.0,90.0,39.09,216
0,1,26,258.95,281.65,267.59,273.99,271.38,270.92,268.15,273.47,4.61,216,970,1033,1020.0,1018.94,1015.0,1024.0,9.85,216,10,100,86.0,83.13,78.0,96.0,17.05,216,0.0,5.1,1.0,1.3,0.58,1.54,0.93,216,0,0.9,0,0.03,0,0.0,0.12,216,0,92,75.0,65.0,40.0,90.0,32.13,216
0,1,27,257.27,280.41,267.31,274.81,271.25,271.53,267.98,275.2,5.08,216,993,1035,1019.0,1016.34,1011.0,1024.0,10.48,216,23,100,93.0,88.66,85.0,96.0,11.0,215,0.0,6.7,0.98,1.11,0.55,1.5,0.88,216,0,0.3,0,0.04,0,0.0,0.1,216,0,99,75.0,61.55,40.0,90.0,29.79,216
0,1,28,257.86,281.76,268.94,275.52,274.33,272.25,268.24,276.28,5.26,216,999,1038,1013.0,1015.15,1006.0,1023.0,11.46,216,39,100,93.0,83.8,75.0,95.0,17.23,215,0.0,15.4,1.0,1.82,0.68,2.06,2.22,216,0,0.9,0,0.07,0,0.0,0.2,216,0,98,73.0,56.25,36.0,75.0,28.5,216
0,1,29,255.94,282.38,269.48,276.19,273.65,272.67,270.19,275.78,5.32,216,981,1037,1011.5,1014.17,1005.0,1023.0,13.11,216,22,100,93.0,87.61,79.5,97.0,14.03,213,0.0,11.32,1.0,1.56,0.77,1.52,1.6,216,0,3.0,0,0.23,0,0.3,0.43,216,0,100,75.0,48.65,0.0,88.0,38.13,216
0,1,30,260.26,282.35,269.58,276.22,274.69,273.15,268.8,277.16,5.2,216,979,1033,1016.0,1010.79,1000.0,1021.5,14.76,216,41,100,90.0,85.85,80.0,94.5,12.42,216,0.0,7.7,1.03,1.41,0.83,1.51,1.06,216,0,0.9,0,0.13,0,0.15,0.26,216,0,100,75.0,57.73,25.5,84.0,32.05,216
0,1,31,263.3,284.86,272.22,277.79,276.29,274.76,271.13,278.27,5.18,216,983,1026,1015.0,1008.68,998.5,1017.5,11.76,216,46,100,93.0,87.96,86.0,95.0,11.44,216,0.0,4.63,1.09,1.35,0.74,1.54,0.89,216,0,3.0,0,0.36,0,0.3,0.78,216,0,100,75.0,62.79,42.0,90.0,30.04,216
0,2,1,261.87,284.19,272.07,277.64,276.24,274.91,273.15,277.6,5.09,216,848,1028,1007.0,1007.46,996.0,1017.0,16.23,216,58,100,93.0,90.57,86.0,97.0,9.14,212,0.0,5.1,1.03,1.3,0.6,1.8,0.87,216,0,0.9,0,0.18,0,0.3,0.26,216,0,94,75.0,63.43,44.0,82.0,28.22,216
0,2,2,260.92,283.79,272.42,277.0,275.7,274.73,271.46,277.76,5.09,216,885,1028,1009.0,1007.61,1004.0,1016.0,19.09,216,40,100,93.0,89.82,86.0,98.0,10.61,216,0.0,5.7,1.0,1.43,0.62,2.1,1.16,216,0,3.0,0,0.12,0,0.0,0.41,216,0,100,75.0,69.54,75.0,90.0,26.36,216
0,2,3,259.37,285.95,272.12,277.0,274.08,274.33,271.5,279.1,6.26,216,990,1027,1009.0,1010.36,1006.0,1017.0,7.25,216,33,100,93.0,87.15,80.0,97.0,14.77,211,0.0,8.2,1.02,1.8,0.72,2.1,1.73,216,0,0.9,0,0.16,0,0.3,0.25,216,0,100,75.0,67.2,55.5,90.0,27.26,216
0,2,4,258.48,286.44,269.4,276.03,272.9,272.56,270.16,275.76,5.31,216,851,1032,1014.5,1013.66,1010.0,1022.0,20.87,216,50,100,92.0,84.89,74.0,96.0,14.07,211,0.0,14.9,1.0,1.97,0.62,2.6,2.32,216,0,3.0,0,0.06,0,0.0,0.24,216,0,100,75.0,59.19,32.0,90.0,31.85,216
0,2,5,261.84,283.49,269.35,275.07,272.62,272.33,270.55,274.99,4.46,216,832,1035,1017.0,1015.7,1009.0,1027.0,20.22,216,45,100,92.0,86.58,80.0,96.0,12.24,208,0.0,6.7,1.33,1.43,0.71,2.06,1.01,216,0,0.9,0,0.07,0,0.0,0.15,216,0,100,75.0,55.29,20.0,82.0,34.2,216
0,2,6,260.82,282.14,269.57,275.25,271.97,271.89,269.91,274.61,4.35,216,999,1034,1012.0,1015.17,1008.0,1023.0,8.97,216,52,100,93.0,88.98,86.0,96.0,11.38,208,0.0,11.3,1.03,1.46,0.73,2.06,1.26,216,0,0.9,0,0.01,0,0.0,0.07,216,0,100,61.0,52.17,20.0,90.0,34.24,216
0,2,7,259.37,278.94,268.84,274.98,272.88,271.83,269.7,274.65,4.26,216,996,1029,1012.5,1012.27,1004.5,1020.0,9.75,216,47,100,94.0,90.24,86.0,98.0,10.36,203,0.0,5.66,1.0,1.36,0.69,2.1,0.96,216,0,0.9,0,0.09,0,0.0,0.19,216,0,90,75.0,51.13,11.5,75.0,35.11,216
0,2,8,258.39,280.66,269.42,275.24,273.14,271.93,270.54,274.69,4.73,216,994,1030,1016.0,1013.94,1007.0,1022.0,9.89,216,46,100,88.0,86.62,80.0,96.0,11.78,205,0.0,4.1,1.3,1.42,0.76,2.1,0.86,216,0,0.9,0,0.06,0,0.0,0.16,216,0,100,75.0,55.05,22.0,90.0,34.36,216
