,month,day,temp.record_min,temp.record_max,temp.average_min,temp.average_max,temp.median,temp.mean,temp.p25,temp.p75,temp.st_dev,temp.num,pressure.min,pressure.max,pressure.median,pressure.mean,pressure.p25,pressure.p75,pressure.st_dev,pressure.num,humidity.min,humidity.max,humidity.median,humidity.mean,humidity.p25,humidity.p75,humidity.st_dev,humidity.num,wind.min,wind.max,wind.median,wind.mean,wind.p25,wind.p75,wind.st_dev,wind.num,precipitation.min,precipitation.max,precipitation.median,precipitation.mean,precipitation.p25,precipitation.p75,precipitation.st_dev,precipitation.num,clouds.min,clouds.max,clouds.median,clouds.mean,clouds.p25,clouds.p75,clouds.st_dev,clouds.num
0,1,1,260.29,282.32,271.47,276.4,273.89,273.59,270.96,277.15,4.41,216,1003,1038,1024.0,1022.28,1014.0,1032.0,10.47,215,37,100,92.0,90.34,86.0,98.0,9.55,208,0.18,10.8,1.48,1.97,1.14,2.1,1.6,216,0,0.9,0.0,0.07,0,0.0,0.16,216,0,100,75.0,60.12,34.0,90.0,32.47,216
0,1,2,261.18,279.61,270.63,276.61,273.8,273.88,272.16,276.15,3.45,216,1006,1038,1017.0,1020.35,1012.0,1031.0,9.89,215,59,100,91.0,88.27,85.5,96.0,9.92,212,0.45,10.3,2.1,2.67,1.29,3.5,1.83,216,0,0.9,0.0,0.17,0,0.3,0.28,216,0,100,75.0,72.29,74.5,90.0,23.35,216
0,1,3,266.86,285.57,271.3,277.49,273.62,274.36,271.77,276.93,3.6,216,983,1038,1019.0,1018.62,1010.0,1028.0,12.77,216,42,100,92.0,88.41,85.0,95.0,9.15,215,0.0,13.4,1.46,2.25,1.0,2.1,2.4,216,0,3.0,0.0,0.18,0,0.3,0.43,216,0,100,75.0,64.56,40.0,88.0,29.43,216
0,1,4,266.68,285.21,271.49,277.79,274.3,274.82,272.59,276.86,3.47,216,996,1039,1020.0,1019.65,1007.0,1034.0,14.44,216,49,100,92.0,89.8,86.0,95.5,8.65,209,0.0,9.3,1.53,2.5,1.13,3.6,1.87,216,0,0.9,0.0,0.24,0,0.3,0.35,216,0,92,75.0,61.97,40.0,90.0,30.82,216
0,1,5,264.82,284.84,271.58,277.21,273.51,274.51,272.1,276.85,4.33,216,997,1039,1024.5,1020.76,1007.5,1034.0,14.13,216,32,100,91.0,88.03,85.0,95.0,8.73,215,0.5,7.2,1.65,2.05,1.16,2.6,1.24,216,0,0.9,0.0,0.16,0,0.3,0.29,216,0,92,75.0,52.85,17.0,75.0,34.45,216
0,1,6,260.15,280.61,271.23,276.01,273.89,273.43,271.7,276.26,4.66,216,1000,1037,1026.0,1021.49,1010.0,1033.0,11.89,215,67,100,93.0,91.13,87.0,96.0,7.82,215,0.5,4.6,1.21,1.46,1.0,1.5,0.78,216,0,0.9,0.0,0.1,0,0.0,0.24,216,0,100,75.0,56.55,20.0,75.0,33.22,216
0,1,7,258.78,280.19,271.13,276.66,274.69,273.64,272.2,277.34,4.73,216,997,1036,1030.0,1023.13,1015.0,1032.0,10.69,215,69,100,92.0,90.43,86.0,97.0,7.14,215,0.0,7.01,1.39,1.89,1.0,2.3,1.48,216,0,0.9,0.0,0.09,0,0.0,0.24,216,0,90,75.0,55.82,32.5,75.0,29.08,216
0,1,8,267.08,281.41,271.82,277.9,275.83,275.12,273.03,277.06,2.9,216,1003,1036,1024.0,1022.88,1017.0,1030.0,8.05,216,65,100,92.0,89.35,86.0,94.0,7.1,216,0.5,7.66,1.54,2.45,1.19,3.6,1.7,216,0,0.9,0.0,0.13,0,0.3,0.23,216,0,92,75.0,59.79,40.0,80.5,31.57,216
0,1,9,266.16,283.08,272.83,278.77,275.9,275.66,272.82,277.81,3.59,216,1002,1037,1019.0,1019.4,1014.0,1026.0,8.24,215,39,100,87.0,85.51,80.0,95.0,13.2,195,0.5,9.13,2.1,2.58,1.2,3.2,1.96,216,0,3.0,0.0,0.34,0,0.3,0.84,216,0,100,75.0,61.19,31.0,90.0,33.32,216
0,1,10,269.46,284.1,273.23,277.82,274.46,275.61,272.08,279.04,4.18,216,984,1030,1019.0,1016.6,1013.0,1021.0,7.74,216,32,100,92.0,85.65,75.0,96.0,13.84,212,0.0,8.75,2.1,2.91,1.23,4.1,2.29,216,0,0.9,0.0,0.22,0,0.3,0.34,216,0,96,75.0,69.1,58.5,90.0,26.14,216
