,month,day,temp.record_min,temp.record_max,temp.average_min,temp.average_max,temp.median,temp.mean,temp.p25,temp.p75,temp.st_dev,temp.num,pressure.min,pressure.max,pressure.median,pressure.mean,pressure.p25,pressure.p75,pressure.st_dev,pressure.num,humidity.min,humidity.max,humidity.median,humidity.mean,humidity.p25,humidity.p75,humidity.st_dev,humidity.num,wind.min,wind.max,wind.median,wind.mean,wind.p25,wind.p75,wind.st_dev,wind.num,precipitation.min,precipitation.max,precipitation.median,precipitation.mean,precipitation.p25,precipitation.p75,precipitation.st_dev,precipitation.num,clouds.min,clouds.max,clouds.median,clouds.mean,clouds.p25,clouds.p75,clouds.st_dev,clouds.num
0,1,1,259.9,281.79,271.89,276.74,274.47,274.16,271.53,278.03,4.59,216,633,1038,1019.0,977.96,1009.0,1027.0,117.67,216,49,100,93.0,89.31,81.0,98.0,11.4,214,0.0,12.3,1.5,1.94,0.99,2.1,1.8,216,0,0.9,0,0.12,0,0.0,0.27,216,0,100,90.0,72.06,64.0,92.0,29.71,216
0,1,2,265.66,285.34,272.18,277.98,274.91,275.0,273.16,277.59,3.32,216,633,1036,1014.0,979.95,1011.0,1024.0,111.71,216,55,100,93.0,88.6,81.0,98.0,12.13,214,0.0,7.7,1.61,2.12,1.17,2.6,1.47,216,0,0.9,0,0.22,0,0.3,0.32,216,0,100,90.0,81.94,75.0,92.0,16.57,216
0,1,3,268.03,287.43,272.13,278.41,274.14,275.24,272.47,278.25,3.8,216,633,1038,1012.0,971.22,997.5,1028.0,121.0,216,44,100,92.0,90.1,86.0,98.0,10.0,212,0.0,18.0,1.5,2.4,1.0,2.1,2.92,216,0,3.0,0,0.2,0,0.3,0.37,216,0,100,79.0,75.77,75.0,92.0,25.38,216
0,1,4,268.31,285.53,272.39,278.44,276.08,275.68,272.9,278.15,3.62,216,633,1039,1021.5,978.06,1002.5,1034.0,122.77,216,55,100,88.0,87.67,82.0,96.0,10.07,212,0.0,13.9,1.56,2.41,1.0,2.6,2.48,216,0,3.0,0,0.25,0,0.3,0.44,216,0,100,75.0,68.77,75.0,90.0,31.93,216
0,1,5,264.66,284.63,272.33,278.31,274.01,275.42,272.49,278.31,4.0,216,633,1039,1026.0,982.49,1003.0,1033.5,118.47,216,65,100,88.5,88.83,86.0,95.0,7.88,216,0.0,7.2,1.45,1.68,1.0,2.1,1.19,216,0,0.9,0,0.16,0,0.3,0.28,216,0,99,75.0,62.1,20.0,90.0,35.37,216
0,1,6,260.64,281.86,271.89,277.15,274.48,274.25,271.8,278.34,4.82,216,633,1039,1024.0,980.86,1006.0,1033.0,120.68,216,65,100,93.0,91.1,87.0,98.0,8.39,216,0.0,5.1,1.22,1.47,1.0,1.71,0.87,216,0,0.9,0,0.18,0,0.3,0.31,216,0,100,75.0,64.51,30.0,90.0,34.7,216
0,1,7,259.5,285.86,272.4,277.72,275.57,275.03,272.71,278.35,4.8,216,633,1037,1028.0,985.44,1013.5,1032.0,116.15,216,58,100,92.0,90.13,86.0,98.0,8.45,216,0.0,5.36,1.4,1.57,1.0,2.06,0.99,216,0,3.0,0,0.17,0,0.0,0.42,216,0,100,79.0,70.54,75.0,90.0,29.65,216
0,1,8,269.14,285.31,273.4,278.76,276.46,276.01,273.43,277.84,3.3,216,633,1032,1023.0,1004.62,1017.0,1029.5,82.26,216,62,100,93.0,89.63,86.0,97.0,8.91,212,0.0,7.91,1.5,1.86,1.0,2.1,1.48,216,0,0.9,0,0.19,0,0.3,0.31,216,0,100,87.0,74.02,75.0,90.0,25.8,216
0,1,9,267.5,284.96,273.61,279.16,276.4,276.19,273.12,278.7,3.86,216,633,1033,1020.0,981.26,1012.0,1026.0,115.32,216,37,100,92.0,87.26,80.0,98.0,12.69,205,0.0,9.31,1.61,2.34,1.08,3.1,1.79,216,0,3.0,0,0.27,0,0.3,0.51,216,0,100,90.0,79.71,75.0,92.0,21.87,216
0,1,10,270.18,288.4,274.1,278.3,274.84,276.21,272.47,278.88,4.56,216,633,1031,1018.0,982.71,1011.0,1022.0,108.86,216,24,100,92.0,89.17,84.0,98.0,10.66,213,0.0,8.61,2.01,2.74,1.5,3.12,2.18,216,0,0.9,0,0.14,0,0.3,0.27,216,0,100,87.0,76.78,75.0,90.0,21.45,216
