,baseline rmse week 1,baseline rmse week 2,baseline rmse week 3,baseline rmse week 4,lastInputDay,pred rmse week 1,pred rmse week 2,pred rmse week 3,pred rmse week 4,model rmse,last_value_baseline_rmse,rel. diff. to last value baseline 1
0,0.01983368651425183,0.026465694374079474,0.027063778946957037,0.029779835260331063,2020-05-28,0.009920142281832562,0.007319598606573819,0.006217854591686706,0.007113211347052312,0.030570806827145396,0.1031429950956194,0.7036075324475062
1,0.019241167643083677,0.02529474146373391,0.025649934244335475,0.028414578486194293,2020-05-29,0.009070796947891825,0.007152999756788675,0.006628898905636147,0.00804712471758375,0.030899820327900396,0.09860042183734735,0.6866157390394011
2,0.01866932454814231,0.023887201844433274,0.024158127342492158,0.026877043576271534,2020-05-30,0.008579165491261122,0.007121913127155519,0.007511943466509116,0.009700304371276749,0.032913326456202506,0.09359169731133928,0.6483307023836309
3,0.01788014819247579,0.022142809409823227,0.022496386073056002,0.025049783098649518,2020-05-31,0.008353051689689478,0.007506184532871941,0.009335360579337957,0.01266874082189114,0.037863337623790516,0.08756912677400452,0.5676177322002199
4,0.01693418476921178,0.02027671949689059,0.020872376860687433,0.023110353187708953,2020-06-01,0.008226327532589797,0.0082033099659406,0.011376578707300385,0.015850007873041243,0.04365622407887203,0.08119363431449875,0.4623196208982071
5,0.015944728086274063,0.01840418003044361,0.01934851371751407,0.02116183979850191,2020-06-02,0.008301021619822936,0.009489959947502442,0.01438905595048422,0.02013955473333581,0.05231959225114541,0.07485926163273365,0.3010939313317023
6,0.01489536091400249,0.016617408318858194,0.017832457931964592,0.019247170778592088,2020-06-03,0.008640266840629266,0.011350607865883888,0.018159088513753727,0.02539575011974371,0.06354571334001059,0.06859239794341737,0.07357498432362497
7,0.013703508833089042,0.0150188974555125,0.016286058746348527,0.017431521315869777,2020-06-04,0.009313473912709055,0.013550892587492636,0.02212009705264339,0.030636676023192252,0.07562113957603733,0.06243998635081985,-0.2111011548138241
8,0.012402017682971896,0.013566609821368678,0.014770812264025284,0.015748503355107888,2020-06-05,0.010191027152227777,0.015927862811077702,0.026092361318457866,0.03571429903330162,0.08792555031506497,0.056487943123473744,-0.5565365891066978
9,0.011261207782043313,0.012404340663809703,0.013427217551812235,0.014363993850202364,2020-06-06,0.011183286455604723,0.01847398968397616,0.03025636503803453,0.04092911115296777,0.10084275233058318,0.051456759847867614,-0.959757136452542
10,0.010304908503131566,0.0114943215607921,0.012273801413091319,0.013297214652489366,2020-06-07,0.012399946558212102,0.02143747541548297,0.0350447836522888,0.04681681160062657,0.11569901722661044,0.047370246129504356,-1.4424407023409531
11,0.009461278640880063,0.010703332789480147,0.011217486810730728,0.012439239711180645,2020-06-08,0.013776022380542884,0.024875850139976362,0.04072667007905898,0.05381868143385395,0.13319722403343218,0.04382133795227158,-2.0395517402619054
12,0.00869762699881025,0.009989692074375773,0.010265891886190846,0.011744439028932222,2020-06-09,0.015285446952171967,0.028590551363892533,0.04681478202988807,0.06133869116212125,0.15202947150807383,0.04069764998830909,-2.735583542335889
13,0.008166429554387799,0.009317342840844864,0.009541700882041329,0.011230932549480646,2020-06-10,0.01702130493888404,0.03277905945236375,0.05373378091658734,0.0699135311042638,0.17344767641209896,0.03825640582675464,-3.533820484798346
14,0.007816317223638172,0.0087211472934935,0.009058454505440608,0.01087358936187947,2020-06-11,0.01951516026099906,0.03801174053873337,0.06196746601769882,0.07986671430684139,0.19936108112427264,0.036469508384451746,-4.46651408137071
15,0.007503182855121242,0.008170442939301095,0.008733270193989312,0.010597348266358003,2020-06-12,0.02249390444847642,0.04397671305624884,0.0711946079179836,0.09076343102743786,0.22842865645014673,0.035004244254769654,-5.525741701137319
16,0.007171982446216464,0.007656645467869167,0.008530307185763234,0.010362913353965164,2020-06-13,0.025937997552893537,0.05070070891686727,0.08134637156910517,0.10243522760353577,0.2604203056424017,0.03372184845381403,-6.722598777438829
17,0.006823692599312041,0.00724160775432114,0.008444702729737257,0.010209372065736994,2020-06-14,0.029478001693350044,0.05745094888516703,0.0913358035063961,0.11368610833679718,0.2919508624217103,0.03271937514910743,-7.922874018566781
18,0.0064391437021595575,0.006926616896826333,0.008444768411556723,0.010128392572377885,2020-06-15,0.033049916695076655,0.06432527067507578,0.10145458373782411,0.12492906577107249,0.32375883687904905,0.0319389215829205,-9.136811790545261
19,0.005990364892833739,0.006686133574371944,0.008461519132973949,0.01009099081442129,2020-06-16,0.036614367305512215,0.07127094635768973,0.11176558840953643,0.13635825167832388,0.35600915375106224,0.03122900841460092,-10.399950617215643
20,0.005594486533680607,0.00657785041112524,0.008499616002595843,0.01012428585699749,2020-06-17,0.059978140854479244,0.08809785028935023,0.12536488307308782,0.1481686454567263,0.42160951967364363,0.030796238804399183,-12.690292582528537
21,0.00532741229691629,0.006553351745611382,0.0085343546651429,0.01020185024128026,2020-06-18,0.04525475736560652,0.08559773987639652,0.13199183512216456,0.15815841229191713,0.4210027446560847,0.03061696894895083,-12.750634341304105
22,0.005163015993168785,0.006597074605364475,0.008575673572104647,0.01032762277960477,2020-06-19,0.046676950042271625,0.09095623532849612,0.1410430922098069,0.16843238836352153,0.4471086659440962,0.030663386950242677,-13.581189829734633
23,0.005072496512828212,0.006683322434830875,0.008618017571852559,0.010486189649479236,2020-06-20,0.049729391627862864,0.0975789893037638,0.15113183947808742,0.17951703421325294,0.477957254622967,0.030860026168990883,-14.487908273494382
24,0.0049899269651639865,0.006779678379387895,0.00865707418376192,0.010663824605387322,2020-06-21,0.05278833544684363,0.10423980392196319,0.16137937256012835,0.1909797982591808,0.509387310188116,0.031090504133701125,-15.384015775284784
25,0.004841272429035739,0.006848838396837931,0.008677052156609084,0.010829211264895111,2020-06-22,0.054125206106715125,0.10734113854471632,0.16644358179905247,0.19689420842663966,0.5248041348771235,0.031196374247377867,-15.822600303342451
26,0.004635748589114139,0.006879398185456121,0.008698654397276897,0.011010571628870088,2020-06-23,0.053543202638348115,0.10662071292729432,0.1659856008150598,0.19692091583172536,0.5230704322124275,0.031224372800717246,-15.751991642900581
27,0.004422134785972663,0.006886770878424524,0.008738930180577476,0.011207147813789438,2020-06-24,0.05970390045533417,0.1019565497329029,0.15529326206025268,0.18495134595127866,0.5019050581997684,0.0312549836587641,-15.05840091549787
28,0.004349520808403681,0.006933894126888773,0.008850273612419687,0.011466012429340656,2020-06-25,0.04878064171626752,0.09610204369774539,0.15105344342534188,0.18157253413173924,0.477508662971094,0.031599700977052794,-14.111176631635006
29,0.004350547790986466,0.0069885576056695296,0.009011383271897279,0.011780588129308898,2020-06-26,0.048406255452538044,0.09712894678179056,0.15316777820760274,0.18415783514519082,0.4828608155871221,0.032131076797862174,-14.02784418414664
30,0.004452772693201434,0.007069850961994902,0.009221127930426282,0.012151261094232394,2020-06-27,0.049733034515680036,0.10073851214023623,0.1587756186102092,0.1904089466221837,0.49965611188830916,0.032895012679855014,-14.189418431028598
31,0.004633410370547735,0.007173280724476814,0.00947020723385391,0.012564988890392858,2020-06-28,0.0516844564354391,0.10537261752187645,0.16577868804805618,0.19807197286360692,0.5209077348689787,0.03384188721927132,-14.39239615964286
32,0.004816274672880291,0.0072850700546980285,0.00973982369265992,0.013028366317649774,2020-06-29,0.051613800679023845,0.10619680574427155,0.16752605111112248,0.20023821544054693,0.5255748729749647,0.034869534737888015,-14.072609282735668
33,0.004936940967079904,0.007398888782957769,0.010031724774221165,0.013495807712063905,2020-06-30,0.04939452484134809,0.10287001107687618,0.16343901121569035,0.19624977356021073,0.5119533206941254,0.03586336223632274,-13.27510664841163
34,0.0049958544768401655,0.0075119654514516606,0.010326132579522805,0.013956909955895729,2020-07-01,0.04698803645033077,0.091981416897288,0.1470373234183133,0.1787169939012254,0.46472377066715753,0.036790862463710355,-11.631499767790173
35,0.005016763667689294,0.007647118071038429,0.010628820818411107,0.014388295535627458,2020-07-02,0.03995394191569464,0.08537726221812576,0.13907735510190933,0.1703124062953694,0.43472096553109907,0.03768099809276629,-10.53687501750527
36,0.005009991680383602,0.007823017760048451,0.010956504141149851,0.014795976506374342,2020-07-03,0.03842956017568119,0.08358958779975098,0.1369230146124106,0.16793395484975818,0.4268761174376009,0.038585490087956247,-10.063125451161302
37,0.005007781090990374,0.008055509435139127,0.011317607134869007,0.015200064145080521,2020-07-04,0.03832278265765559,0.0842075646437928,0.1382101943277806,0.1692099768689073,0.42995051849813626,0.03958096180607903,-9.862558636260893
38,0.005046998459672601,0.008352859858714068,0.01172452932461053,0.015605318730785179,2020-07-05,0.03905682597222272,0.08637464723098895,0.14164986535146548,0.17269320701249177,0.439774545567169,0.04072970637378238,-9.797390522074839
39,0.005124625153533283,0.008678393506065684,0.012189218310488416,0.016017110417601777,2020-07-06,0.03769358373732703,0.08458086564800767,0.13945189624440307,0.17022550948993176,0.4319518551196695,0.04200934738768916,-9.282279587286638
40,0.005243796819294025,0.009006147785211326,0.012677419802178585,0.016439766830389547,2020-07-07,0.03405370443241632,0.07829270253481,0.1307082678877063,0.16073606538397398,0.4037907402389066,0.04336713123707348,-8.310985733216219
41,0.005374246821013274,0.009313419282322153,0.01315497153521255,0.016855207360720898,2020-07-08,0.025634610557388856,0.06233343303611133,0.10735175096289676,0.13533032472226728,0.3306501192786642,0.044697844999268876,-6.397451024407836
42,0.005530471647200552,0.009607498597913102,0.013588600434447555,0.01723580104469852,2020-07-09,0.020032605631712237,0.051423905910463,0.09091683643158352,0.11715078561757265,0.2795241335913314,0.04596237172425973,-5.081586373920598
43,0.005702485164863091,0.009897214809372851,0.013962415428594816,0.01755600758818107,2020-07-10,0.017214157875998552,0.04581234150455193,0.08219963089690435,0.1073928838538036,0.2526190141312584,0.04711812299101183,-4.36139807987359
44,0.005884317868295688,0.010194638293780353,0.014298172416560003,0.017829238138035584,2020-07-11,0.01565383136751809,0.04257360056791967,0.07691198381420404,0.10152291049335681,0.2366623262429986,0.048206366716671625,-3.909358293562324
