,baseline rmse week 1,baseline rmse week 2,baseline rmse week 3,baseline rmse week 4,lastInputDay,pred rmse week 1,pred rmse week 2,pred rmse week 3,pred rmse week 4,model rmse,last_value_baseline_rmse,rel. diff. to last value baseline 1
0,0.01983368651425183,0.026465694374079474,0.027063778946957037,0.029779835260331063,2020-05-28,0.11094963169279314,0.12012461511821305,0.15399340016703775,0.15921763464540897,0.5442852816234529,0.1031429950956194,-4.276997057520674
1,0.019241167643083677,0.02529474146373391,0.025649934244335475,0.028414578486194293,2020-05-29,0.09996283476333524,0.11969530824660327,0.15210344256643768,0.1590276898834476,0.5307892754598238,0.09860042183734735,-4.3832353408733
2,0.01866932454814231,0.023887201844433274,0.024158127342492158,0.026877043576271534,2020-05-30,0.08721171607487034,0.11895598811453896,0.1489126012028624,0.15703214412548888,0.5121124495177606,0.09359169731133928,-4.471772221569858
3,0.01788014819247579,0.022142809409823227,0.022496386073056002,0.025049783098649518,2020-05-31,0.07774976466824245,0.11839894844062118,0.14536636957265658,0.1545851239728289,0.49610020665434906,0.08756912677400452,-4.665240992235401
4,0.01693418476921178,0.02027671949689059,0.020872376860687433,0.023110353187708953,2020-06-01,0.06985971623840602,0.11769552841914005,0.14261514532498698,0.1522074725196845,0.4823778625022176,0.08119363431449875,-4.941079822018502
5,0.015944728086274063,0.01840418003044361,0.01934851371751407,0.02116183979850191,2020-06-02,0.06315073799432581,0.11696842029201784,0.14118259084495988,0.1510499517600815,0.47235170089138506,0.07485926163273365,-5.309863209829473
6,0.01489536091400249,0.016617408318858194,0.017832457931964592,0.019247170778592088,2020-06-03,0.057527420862034946,0.11655809211206081,0.14146890190072461,0.1521686503592447,0.4677230652340651,0.06859239794341737,-5.818876132890048
7,0.013703508833089042,0.0150188974555125,0.016286058746348527,0.017431521315869777,2020-06-04,0.051092008472045765,0.11590705437991831,0.14097854329143708,0.15279342871493953,0.4607710348583407,0.06243998635081985,-6.379422414820735
8,0.012402017682971896,0.013566609821368678,0.014770812264025284,0.015748503355107888,2020-06-05,0.044061309319153016,0.11453466631748284,0.13966304112656738,0.15279823171295495,0.45105724847615813,0.056487943123473744,-6.98501810360165
9,0.011261207782043313,0.012404340663809703,0.013427217551812235,0.014363993850202364,2020-06-06,0.0378673331073765,0.11169577285899666,0.1392681944349686,0.15301613002202802,0.44184743042336977,0.051456759847867614,-7.5867713344115675
10,0.010304908503131566,0.0114943215607921,0.012273801413091319,0.013297214652489366,2020-06-07,0.033858468563962116,0.10912834155845912,0.13946607554565588,0.15218538498708561,0.43463827065516275,0.047370246129504356,-8.175343304464068
11,0.009461278640880063,0.010703332789480147,0.011217486810730728,0.012439239711180645,2020-06-08,0.032235768429856676,0.10721684494776258,0.13882713743720554,0.15149477554898116,0.429774526363806,0.04382133795227158,-8.807425935554475
12,0.00869762699881025,0.009989692074375773,0.010265891886190846,0.011744439028932222,2020-06-09,0.03170754816595122,0.1061906105239196,0.13842826708491274,0.15171284549439884,0.4280392712691824,0.04069764998830909,-9.517542693303962
13,0.008166429554387799,0.009317342840844864,0.009541700882041329,0.011230932549480646,2020-06-10,0.032630115196943976,0.10455401628364033,0.13695923022668563,0.15128348899166041,0.4254268506989304,0.03825640582675464,-10.120408242883284
14,0.007816317223638172,0.0087211472934935,0.009058454505440608,0.01087358936187947,2020-06-11,0.034660211422228415,0.10258475474994577,0.13508874301987847,0.14882375833213612,0.4211574675241888,0.036469508384451746,-10.548207973753309
15,0.007503182855121242,0.008170442939301095,0.008733270193989312,0.010597348266358003,2020-06-12,0.03650470890086969,0.1006904041846697,0.13063178095346709,0.14374679247217542,0.4115736865111819,0.035004244254769654,-10.757822380498935
16,0.007171982446216464,0.007656645467869167,0.008530307185763234,0.010362913353965164,2020-06-13,0.03650987041462081,0.09896431839962562,0.12355085677787003,0.13783316627998382,0.3968582118721003,0.03372184845381403,-10.768578238397682
17,0.006823692599312041,0.00724160775432114,0.008444702729737257,0.010209372065736994,2020-06-14,0.03628655648818469,0.09701302541850257,0.11923081093553227,0.13619649546960205,0.38872688831182156,0.03271937514910743,-10.880633005377728
18,0.0064391437021595575,0.006926616896826333,0.008444768411556723,0.010128392572377885,2020-06-15,0.03601745886510729,0.0949081170955388,0.11654882260213631,0.13550189294389664,0.382976291506679,0.0319389215829205,-10.99089613944503
19,0.005990364892833739,0.006686133574371944,0.008461519132973949,0.01009099081442129,2020-06-16,0.03580063361354053,0.09277147027011601,0.11453506281058554,0.1340892759146916,0.3771964426089337,0.03122900841460092,-11.078399595696993
20,0.005594486533680607,0.00657785041112524,0.008499616002595843,0.01012428585699749,2020-06-17,0.03563296261791562,0.09109323320681852,0.11226345715520587,0.13295738456182674,0.3719470375417667,0.030796238804399183,-11.077677404184657
21,0.00532741229691629,0.006553351745611382,0.0085343546651429,0.01020185024128026,2020-06-18,0.03558214013486511,0.08976185492973363,0.11076107567766522,0.13195523251205046,0.3680603032543144,0.03061696894895083,-11.02144810180261
22,0.005163015993168785,0.006597074605364475,0.008575673572104647,0.01032762277960477,2020-06-19,0.03584316244297088,0.08862933791939945,0.10923086340577225,0.13108920564730475,0.36479256941544735,0.030663386950242677,-10.896682189980984
23,0.005072496512828212,0.006683322434830875,0.008618017571852559,0.010486189649479236,2020-06-20,0.03572000543800774,0.0867819466741888,0.10762346989569625,0.13044015185268978,0.3605655738605826,0.030860026168990883,-10.68390369749233
