date,Cases inz_entries female,Cases inz_entries male,Cases inzsumTotal female,Cases inzsumTotal male,Death inz_entries female,Death inz_entries male,Death inzsumTotal female,Death inzsumTotal male,Hosp inz_entries female,Hosp inz_entries male,Hosp inzsumTotal female,Hosp inzsumTotal male,AtLeastOneDosePersons per100PersonsTotal,COVID19FullyVaccPersons per100PersonsTotal,prct_B.1.1.7,prct_B.1.351,prct_P.1,prct_P.2,prct_B.1.617.1,prct_B.1.617.2,prct_B.1.525,prct_B.1.526,case_entries,case_inz_entries,case_inzsumTotal,hosp_inz_entries,hosp_inzsumTotal,death_inz_entries,death_inzsumTotal,test_entries,test_inz_entries,test_inzsumTotal,median_R_mean,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,kofStrigency,Borders,Events,Gatherings/private events,Demonstrations,Primary (includes kindergarten) and lower secondary school,"Upper secondary school, vocational schools and higher education",Universities and other educational establishments,Mountain railways,Homeworking,Restaurants,Discos/Nightclubs,Shops/Markets,Penalties,"Cultural, entertainment and recreational facilities",Sport/Wellness facilities,Sport activities,Religious services,Singing allowed,isHoliday,intervistaMob,meanNeighborIncidence,maxNeighborIncidence,temp_min,temp_max,clouds,precipitation,maskMandatories,R_error,testPositvity_7dayAverage,ICU_AllPatients_inz,ICU_Covid19Patients_inz,ICU_Capacity_inz,Total_AllPatients_inz,Total_Covid19Patients_inz,Total_Capacity_inz,ICU_NonCovid19Patients_inz,ICU_FreeCapacity_inz,Total_NonCovid19Patients_inz,Total_FreeCapacity_inz,Cases inz_entries 0 - 19,Cases inz_entries 20 - 39,Cases inz_entries 40 - 59,Cases inz_entries 60+,Cases inzsumTotal 0 - 19,Cases inzsumTotal 20 - 39,Cases inzsumTotal 40 - 59,Cases inzsumTotal 60+,Death inz_entries 0 - 19,Death inz_entries 20 - 39,Death inz_entries 40 - 59,Death inz_entries 60+,Death inzsumTotal 0 - 19,Death inzsumTotal 20 - 39,Death inzsumTotal 40 - 59,Death inzsumTotal 60+,Hosp inz_entries 0 - 19,Hosp inz_entries 20 - 39,Hosp inz_entries 40 - 59,Hosp inz_entries 60+,Hosp inzsumTotal 0 - 19,Hosp inzsumTotal 20 - 39,Hosp inzsumTotal 40 - 59,Hosp inzsumTotal 60+,case_inz_entries_7dayAverage,hosp_inz_entries_7dayAverage,death_inz_entries_7dayAverage,test_entries_7dayAverage,test_inz_entries_7dayAverage,retail_and_recreation_percent_change_from_baseline_7dayAverage,grocery_and_pharmacy_percent_change_from_baseline_7dayAverage,parks_percent_change_from_baseline_7dayAverage,transit_stations_percent_change_from_baseline_7dayAverage,workplaces_percent_change_from_baseline_7dayAverage,residential_percent_change_from_baseline_7dayAverage,intervistaMob_7dayAverage
2020-07-15,3.888571428571429,5.43,206.65714285714287,188.93142857142857,0.0,0.0,7.18,10.78,0.19,0.3114285714285714,17.434285714285714,26.435714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.77,194.71,0.1,21.65,0.0,8.95,787.0,75.71,3280.79,1.3,-2.0,2.0,71.0,-21.0,-26.0,5.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,21.0917808005174,15.668997228038004,35.33376821048054,287.15,294.15,76.66666666666667,1.2,1.0,1.26,0.009025151943600625,5.291137633072112,0.28860750725847883,9.81265524678828,208.4708227430412,0.9620250241949293,303.03788262140273,5.0025301258136325,4.521517613716168,207.50879771884627,94.56705987836156,4.654285714285715,16.84285714285714,8.097142857142856,10.967142857142857,109.39,483.7485714285714,476.60428571428577,707.7014285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.64,131.37,0.0,0.0,0.0,2.9171428571428564,6.17,14.71,30.6,181.75142857142856,0.7171428571428572,0.04142857142857143,0.0,630.8571428571429,60.69142857142857,-5.857142857142857,7.0,133.28571428571428,-11.142857142857142,-19.0,2.142857142857143,21.392749696637768
2020-07-16,3.752857142857143,5.01,207.1157142857143,189.40714285714284,0.0,0.0,7.18,10.78,0.19,0.3671428571428571,17.46142857142857,26.51857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.87,195.58,0.0,21.65,0.0,8.95,682.0,65.61,3346.4,1.31,-3.0,3.0,74.0,-19.0,-28.0,5.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,19.3677190686976,14.96347226479349,29.89780387040661,286.48,294.82,77.4,2.16,1.0,1.23,0.009804870028954063,5.868352647589069,0.38481000967797174,9.81265524678828,205.29614016319792,0.5772150145169577,298.90117501736455,5.483542637911097,3.9443025991992102,204.71892514868097,93.60503485416662,3.9214285714285717,17.174285714285716,7.185714285714285,9.495714285714286,109.53,486.3928571428571,477.1114285714286,708.2171428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.64,131.37,0.0,0.0,0.0,3.055714285714286,6.17,14.71,30.6,182.26714285714286,0.7171428571428571,0.014285714285714287,0.0,610.4285714285714,58.72571428571428,-5.285714285714286,6.714285714285714,122.71428571428571,-12.428571428571429,-19.714285714285715,2.5714285714285716,20.807657533118327
2020-07-17,3.6171428571428574,4.59,207.5742857142857,189.88285714285715,0.0,0.0,7.18,10.78,0.19,0.4228571428571428,17.48857142857143,26.60142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.06,196.64,0.1,21.74,0.0,8.95,640.0,61.57,3407.97,1.32,-9.0,1.0,99.0,-19.0,-27.0,5.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,24.5138621551216,14.24468702808921,22.357526661350544,286.15,294.26,75.8695652173913,0.55,1.0,1.2,0.010609987071342017,7.311390183881463,0.28860750725847883,10.967085275822194,217.61006047289303,0.38481000967797174,318.04547299884365,7.022782676622985,3.6556950919407316,217.22525046321508,100.43541252595061,3.1885714285714286,17.505714285714287,6.274285714285714,8.024285714285714,109.67,489.03714285714284,477.6185714285714,708.7328571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.64,131.37,0.0,0.0,0.0,3.194285714285714,6.17,14.71,30.6,182.78285714285715,0.7585714285714287,0.028571428571428574,0.0,607.4285714285714,58.43714285714286,-4.714285714285714,6.285714285714286,122.57142857142857,-12.714285714285714,-20.142857142857142,2.7142857142857144,20.80258770794217
2020-07-18,3.4814285714285718,4.17,208.03285714285715,190.35857142857145,0.0,0.0,7.18,10.78,0.19,0.4785714285714285,17.515714285714285,26.684285714285718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.29,196.93,0.0,21.74,0.0,8.95,319.0,30.69,3438.66,1.33,-17.0,-2.0,146.0,-5.0,-4.0,-2.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,23.5344800718716,14.683056984044782,23.226986031514176,282.15,298.71,18.041666666666668,0.0,1.0,1.17,0.011157051271327338,6.926580174203491,0.28860750725847883,10.967085275822194,208.37462024062168,0.38481000967797174,309.4834502835088,6.6379726669450125,4.040505101618703,207.9898102309437,101.10883004288708,2.455714285714286,17.837142857142858,5.362857142857142,6.552857142857143,109.81,491.68142857142857,478.1257142857143,709.2485714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.64,131.37,0.0,0.0,0.0,3.332857142857143,6.17,14.71,30.6,183.29857142857145,0.7171428571428572,0.028571428571428574,0.0,598.0,57.529999999999994,-5.428571428571429,5.571428571428571,134.71428571428572,-11.0,-20.142857142857142,2.2857142857142856,21.30557748469363
2020-07-19,3.3457142857142856,3.75,208.49142857142857,190.83428571428573,0.0,0.0,7.18,10.78,0.19,0.5342857142857143,17.542857142857144,26.767142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.29,197.22,0.0,21.74,0.0,8.95,211.0,20.3,3458.96,1.32,-3.0,21.0,185.0,9.0,-3.0,-5.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,20.4291855219501,14.960357574999296,23.10277755006223,282.15,301.48,22.33333333333333,0.0,1.0,1.13,0.011818340592278667,6.926580174203491,0.28860750725847883,10.967085275822194,208.27841773820222,0.38481000967797174,309.4834502835088,6.6379726669450125,4.040505101618703,207.89360772852424,101.20503254530658,1.7228571428571433,18.16857142857143,4.451428571428572,5.081428571428572,109.95,494.3257142857143,478.6328571428571,709.7642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.64,131.37,0.0,0.0,0.0,3.4714285714285715,6.17,14.71,30.6,183.81428571428572,0.7442857142857143,0.028571428571428574,0.0,593.0,57.04857142857143,-5.428571428571429,4.714285714285714,138.71428571428572,-10.714285714285714,-20.142857142857142,2.0,21.5706249880025
2020-07-20,3.21,3.33,208.95,191.31,0.0,0.0,7.18,10.78,0.19,0.59,17.57,26.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.67,197.89,0.0,21.74,0.0,8.95,529.0,50.89,3509.85,1.29,-4.0,1.0,284.0,-7.0,-33.0,2.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,19.8476777266798,14.739269499198214,23.226986031514176,284.15,303.15,37.875,0.19,1.0,1.0899999999999999,0.012218401430443318,7.407592686300956,0.38481000967797174,10.967085275822194,201.2556350615792,0.9620250241949293,316.69863796497077,7.022782676622985,3.5594925895212386,200.29361003738427,115.44300290339152,0.99,18.5,3.54,3.6100000000000003,110.09,496.97,479.14,710.28,0.0,0.0,0.0,0.0,0.0,0.0,0.64,131.37,0.0,0.0,0.0,3.6100000000000003,6.17,14.71,30.6,184.32999999999998,0.6885714285714286,0.028571428571428574,0.0,569.0,54.739999999999995,-5.714285714285714,4.285714285714286,149.57142857142858,-10.285714285714286,-21.0,1.8571428571428572,21.3514429688183
2020-07-21,3.5614285714285714,3.778571428571429,209.76,192.2342857142857,0.0,0.0,7.18,10.78,0.1628571428571428,0.5614285714285714,17.57,26.90714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,197.98,0.0,21.74,0.0,8.95,618.0,59.45,3569.31,1.23,-1.0,4.0,169.0,-14.0,-32.0,5.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,20.826759501494,14.38931495062283,21.9849012169947,287.15,301.15,54.5,12.42,1.0,1.03,0.012279716509622009,6.830377671783999,0.28860750725847883,10.967085275822194,214.33917539063026,0.9620250241949293,316.69863796497077,6.54177016452552,4.136707604038197,213.37715036643533,102.35946257434048,2.0114285714285716,18.5,4.934285714285714,4.704285714285715,111.25428571428571,499.6114285714286,481.0385714285714,711.89,0.0,0.0,0.0,0.0,0.0,0.0,0.64,131.37,0.0,0.0,0.0914285714285714,3.327142857142857,6.17,14.71,30.691428571428567,184.56285714285715,0.5785714285714285,0.028571428571428574,0.0,540.8571428571429,52.03142857142858,-5.571428571428571,4.285714285714286,146.85714285714286,-10.857142857142858,-21.857142857142858,2.142857142857143,21.37306640661887
2020-07-22,3.912857142857143,4.227142857142857,210.57,193.15857142857143,0.0,0.0,7.18,10.78,0.1357142857142857,0.5328571428571428,17.57,26.964285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.29,198.27,0.0,21.74,0.0,8.95,584.0,56.18,3625.49,1.16,-3.0,2.0,132.0,-18.0,-30.0,5.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,21.2550252944272,13.241030227086725,21.363858809734964,289.26,302.04,56.333333333333336,25.58,1.0,0.98,0.012072742178917262,6.4455676621060265,0.19240500483898587,10.967085275822194,208.27841773820222,0.9620250241949293,316.69863796497077,6.2531626572670405,4.521517613716168,207.3163927140073,108.42022022676852,3.032857142857143,18.5,6.328571428571428,5.798571428571428,112.41857142857144,502.2528571428572,482.9371428571428,713.5,0.0,0.0,0.0,0.0,0.0,0.0,0.64,131.37,0.0,0.0,0.1828571428571428,3.044285714285714,6.17,14.71,30.78285714285714,184.79571428571427,0.51,0.014285714285714287,0.0,511.85714285714283,49.24142857142857,-5.714285714285714,4.285714285714286,155.57142857142858,-10.428571428571429,-22.428571428571427,2.142857142857143,21.396387048605988
2020-07-23,4.264285714285714,4.675714285714285,211.38,194.08285714285716,0.0,0.0,7.18,10.78,0.1085714285714285,0.5042857142857142,17.57,27.02142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.19,198.47,0.1,21.84,0.0,8.95,486.0,46.75,3672.24,1.09,-5.0,1.0,182.0,-13.0,-32.0,4.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,22.2038835834453,12.978751314083851,21.239650328283016,288.15,302.04,35.32,1.14,1.0,0.92,0.011599593597795926,7.599997691139942,0.19240500483898587,10.967085275822194,216.4556304438591,0.8658225217754364,316.89104296980975,7.407592686300956,3.3670875846822526,215.58980792208368,100.43541252595061,4.054285714285714,18.5,7.722857142857142,6.892857142857142,113.58285714285714,504.89428571428573,484.83571428571423,715.11,0.0,0.0,0.0,0.0,0.0,0.0,0.64,131.37,0.0,0.0,0.2742857142857143,2.7614285714285716,6.17,14.71,30.87428571428572,185.02857142857144,0.41285714285714287,0.028571428571428574,0.0,483.85714285714283,46.54714285714285,-6.0,4.0,171.0,-9.571428571428571,-23.0,2.0,21.80155340785566
2020-07-24,4.615714285714286,5.124285714285714,212.19,195.00714285714287,0.0,0.0,7.18,10.78,0.0814285714285714,0.4757142857142857,17.57,27.07857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.25,199.72,0.19,22.03,0.0,8.95,502.0,48.29,3720.54,1.01,-7.0,3.0,87.0,-20.0,-32.0,6.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,22.2175195097424,12.46413586805068,21.239650328283016,286.48,295.15,62.75,2.64,1.0,0.88,0.011158750025611845,6.2531626572670405,0.19240500483898587,8.946832725012843,183.16956460671454,0.8658225217754364,285.8176346883135,6.060757652428055,2.6936700677458023,182.3037420849391,102.64807008159896,5.075714285714286,18.5,9.117142857142856,7.987142857142856,114.74714285714285,507.5357142857143,486.73428571428576,716.72,0.0,0.0,0.0,0.0,0.0,0.0,0.64,131.37,0.0,0.0,0.3657142857142857,2.4785714285714286,6.17,14.71,30.965714285714284,185.26142857142855,0.44,0.04142857142857143,0.0,464.14285714285717,44.65,-5.714285714285714,4.285714285714286,169.28571428571428,-9.714285714285714,-23.714285714285715,2.142857142857143,21.47350445851577
2020-07-25,4.967142857142857,5.572857142857142,213.0,195.93142857142857,0.0,0.0,7.18,10.78,0.0542857142857143,0.4471428571428572,17.57,27.13571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.48,200.2,0.0,22.03,0.0,8.95,261.0,25.11,3745.64,0.95,-14.0,-3.0,157.0,-3.0,-6.0,-3.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,20.9454283247028,12.015912899605292,21.61227577263886,285.15,300.37,35.833333333333336,0.25,1.0,0.84,0.010906265289398611,6.54177016452552,0.19240500483898587,8.946832725012843,166.33412668330328,0.8658225217754364,285.72143218589406,6.349365159686534,2.4050625604873233,165.46830416152784,119.38730550259072,6.097142857142857,18.5,10.51142857142857,9.081428571428571,115.91142857142857,510.1771428571429,488.6328571428572,718.3299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.64,131.37,0.0,0.0,0.4571428571428571,2.1957142857142853,6.17,14.71,31.057142857142857,185.4942857142857,0.46714285714285714,0.04142857142857143,0.0,455.85714285714283,43.85285714285715,-5.285714285714286,4.142857142857143,170.85714285714286,-9.428571428571429,-24.0,2.0,21.103639923205943
2020-07-26,5.3185714285714285,6.021428571428571,213.81,196.8557142857143,0.0,0.0,7.18,10.78,0.0271428571428571,0.4185714285714286,17.57,27.192857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.29,200.49,0.1,22.13,0.0,8.95,224.0,21.55,3767.19,0.91,-3.0,21.0,136.0,-3.0,-4.0,-2.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,14.7093896089776,11.899325799058817,21.736484254090808,287.15,300.15,46.875,0.4499999999999999,1.0,0.81,0.010563811263115858,5.964555150008562,0.19240500483898587,8.946832725012843,164.12146912765493,0.8658225217754364,285.72143218589406,5.772150145169577,2.982277575004281,163.25564660587952,121.59996305823907,7.118571428571429,18.5,11.905714285714284,10.175714285714285,117.07571428571428,512.8185714285714,490.5314285714286,719.94,0.0,0.0,0.0,0.0,0.0,0.0,0.64,131.37,0.0,0.0,0.5485714285714286,1.9128571428571426,6.17,14.71,31.14857142857143,185.72714285714284,0.46714285714285714,0.055714285714285716,0.0,457.7142857142857,44.03142857142858,-5.285714285714286,4.142857142857143,163.85714285714286,-11.142857142857142,-24.142857142857142,2.4285714285714284,20.286526221352727
2020-07-27,5.67,6.47,214.62,197.78,0.0,0.0,7.18,10.78,0.0,0.39,17.57,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.58,201.06,0.0,22.13,0.0,8.95,677.0,65.13,3832.32,0.89,1.0,4.0,306.0,-6.0,-35.0,3.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,21.5925325968083,11.706332716033188,22.730152105706384,285.15,304.15,7.458333333333333,0.0,1.0,0.81,0.010176885118854093,6.6379726669450125,0.19240500483898587,9.620250241949293,181.53412206558318,1.0582275266144223,298.0353524955891,6.4455676621060265,2.982277575004281,180.47589453896873,116.50123043000595,8.14,18.5,13.3,11.27,118.24,515.46,492.42999999999995,721.55,0.0,0.0,0.0,0.0,0.0,0.0,0.64,131.37,0.0,0.0,0.64,1.63,6.17,14.71,31.240000000000002,185.95999999999998,0.45428571428571424,0.055714285714285716,0.0,478.85714285714283,46.06571428571429,-4.571428571428571,4.571428571428571,167.0,-11.0,-24.428571428571427,2.5714285714285716,20.535791202799658
2020-07-28,5.561428571428571,6.609999999999999,215.32142857142856,198.8442857142857,0.0,0.0285714285714285,7.18,10.808571428571428,0.0542857142857142,0.4185714285714286,17.624285714285715,27.332857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.58,201.64,0.1,22.22,0.0,8.95,757.0,72.83,3905.15,0.9,0.0,8.0,206.0,-11.0,-34.0,5.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,21.7797317576099,11.550417054119764,23.97223692022586,288.15,305.15,39.375,0.3,1.0,0.8200000000000001,0.010147118093493692,7.21518768146197,0.19240500483898587,9.620250241949293,192.98221985350284,1.0582275266144223,297.0733274713942,7.022782676622985,2.4050625604873233,191.9239923268884,104.09110761789135,9.325714285714286,18.655714285714282,12.661428571428573,10.919999999999998,120.58857142857141,518.2585714285714,493.69142857142856,722.81,0.0,0.0,0.0914285714285714,0.0,0.0,0.0,0.7314285714285714,131.37,0.0,0.1014285714285714,0.5485714285714286,1.944285714285714,6.17,14.811428571428571,31.240000000000002,186.5057142857143,0.5228571428571428,0.06999999999999999,0.0,498.7142857142857,47.97714285714285,-4.428571428571429,5.142857142857143,172.28571428571428,-10.571428571428571,-24.714285714285715,2.5714285714285716,20.671930096530502
2020-07-29,5.452857142857143,6.75,216.02285714285716,199.90857142857143,0.0,0.0571428571428571,7.18,10.837142857142856,0.1085714285714285,0.4471428571428571,17.678571428571427,27.415714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.25,202.89,0.0,22.22,0.0,8.95,643.0,61.86,3967.01,0.92,2.0,9.0,211.0,-11.0,-34.0,3.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,22.787508916222,12.40908079912739,26.9532404750726,289.15,303.15,42.958333333333336,0.25,1.0,0.8399999999999999,0.010603487344444554,7.407592686300956,0.19240500483898587,10.967085275822194,198.7543699986724,1.2506325314534081,306.6935777133435,7.21518768146197,3.5594925895212386,197.50373746721897,107.93920771467107,10.51142857142857,18.81142857142857,12.022857142857141,10.569999999999999,122.93714285714285,521.0571428571429,494.9528571428571,724.0699999999999,0.0,0.0,0.1828571428571428,0.0,0.0,0.0,0.8228571428571428,131.37,0.0,0.2028571428571428,0.4571428571428572,2.258571428571428,6.17,14.912857142857142,31.240000000000002,187.05142857142857,0.6599999999999999,0.06999999999999999,0.0,507.14285714285717,48.78857142857142,-3.7142857142857144,6.142857142857143,183.57142857142858,-9.571428571428571,-25.285714285714285,2.2857142857142856,20.89085632821547
2020-07-30,5.344285714285714,6.89,216.7242857142857,200.97285714285715,0.0,0.0857142857142857,7.18,10.865714285714285,0.1628571428571428,0.4757142857142857,17.732857142857142,27.498571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.15,204.05,0.0,22.22,0.0,8.95,547.0,52.62,4019.63,0.95,-1.0,14.0,222.0,-9.0,-36.0,3.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,24.302594522943,13.733610723688878,27.94690832668818,287.15,305.93,15.16,0.15,1.0,0.86,0.011632721166206077,7.984807700817914,0.19240500483898587,10.967085275822194,206.73917769949034,1.2506325314534081,303.3264901286612,7.792402695978928,2.982277575004281,205.48854516803692,96.58731242917091,11.697142857142858,18.967142857142857,11.384285714285713,10.219999999999999,125.28571428571429,523.8557142857143,496.21428571428567,725.3299999999999,0.0,0.0,0.2742857142857143,0.0,0.0,0.0,0.9142857142857144,131.37,0.0,0.3042857142857142,0.3657142857142857,2.5728571428571425,6.17,15.014285714285714,31.240000000000002,187.59714285714284,0.7971428571428572,0.055714285714285716,0.0,515.8571428571429,49.62714285714286,-3.142857142857143,8.0,189.28571428571428,-9.0,-25.857142857142858,2.142857142857143,21.190672176715143
2020-07-31,5.235714285714286,7.03,217.4257142857143,202.03714285714284,0.0,0.1142857142857143,7.18,10.894285714285717,0.2171428571428571,0.5042857142857142,17.787142857142857,27.58142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.54,205.58,0.1,22.32,0.0,8.95,516.0,49.64,4069.27,1.0,-16.0,13.0,245.0,-10.0,-37.0,3.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,26.8784097043461,13.50684192109066,28.31953377104402,291.15,308.15,11.0,0.0,1.0,0.89,0.012629635715131328,7.599997691139942,0.19240500483898587,10.967085275822194,200.1974075349648,1.539240038711887,300.9214275681739,7.407592686300956,3.3670875846822526,198.65816749625293,100.72402003320909,12.882857142857144,19.122857142857143,10.745714285714286,9.870000000000001,127.63428571428571,526.6542857142857,497.4757142857143,726.5899999999999,0.0,0.0,0.3657142857142857,0.0,0.0,0.0,1.0057142857142858,131.37,0.0,0.4057142857142857,0.2742857142857143,2.8871428571428566,6.17,15.115714285714287,31.240000000000002,188.14285714285717,0.8385714285714286,0.042857142857142864,0.0,517.8571428571429,49.82,-4.428571428571429,9.428571428571429,211.85714285714286,-7.571428571428571,-26.571428571428573,1.7142857142857142,21.8565136330871
2020-08-01,5.127142857142857,7.17,218.12714285714287,203.10142857142856,0.0,0.1428571428571428,7.18,10.922857142857143,0.2714285714285714,0.5328571428571428,17.841428571428573,27.664285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.58,206.16,0.0,22.32,0.0,8.95,250.0,24.05,4093.32,1.06,-57.0,-67.0,171.0,-12.0,-31.0,0.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,17.2028755918307,13.56114262494759,30.55528643717908,291.15,308.15,48.16666666666666,0.9,1.0,0.93,0.01355828418215774,7.599997691139942,0.19240500483898587,10.967085275822194,201.5442425688377,1.539240038711887,304.38471765527567,7.407592686300956,3.3670875846822526,200.00500253012584,102.84047508643795,14.068571428571428,19.27857142857143,10.107142857142858,9.520000000000001,129.98285714285717,529.4528571428572,498.7371428571429,727.8499999999999,0.0,0.0,0.4571428571428571,0.0,0.0,0.0,1.0971428571428572,131.37,0.0,0.5071428571428571,0.1828571428571428,3.2014285714285715,6.17,15.217142857142857,31.240000000000002,188.68857142857144,0.8528571428571429,0.042857142857142864,0.0,516.2857142857143,49.66857142857142,-10.571428571428571,0.2857142857142857,213.85714285714286,-8.857142857142858,-30.142857142857142,2.142857142857143,21.3218632426768
2020-08-02,5.018571428571429,7.31,218.82857142857145,204.16571428571427,0.0,0.1714285714285714,7.18,10.951428571428572,0.3257142857142857,0.5614285714285714,17.895714285714284,27.74714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.38,206.55,0.0,22.32,0.0,8.95,211.0,20.3,4113.62,1.15,-21.0,13.0,46.0,-20.0,-9.0,1.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,12.2517304622616,13.687033662899744,31.6731627702466,288.71,299.15,70.20833333333333,12.72,1.0,0.96,0.014541627740441468,7.407592686300956,0.19240500483898587,10.967085275822194,201.3518375639987,1.539240038711887,304.38471765527567,7.21518768146197,3.5594925895212386,199.81259752528683,103.03288009127694,15.254285714285714,19.434285714285714,9.46857142857143,9.170000000000002,132.33142857142857,532.2514285714286,499.99857142857144,729.1100000000001,0.0,0.0,0.5485714285714286,0.0,0.0,0.0,1.1885714285714286,131.37,0.0,0.6085714285714285,0.0914285714285714,3.5157142857142856,6.17,15.318571428571428,31.240000000000002,189.2342857142857,0.8657142857142857,0.028571428571428574,0.0,514.4285714285714,49.489999999999995,-13.142857142857142,-0.8571428571428571,201.0,-11.285714285714286,-30.857142857142858,2.5714285714285716,20.97076907886023
