date,Cases inz_entries female,Cases inz_entries male,Cases inzsumTotal female,Cases inzsumTotal male,Death inz_entries female,Death inz_entries male,Death inzsumTotal female,Death inzsumTotal male,Hosp inz_entries female,Hosp inz_entries male,Hosp inzsumTotal female,Hosp inzsumTotal male,AtLeastOneDosePersons per100PersonsTotal,COVID19FullyVaccPersons per100PersonsTotal,prct_B.1.1.7,prct_B.1.351,prct_P.1,prct_P.2,prct_B.1.617.1,prct_B.1.617.2,prct_B.1.525,prct_B.1.526,case_entries,case_inz_entries,case_inzsumTotal,hosp_inz_entries,hosp_inzsumTotal,death_inz_entries,death_inzsumTotal,test_entries,test_inz_entries,test_inzsumTotal,median_R_mean,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,kofStrigency,Borders,Events,Gatherings/private events,Demonstrations,Primary (includes kindergarten) and lower secondary school,"Upper secondary school, vocational schools and higher education",Universities and other educational establishments,Mountain railways,Homeworking,Restaurants,Discos/Nightclubs,Shops/Markets,Penalties,"Cultural, entertainment and recreational facilities",Sport/Wellness facilities,Sport activities,Religious services,Singing allowed,isHoliday,intervistaMob,meanNeighborIncidence,maxNeighborIncidence,temp_min,temp_max,clouds,precipitation,maskMandatories,R_error,testPositvity_7dayAverage,ICU_AllPatients_inz,ICU_Covid19Patients_inz,ICU_Capacity_inz,Total_AllPatients_inz,Total_Covid19Patients_inz,Total_Capacity_inz,ICU_NonCovid19Patients_inz,ICU_FreeCapacity_inz,Total_NonCovid19Patients_inz,Total_FreeCapacity_inz,Cases inz_entries 0 - 19,Cases inz_entries 20 - 39,Cases inz_entries 40 - 59,Cases inz_entries 60+,Cases inzsumTotal 0 - 19,Cases inzsumTotal 20 - 39,Cases inzsumTotal 40 - 59,Cases inzsumTotal 60+,Death inz_entries 0 - 19,Death inz_entries 20 - 39,Death inz_entries 40 - 59,Death inz_entries 60+,Death inzsumTotal 0 - 19,Death inzsumTotal 20 - 39,Death inzsumTotal 40 - 59,Death inzsumTotal 60+,Hosp inz_entries 0 - 19,Hosp inz_entries 20 - 39,Hosp inz_entries 40 - 59,Hosp inz_entries 60+,Hosp inzsumTotal 0 - 19,Hosp inzsumTotal 20 - 39,Hosp inzsumTotal 40 - 59,Hosp inzsumTotal 60+,case_inz_entries_7dayAverage,hosp_inz_entries_7dayAverage,death_inz_entries_7dayAverage,test_entries_7dayAverage,test_inz_entries_7dayAverage,retail_and_recreation_percent_change_from_baseline_7dayAverage,grocery_and_pharmacy_percent_change_from_baseline_7dayAverage,parks_percent_change_from_baseline_7dayAverage,transit_stations_percent_change_from_baseline_7dayAverage,workplaces_percent_change_from_baseline_7dayAverage,residential_percent_change_from_baseline_7dayAverage,intervistaMob_7dayAverage
2020-07-15,10.762857142857143,10.067142857142857,226.52428571428567,205.75285714285712,0.0,0.0,3.52,9.86,0.59,0.7457142857142857,22.15571428571429,29.63142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.9,208.79,0.44,25.52,0.0,6.71,512.0,74.65,3438.24,0.98,-6.0,0.0,14.0,-21.0,-27.0,6.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,21.0917808005174,12.657910917018336,20.36947086382225,284.82,292.59,99.0,7.95,1.0,0.7499999999999999,0.01643919712404178,3.9367495571156748,0.14580553915243238,7.290276957621621,95.21101706653836,0.5832221566097295,191.00525628968646,3.790944017963242,3.353527400505945,94.62779490992862,95.79423922314808,7.732857142857142,32.34428571428572,22.352857142857143,27.31142857142857,119.09571428571428,532.3157142857143,528.52,787.98,0.0,0.0,0.0,0.0,1.4,1.03,1.98,112.37,0.0,0.8785714285714286,0.5342857142857144,6.714285714285715,7.09,15.809999999999999,35.73428571428572,272.9757142857143,1.417142857142857,0.06285714285714286,0.0,446.7142857142857,65.13285714285715,-6.142857142857143,2.142857142857143,47.142857142857146,-12.0,-20.571428571428573,2.857142857142857,21.392749696637768
2020-07-16,11.014285714285714,9.735714285714286,228.24142857142857,206.9542857142857,0.0,0.0,3.52,9.86,0.59,0.8285714285714285,22.23857142857143,29.79714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.31,210.11,0.15,25.66,0.0,6.71,544.0,79.32,3517.56,1.01,-3.0,1.0,10.0,-21.0,-29.0,6.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,19.3677190686976,12.57188242934651,18.019147302611994,286.48,292.04,98.68,3.91,1.0,0.7699999999999999,0.01824182001337371,5.540610487792431,0.29161107830486477,7.290276957621621,96.96068353636755,0.8748332349145944,191.00525628968646,5.248999409487566,1.7496664698291888,96.08585030145295,94.0445727533189,6.484285714285715,32.401428571428575,23.00428571428571,27.197142857142858,119.30857142857144,536.9785714285715,532.18,791.8,0.0,0.0,0.0,0.0,1.4,1.03,1.98,112.37,0.0,0.7028571428571428,0.8014285714285716,6.9714285714285715,7.09,15.809999999999999,36.001428571428576,274.1185714285714,1.5,0.08428571428571428,0.0,438.7142857142857,63.96714285714285,-6.142857142857143,1.8571428571428572,41.57142857142857,-13.285714285714286,-21.142857142857142,3.2857142857142856,20.807657533118327
2020-07-17,11.265714285714283,9.404285714285717,229.95857142857145,208.15571428571428,0.0,0.0,3.52,9.86,0.59,0.9114285714285714,22.32142857142857,29.962857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.9,212.0,0.0,25.66,0.0,6.71,428.0,62.4,3579.96,1.05,-10.0,-1.0,23.0,-21.0,-29.0,6.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,24.5138621551216,12.265663649614888,17.345828393237078,285.93,295.37,69.78260869565217,3.81,1.0,0.79,0.019688551260568836,4.082555096268107,0.14580553915243238,7.290276957621621,98.127127849587,0.729027695762162,191.00525628968646,3.9367495571156748,3.207721861353513,97.39810015382484,92.87812844009943,5.235714285714286,32.45857142857143,23.65571428571429,27.08285714285714,119.52142857142856,541.6414285714285,535.84,795.62,0.0,0.0,0.0,0.0,1.4,1.03,1.98,112.37,0.0,0.5271428571428571,1.0685714285714287,7.2285714285714295,7.09,15.809999999999999,36.26857142857143,275.26142857142855,1.4585714285714286,0.08428571428571428,0.0,418.7142857142857,61.05,-6.0,1.4285714285714286,39.42857142857143,-13.714285714285714,-21.571428571428573,3.4285714285714284,20.80258770794217
2020-07-18,11.517142857142856,9.072857142857144,231.6757142857143,209.3571428571429,0.0,0.0,3.52,9.86,0.59,0.9942857142857142,22.404285714285717,30.12857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.73,212.73,0.0,25.66,0.0,6.71,258.0,37.62,3617.58,1.09,-18.0,-9.0,67.0,-7.0,-6.0,-1.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,23.5344800718716,12.461285631219097,18.840038329733154,283.71,297.59,44.04166666666666,0.25,1.0,0.8,0.020965519078680776,4.811582792030269,0.14580553915243238,7.290276957621621,98.85615554534915,0.729027695762162,191.00525628968646,4.665777252877836,2.478694165591351,98.127127849587,92.14910074433729,3.9871428571428567,32.51571428571428,24.307142857142857,26.96857142857143,119.73428571428572,546.3042857142857,539.5,799.44,0.0,0.0,0.0,0.0,1.4,1.03,1.98,112.37,0.0,0.3514285714285714,1.335714285714286,7.485714285714286,7.09,15.809999999999999,36.535714285714285,276.4042857142857,1.4585714285714284,0.08428571428571428,0.0,413.7142857142857,60.32142857142857,-7.428571428571429,0.14285714285714285,45.0,-13.571428571428571,-21.714285714285715,3.142857142857143,21.30557748469363
2020-07-19,11.768571428571429,8.741428571428571,233.3928571428572,210.5585714285714,0.0,0.0,3.52,9.86,0.59,1.077142857142857,22.487142857142857,30.294285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.58,213.31,0.0,25.66,0.0,6.71,54.0,7.87,3625.45,1.12,-11.0,6.0,71.0,2.0,-4.0,-4.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,20.4291855219501,12.46986002664401,18.580175732081663,283.15,302.04,40.54166666666666,0.0,1.0,0.81,0.022294358799417,5.030291100758918,0.14580553915243238,7.290276957621621,96.96068353636755,0.5103193870335134,189.54720089816212,4.8844855616064855,2.2599858568627025,96.45036414933404,92.58651736179458,2.738571428571429,32.572857142857146,24.958571428571428,26.854285714285716,119.94714285714284,550.9671428571428,543.1600000000001,803.2600000000001,0.0,0.0,0.0,0.0,1.4,1.03,1.98,112.37,0.0,0.1757142857142857,1.6028571428571432,7.742857142857144,7.09,15.809999999999999,36.80285714285714,277.54714285714283,1.5,0.08428571428571428,0.0,408.85714285714283,59.61285714285714,-8.142857142857142,0.0,46.285714285714285,-14.0,-21.857142857142858,3.0,21.5706249880025
2020-07-20,12.02,8.41,235.11,211.76,0.0,0.0,3.52,9.86,0.59,1.16,22.57,30.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.9,215.21,0.0,25.66,0.0,6.71,370.0,53.95,3679.4,1.13,-11.0,-2.0,82.0,-16.0,-33.0,4.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,19.8476777266798,12.92144926621873,19.586029676752165,285.37,303.71,26.375,0.0,1.0,0.8,0.023492543201286614,5.248999409487566,0.14580553915243238,7.290276957621621,95.06521152738593,0.29161107830486477,188.0891455066378,5.103193870335134,2.0412775481340537,94.77360044908106,93.02393397925186,1.49,32.63,25.61,26.74,120.16,555.63,546.8199999999999,807.08,0.0,0.0,0.0,0.0,1.4,1.03,1.98,112.37,0.0,0.0,1.87,8.0,7.09,15.809999999999999,37.07,278.69,1.48,0.08428571428571428,0.0,392.2857142857143,57.19714285714286,-9.142857142857142,-0.5714285714285714,49.857142857142854,-14.285714285714286,-22.428571428571427,3.0,21.3514429688183
2020-07-21,11.935714285714283,8.782857142857143,236.74428571428567,213.3342857142857,0.0,0.0828571428571428,3.52,9.942857142857145,0.59,1.16,22.654285714285717,30.625714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.19,217.4,0.0,25.66,0.0,6.71,511.0,74.51,3753.91,1.11,-7.0,-2.0,64.0,-22.0,-34.0,5.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,20.826759501494,12.943623337386196,19.359763525036136,288.15,299.82,58.41666666666666,5.96,1.0,0.8,0.024450560117045134,5.686416026944864,0.14580553915243238,7.290276957621621,93.1697395184043,0.29161107830486477,187.6517288891805,5.540610487792431,1.6038609306767564,92.87812844009943,94.48198937077619,2.762857142857143,32.45428571428572,25.97714285714286,26.214285714285715,121.64571428571428,560.1142857142858,550.8471428571428,810.3742857142856,0.0,0.0,0.0,0.8985714285714286,1.4,1.03,1.98,113.26857142857142,0.0,0.3514285714285714,1.7357142857142858,7.3985714285714295,7.09,16.161428571428573,37.20428571428572,279.2314285714285,1.5014285714285713,0.08428571428571428,0.0,382.42857142857144,55.760000000000005,-9.428571428571429,-1.0,47.285714285714285,-15.142857142857142,-23.142857142857142,3.142857142857143,21.37306640661887
2020-07-22,11.85142857142857,9.155714285714286,238.37857142857143,214.90857142857143,0.0,0.1657142857142857,3.52,10.025714285714283,0.59,1.16,22.73857142857143,30.79142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.17,218.56,0.0,25.66,0.0,6.71,418.0,60.95,3814.86,1.09,-9.0,-2.0,64.0,-21.0,-31.0,5.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,21.2550252944272,12.846071038428835,20.36947086382225,288.71,299.26,51.583333333333336,8.76,1.0,0.77,0.025049524161285735,4.811582792030269,0.14580553915243238,7.290276957621621,90.25362873535565,0.29161107830486477,187.6517288891805,4.665777252877836,2.478694165591351,89.9620176570508,97.39810015382484,4.035714285714286,32.27857142857143,26.34428571428571,25.68857142857143,123.13142857142856,564.5985714285714,554.8742857142859,813.6685714285716,0.0,0.0,0.0,1.7971428571428572,1.4,1.03,1.98,114.16714285714284,0.0,0.7028571428571428,1.6014285714285714,6.797142857142857,7.09,16.512857142857143,37.33857142857143,279.7728571428571,1.397142857142857,0.02142857142857143,0.0,369.0,53.80285714285714,-9.857142857142858,-1.2857142857142858,54.42857142857143,-15.142857142857142,-23.714285714285715,3.0,21.396387048605988
2020-07-23,11.767142857142856,9.528571428571428,240.01285714285717,216.48285714285717,0.0,0.2485714285714285,3.52,10.108571428571429,0.59,1.16,22.822857142857146,30.95714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.04,220.6,0.29,25.95,0.0,6.71,389.0,56.72,3871.57,1.07,-8.0,-2.0,57.0,-20.0,-33.0,5.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,22.2038835834453,12.735401184312892,20.36947086382225,288.15,301.48,51.08,1.1,1.0,0.75,0.025936510499136485,6.2696381835545925,0.14580553915243238,7.290276957621621,98.27293338873945,0.8748332349145944,195.96264462086916,6.123832644402161,1.0206387740670269,97.39810015382484,97.6897112321297,5.308571428571429,32.10285714285715,26.711428571428577,25.162857142857142,124.61714285714284,569.0828571428572,558.9014285714286,816.9628571428573,0.0,0.0,0.0,2.6957142857142857,1.4,1.03,1.98,115.06571428571428,0.0,1.0542857142857145,1.4671428571428573,6.195714285714286,7.09,16.864285714285714,37.47285714285714,280.3142857142857,1.5014285714285713,0.041428571428571426,0.0,346.85714285714283,50.574285714285715,-10.571428571428571,-1.7142857142857142,61.142857142857146,-15.0,-24.285714285714285,2.857142857142857,21.80155340785566
2020-07-24,11.682857142857143,9.901428571428571,241.64714285714288,218.05714285714285,0.0,0.3314285714285714,3.52,10.19142857142857,0.59,1.16,22.90714285714286,31.122857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.6,222.21,0.0,25.95,0.0,6.71,429.0,62.55,3934.13,1.06,-9.0,0.0,21.0,-23.0,-32.0,6.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,22.2175195097424,12.508794457872051,19.749557421513376,287.59,295.37,75.95833333333333,14.62,1.0,0.74,0.026641626197807116,6.2696381835545925,0.14580553915243238,7.290276957621621,98.85615554534915,0.8748332349145944,195.96264462086916,6.123832644402161,1.0206387740670269,97.98132231043458,97.10648907551997,6.581428571428572,31.927142857142854,27.07857142857143,24.63714285714286,126.10285714285716,573.5671428571428,562.9285714285716,820.257142857143,0.0,0.0,0.0,3.5942857142857143,1.4,1.03,1.98,115.96428571428572,0.0,1.4057142857142857,1.332857142857143,5.594285714285715,7.09,17.215714285714284,37.60714285714286,280.85571428571427,1.4585714285714284,0.041428571428571426,0.0,347.0,50.59571428571429,-10.428571428571429,-1.5714285714285714,60.857142857142854,-15.285714285714286,-24.714285714285715,2.857142857142857,21.47350445851577
2020-07-25,11.598571428571429,10.274285714285714,243.2814285714286,219.63142857142856,0.0,0.4142857142857142,3.52,10.274285714285714,0.59,1.16,22.99142857142857,31.28857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.58,222.79,0.29,26.24,0.0,6.71,198.0,28.87,3962.99,1.05,-16.0,-7.0,84.0,-5.0,-8.0,-2.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,20.9454283247028,11.970842955935762,19.48969482386188,286.48,301.48,25.20833333333333,0.0,1.0,0.74,0.027349475179807257,6.318240029938738,0.14580553915243238,7.290276957621621,96.23165584060538,1.0692406204511709,193.19233937697294,6.172434490786305,0.9720369276828826,95.1624152201542,96.96068353636755,7.854285714285715,31.75142857142857,27.445714285714285,24.111428571428576,127.58857142857144,578.0514285714286,566.9557142857143,823.5514285714286,0.0,0.0,0.0,4.492857142857143,1.4,1.03,1.98,116.86285714285714,0.0,1.7571428571428571,1.1985714285714286,4.992857142857144,7.09,17.567142857142855,37.74142857142857,281.39714285714285,1.4371428571428573,0.08285714285714285,0.0,338.42857142857144,49.34571428571429,-10.142857142857142,-1.2857142857142858,63.285714285714285,-15.0,-25.0,2.7142857142857144,21.103639923205943
2020-07-26,11.514285714285714,10.647142857142857,244.9157142857143,221.2057142857143,0.0,0.4971428571428571,3.52,10.357142857142856,0.59,1.16,23.075714285714287,31.454285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.73,223.52,0.29,26.54,0.0,6.71,57.0,8.31,3971.31,1.04,-8.0,5.0,55.0,-1.0,-6.0,-1.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,14.7093896089776,11.803381623859645,19.22983222621039,287.59,298.71,64.91666666666667,8.209999999999999,1.0,0.72,0.02797143639548765,6.366841876322881,0.14580553915243238,7.290276957621621,93.6071561358616,1.2636480059877475,190.42203413307672,6.221036337170447,0.9234350812987385,92.34350812987385,96.81487799721512,9.127142857142855,31.575714285714284,27.81285714285714,23.585714285714285,129.07428571428574,582.5357142857142,570.9828571428573,826.8457142857144,0.0,0.0,0.0,5.391428571428572,1.4,1.03,1.98,117.76142857142855,0.0,2.1085714285714285,1.0642857142857145,4.3914285714285715,7.09,17.91857142857143,37.87571428571428,281.93857142857144,1.4585714285714286,0.12428571428571426,0.0,338.85714285714283,49.40857142857143,-9.714285714285714,-1.4285714285714286,61.0,-15.428571428571429,-25.285714285714285,3.142857142857143,20.286526221352727
2020-07-27,11.43,11.02,246.55,222.78,0.0,0.58,3.52,10.44,0.59,1.16,23.16,31.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.75,225.27,0.15,26.68,0.15,6.85,353.0,51.47,4022.77,1.03,-6.0,1.0,89.0,-16.0,-34.0,4.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,21.5925325968083,11.577007623454522,20.464179565054977,286.48,304.26,6.166666666666667,0.0,1.0,0.72,0.028463375369341255,6.415443722707026,0.14580553915243238,7.290276957621621,90.98265643111782,1.458055391524324,187.6517288891805,6.2696381835545925,0.8748332349145944,89.52460103959349,96.66907245806269,10.4,31.4,28.18,23.06,130.56,587.02,575.01,830.1400000000001,0.0,0.0,0.0,6.29,1.4,1.03,1.98,118.66,0.0,2.46,0.93,3.79,7.09,18.27,38.01,282.48,1.4371428571428573,0.1457142857142857,0.02142857142857143,336.42857142857144,49.05428571428571,-9.0,-1.0,62.0,-15.428571428571429,-25.428571428571427,3.142857142857143,20.535791202799658
2020-07-28,11.347142857142856,11.185714285714283,248.09857142857143,224.52,0.0,0.4971428571428571,3.52,10.44,0.5471428571428572,0.9942857142857142,23.20142857142857,31.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.75,227.02,0.0,26.68,0.0,6.85,440.0,64.15,4086.93,1.02,-6.0,1.0,70.0,-21.0,-35.0,6.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,21.7797317576099,11.64307818946166,19.81452307092625,290.37,302.59,23.33333333333333,5.5,1.0,0.72,0.028749217318976807,5.978027105249729,0.29161107830486477,7.290276957621621,91.71168412687997,1.458055391524324,187.6517288891805,5.686416026944864,1.3122498523718915,90.25362873535565,95.94004476230052,11.035714285714286,32.95285714285714,27.228571428571428,21.981428571428573,132.68142857142857,593.0585714285714,578.0828571428572,832.3542857142858,0.0,0.0,0.0,5.391428571428572,1.4,1.03,1.98,118.66,0.0,2.2842857142857143,0.7971428571428572,3.2485714285714287,7.09,18.445714285714285,38.01,282.48,1.3742857142857143,0.1457142857142857,0.02142857142857143,326.2857142857143,47.57428571428572,-8.857142857142858,-0.5714285714285714,62.857142857142854,-15.285714285714286,-25.571428571428573,3.2857142857142856,20.671930096530502
2020-07-29,11.264285714285714,11.35142857142857,249.64714285714285,226.26,0.0,0.4142857142857142,3.52,10.44,0.5042857142857142,0.8285714285714285,23.242857142857144,31.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.19,229.21,0.29,26.97,0.0,6.85,370.0,53.95,4140.88,1.01,-5.0,4.0,83.0,-19.0,-34.0,4.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,22.787508916222,12.41484979746224,20.36947086382225,290.37,300.37,38.29166666666666,0.24,1.0,0.71,0.02970761076987492,5.103193870335134,0.4374166174572972,7.290276957621621,90.25362873535565,1.458055391524324,187.6517288891805,4.665777252877836,2.187083087286486,88.79557334383134,97.39810015382484,11.67142857142857,34.505714285714284,26.277142857142856,20.902857142857144,134.80285714285716,599.0971428571429,581.1557142857143,834.5685714285714,0.0,0.0,0.0,4.492857142857143,1.4,1.03,1.98,118.66,0.0,2.1085714285714285,0.6642857142857144,2.7071428571428573,7.09,18.621428571428574,38.01,282.48,1.52,0.18714285714285714,0.02142857142857143,319.42857142857144,46.574285714285715,-8.285714285714286,0.2857142857142857,65.57142857142857,-15.0,-26.0,3.142857142857143,20.89085632821547
2020-07-30,11.18142857142857,11.517142857142856,251.19571428571427,228.0,0.0,0.3314285714285714,3.52,10.44,0.4614285714285714,0.6628571428571428,23.28428571428572,31.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.62,231.83,0.15,27.12,0.0,6.85,401.0,58.47,4199.35,1.01,-4.0,9.0,67.0,-19.0,-35.0,4.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,24.302594522943,13.245407521104012,23.5032356121026,287.59,305.93,7.0,0.78,1.0,0.7,0.030364558312064034,5.832221566097296,0.4374166174572972,7.290276957621621,97.39810015382484,1.895472008981621,194.21297815103995,5.394804948639999,1.458055391524324,95.50262814484323,96.81487799721512,12.307142857142855,36.058571428571426,25.325714285714284,19.824285714285715,136.9242857142857,605.1357142857142,584.2285714285715,836.7828571428572,0.0,0.0,0.0,3.5942857142857143,1.4,1.03,1.98,118.66,0.0,1.9328571428571428,0.5314285714285715,2.165714285714285,7.09,18.79714285714286,38.01,282.48,1.6028571428571428,0.16714285714285712,0.02142857142857143,321.14285714285717,46.82428571428572,-7.714285714285714,1.8571428571428572,67.0,-14.857142857142858,-26.285714285714285,3.0,21.190672176715143
2020-07-31,11.098571428571429,11.682857142857143,252.74428571428567,229.74,0.0,0.2485714285714285,3.52,10.44,0.4185714285714285,0.4971428571428571,23.325714285714284,31.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.04,233.87,0.0,27.12,0.0,6.85,349.0,50.89,4250.23,1.01,-13.0,22.0,74.0,-21.0,-37.0,4.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,26.8784097043461,13.9350041897799,25.85355917331286,290.37,309.26,5.083333333333333,0.0,1.0,0.71,0.03151911905487196,6.2696381835545925,0.4374166174572972,7.290276957621621,95.94004476230052,2.0412775481340537,194.21297815103995,5.832221566097296,1.0206387740670269,93.89876721416647,98.27293338873945,12.942857142857145,37.611428571428576,24.374285714285712,18.745714285714286,139.04571428571427,611.1742857142858,587.3014285714286,838.997142857143,0.0,0.0,0.0,2.6957142857142857,1.4,1.03,1.98,118.66,0.0,1.7571428571428571,0.3985714285714286,1.624285714285714,7.09,18.972857142857144,38.01,282.48,1.6657142857142857,0.16714285714285712,0.02142857142857143,309.7142857142857,45.15857142857143,-8.285714285714286,5.0,74.57142857142857,-14.571428571428571,-27.0,2.7142857142857144,21.8565136330871
2020-08-01,11.015714285714283,11.848571428571429,254.29285714285717,231.48,0.0,0.1657142857142857,3.52,10.44,0.3757142857142856,0.3314285714285714,23.367142857142856,31.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.73,234.6,0.29,27.41,0.15,7.0,160.0,23.33,4273.56,1.02,-64.0,-71.0,80.0,-16.0,-39.0,2.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,17.2028755918307,14.031562525330177,26.637000360382945,290.93,304.82,48.458333333333336,5.779999999999999,1.0,0.71,0.032790826972279315,5.9294252588655825,0.5346203102255854,7.290276957621621,95.21101706653836,1.9440738553657653,196.98328339493617,5.394804948639999,1.360851698756036,93.26694321117259,101.7722663283978,13.57857142857143,39.16428571428571,23.422857142857147,17.667142857142856,141.16714285714284,617.212857142857,590.3742857142857,841.2114285714285,0.0,0.0,0.0,1.7971428571428572,1.4,1.03,1.98,118.66,0.0,1.5814285714285714,0.2657142857142857,1.0828571428571427,7.09,19.14857142857143,38.01,282.48,1.6871428571428573,0.16714285714285712,0.04285714285714286,304.2857142857143,44.36714285714286,-15.142857142857142,-4.142857142857143,74.0,-16.142857142857142,-31.428571428571427,3.2857142857142856,21.3218632426768
2020-08-02,10.932857142857143,12.014285714285714,255.84142857142857,233.22,0.0,0.0828571428571428,3.52,10.44,0.3328571428571428,0.1657142857142857,23.408571428571427,31.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,234.75,0.0,27.41,0.0,7.0,97.0,14.14,4287.7,1.03,-19.0,7.0,-8.0,-15.0,-12.0,1.0,35.83333206,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,12.2517304622616,14.23281675849872,25.85355917331286,288.71,297.04,89.41666666666667,26.44,1.0,0.71,0.03364409979421884,5.589212334176575,0.6318240029938738,7.290276957621621,94.48198937077619,1.846870162597477,199.75358863883238,4.957388331182702,1.7010646234450448,92.63511920817872,105.27159926805619,14.214285714285714,40.71714285714286,22.47142857142857,16.588571428571427,143.28857142857146,623.2514285714285,593.4471428571428,843.4257142857143,0.0,0.0,0.0,0.8985714285714286,1.4,1.03,1.98,118.66,0.0,1.4057142857142857,0.1328571428571429,0.5414285714285709,7.09,19.324285714285715,38.01,282.48,1.6042857142857143,0.1257142857142857,0.04285714285714286,310.0,45.199999999999996,-16.714285714285715,-3.857142857142857,65.0,-18.142857142857142,-32.285714285714285,3.5714285714285716,20.97076907886023
