date,Cases inz_entries 0 - 9,Cases inz_entries 10 - 19,Cases inz_entries 20 - 29,Cases inz_entries 30 - 39,Cases inz_entries 40 - 49,Cases inz_entries 50 - 59,Cases inz_entries 60 - 69,Cases inz_entries 70 - 79,Cases inz_entries 80+,Cases inzsumTotal 0 - 9,Cases inzsumTotal 10 - 19,Cases inzsumTotal 20 - 29,Cases inzsumTotal 30 - 39,Cases inzsumTotal 40 - 49,Cases inzsumTotal 50 - 59,Cases inzsumTotal 60 - 69,Cases inzsumTotal 70 - 79,Cases inzsumTotal 80+,Death inz_entries 0 - 9,Death inz_entries 10 - 19,Death inz_entries 20 - 29,Death inz_entries 30 - 39,Death inz_entries 40 - 49,Death inz_entries 50 - 59,Death inz_entries 60 - 69,Death inz_entries 70 - 79,Death inz_entries 80+,Death inzsumTotal 0 - 9,Death inzsumTotal 10 - 19,Death inzsumTotal 20 - 29,Death inzsumTotal 30 - 39,Death inzsumTotal 40 - 49,Death inzsumTotal 50 - 59,Death inzsumTotal 60 - 69,Death inzsumTotal 70 - 79,Death inzsumTotal 80+,Hosp inz_entries 0 - 9,Hosp inz_entries 10 - 19,Hosp inz_entries 20 - 29,Hosp inz_entries 30 - 39,Hosp inz_entries 40 - 49,Hosp inz_entries 50 - 59,Hosp inz_entries 60 - 69,Hosp inz_entries 70 - 79,Hosp inz_entries 80+,Hosp inzsumTotal 0 - 9,Hosp inzsumTotal 10 - 19,Hosp inzsumTotal 20 - 29,Hosp inzsumTotal 30 - 39,Hosp inzsumTotal 40 - 49,Hosp inzsumTotal 50 - 59,Hosp inzsumTotal 60 - 69,Hosp inzsumTotal 70 - 79,Hosp inzsumTotal 80+,Cases inz_entries female,Cases inz_entries male,Cases inzsumTotal female,Cases inzsumTotal male,Death inz_entries female,Death inz_entries male,Death inzsumTotal female,Death inzsumTotal male,Hosp inz_entries female,Hosp inz_entries male,Hosp inzsumTotal female,Hosp inzsumTotal male,VaccDosesAdministered per100PersonsTotal,FullyVaccPersons per100PersonsTotal,anteil_pos,case_inz_entries,case_inzsumTotal,hosp_inz_entries,hosp_inzsumTotal,death_inz_entries,death_inzsumTotal,test_inz_entries,test_inzsumTotal,median_R_mean,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,kofStrigency,Borders,Events,Gatherings/private events,Demonstrations,Primary (includes kindergarten) and lower secondary school,"Upper secondary school, vocational schools and higher education",universities and other educational establishments ,Mountain railways,Homeworking,Restaurants,Discos/Nightclubs,Shops/Markets,Penalties,"Cultural, entertainment and recreational facilities",Sport/Wellness facilities,Sport activities,Religious services,Singing allowed,isHolyday,intervistaMob,meanNeighborIncidence,maxNeighborIncidence,temp_min,temp_max,clouds,precipitation,maskMandatories,googleMobility,R_error,variant_error,testPositvity,ICU_AllPatients_inz,ICU_Covid19Patients_inz,ICU_Capacity_inz,Total_AllPatients_inz,Total_Covid19Patients_inz,Total_Capacity_inz,ICU_NonCovid19Patients_inz,ICU_FreeCapacity_inz,Total_NonCovid19Patients_inz,Total_FreeCapacity_inz
2020-06-25,3.28,0.0,16.17857142857143,0.0,0.0,0.0,0.0,0.0,0.0,28.68,105.87,443.7628571428571,408.62,447.87,514.88,449.65,418.24,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.94,0.0,17.43,23.35,30.36,50.54,54.27,168.32,146.78,0.0,4.301428571428572,384.64,429.1114285714286,0.0,0.0,17.12,30.09,0.0,0.5714285714285714,38.26,64.19,0.0,0.0,0.0,0.5,404.48,0.0,51.25,0.0,23.62,75.87,1400.86,1.02,-30.0,5.0,64.0,-21.0,-16.0,-2.0,33.33333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,24.0428492829071,5.524822485320232,17.49708728379126,280.15,297.04,23.8,1.14,0.0,0.0,2.69,100.0,0.006622516556291391,7.034433552238205,0.0,10.049190788911723,195.95922038377861,0.0,319.5642670873928,7.034433552238205,3.0147572366735167,195.95922038377861,123.6050467036142
2020-06-26,2.46,0.0,14.311428571428571,0.0,0.0,0.0,0.0,0.0,0.0,28.68,105.87,445.00714285714287,408.62,447.87,514.88,449.65,418.24,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.94,0.0,17.43,23.35,30.36,50.54,54.27,168.32,146.78,0.0,3.728571428571428,384.64,429.3985714285714,0.0,0.0,17.12,30.09,0.0,0.4285714285714286,38.26,64.19,0.0,0.0,0.0,2.01,406.49,0.0,51.25,0.0,23.62,84.92,1485.77,1.1,-28.0,3.0,45.0,-28.0,-17.0,-1.0,33.33333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,25.1164820626473,5.955081475692906,17.209674847634876,281.15,297.59,66.91666666666667,12.68,0.0,-4.333333333333333,2.79,100.0,0.023668639053254437,7.034433552238205,0.0,10.049190788911723,196.21045015350137,0.0,319.5642670873928,7.034433552238205,3.0147572366735167,196.21045015350137,123.3538169338914
2020-06-27,1.6399999999999997,0.0,12.444285714285716,0.0,0.0,0.0,0.0,0.0,0.0,28.68,105.87,446.25142857142856,408.62,447.87,514.88,449.65,418.24,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,1.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.94,0.0,17.43,23.35,30.36,50.54,54.27,168.32,146.78,0.0,3.155714285714285,384.64,429.6857142857143,0.0,0.0,17.12,30.09,0.0,0.2857142857142858,38.26,64.19,0.0,0.0,0.0,0.0,406.49,0.0,51.25,0.0,23.62,51.75,1537.53,1.21,-36.0,-6.0,33.0,-28.0,-23.0,-2.0,33.33333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,20.0018088182889,6.385340466065579,16.922262411478496,277.15,299.26,39.5,8.61,0.0,-10.333333333333334,2.9299999999999997,100.0,0.0,7.034433552238205,0.0,10.049190788911723,196.46167992322418,0.0,319.5642670873928,7.034433552238205,3.0147572366735167,196.46167992322418,123.10258716416861
2020-06-28,0.8200000000000003,0.0,10.577142857142858,0.0,0.0,0.0,0.0,0.0,0.0,28.68,105.87,447.4957142857143,408.62,447.87,514.88,449.65,418.24,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.8200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.94,0.0,17.43,23.35,30.36,50.54,54.27,168.32,146.78,0.0,2.5828571428571427,384.64,429.9728571428572,0.0,0.0,17.12,30.09,0.0,0.1428571428571429,38.26,64.19,0.0,0.0,0.0,0.0,406.49,0.0,51.25,0.0,23.62,18.09,1555.61,1.3,-45.0,-49.0,34.0,-30.0,-28.0,-1.0,33.33333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,12.588999926326,6.815599456438253,16.634849975322116,277.15,298.15,50.91666666666666,14.54,0.0,-19.833333333333332,3.03,100.0,0.0,6.783203782515413,0.0,10.049190788911723,191.9395440682139,0.2512297697227931,319.5642670873928,6.783203782515413,3.2659870063963097,191.68831429849112,127.62472301917889
2020-06-29,0.0,0.0,8.71,0.0,0.0,0.0,0.0,0.0,0.0,28.68,105.87,448.74,408.62,447.87,514.88,449.65,418.24,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.94,0.0,17.43,23.35,30.36,50.54,54.27,168.32,146.78,0.0,2.01,384.64,430.26,0.0,0.0,17.12,30.09,0.0,0.0,38.26,64.19,0.0,0.0,0.0,0.0,406.49,0.0,51.25,0.0,23.62,158.27,1713.89,1.35,-26.0,5.0,48.0,-27.0,-23.0,1.0,33.33333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,16.9079010552775,7.245858446810926,16.347437539165735,278.15,293.15,67.75,15.12,0.0,-3.6666666666666665,3.04,100.0,0.0,6.531974012792619,0.0,10.049190788911723,187.41740821320363,0.5024595394455862,319.5642670873928,6.531974012792619,3.5172167761191027,186.91494867375803,132.14685887418915
2020-06-30,0.0,1.5914285714285714,8.088571428571429,0.0,1.0842857142857143,0.9028571428571428,0.5542857142857143,0.7285714285714285,0.0,28.68,107.46285714285716,449.36285714285714,408.62,448.9542857142857,515.7828571428571,450.2028571428571,418.9685714285714,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,0.5428571428571428,0.0,0.0,0.7285714285714285,0.0,22.94,0.0,17.43,23.35,30.90285714285714,50.54,54.27,169.04857142857142,146.78,0.2871428571428571,2.725714285714285,384.9271428571428,431.2628571428571,0.0,0.0,17.12,30.09,0.1442857142857143,0.1428571428571428,38.40428571428571,64.33285714285714,0.0,0.0,0.0,0.0,406.49,0.0,51.25,0.0,23.62,166.82,1880.71,1.36,-22.0,-4.0,104.0,-7.0,-20.0,-1.0,33.33333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,22.0712721789796,7.888701416054126,19.461235165673497,276.15,295.37,48.625,2.02,0.0,8.333333333333334,2.9799999999999995,100.0,0.0,6.531974012792619,0.0,10.049190788911723,185.4075700554213,0.5024595394455862,319.5642670873928,6.531974012792619,3.5172167761191027,184.9051105159757,134.1566970319715
2020-07-01,0.0,3.182857142857143,7.467142857142858,0.0,2.1685714285714286,1.8057142857142856,1.1085714285714283,1.457142857142857,0.0,28.68,109.05571428571427,449.9857142857143,408.62,450.0385714285714,516.6857142857143,450.7557142857143,419.69714285714286,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,1.0857142857142856,0.0,0.0,1.457142857142857,0.0,22.94,0.0,17.43,23.35,31.445714285714285,50.54,54.27,169.77714285714285,146.78,0.5742857142857142,3.4414285714285717,385.2142857142857,432.2657142857143,0.0,0.0,17.12,30.09,0.2885714285714286,0.2857142857142857,38.54857142857143,64.47571428571429,0.0,0.0,0.0,0.0,406.49,0.0,51.25,0.0,23.62,84.92,1965.62,1.34,-26.0,-2.0,59.0,-21.0,-20.0,0.0,33.33333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,20.9462384858122,8.531544385297325,22.57503279218125,282.15,298.71,49.5,18.32,0.0,-1.6666666666666667,2.87,100.0,0.0,6.531974012792619,0.0,10.049190788911723,184.9051105159757,0.5024595394455862,319.5642670873928,6.531974012792619,3.5172167761191027,184.4026509765301,134.6591565714171
2020-07-02,0.0,4.774285714285714,6.845714285714286,0.0,3.2528571428571427,2.7085714285714286,1.6628571428571428,2.185714285714285,0.0,28.68,110.64857142857144,450.60857142857145,408.62,451.12285714285713,517.5885714285714,451.3085714285714,420.4257142857143,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,1.6285714285714286,0.0,0.0,2.185714285714285,0.0,22.94,0.0,17.43,23.35,31.988571428571426,50.54,54.27,170.50571428571428,146.78,0.8614285714285712,4.157142857142857,385.50142857142856,433.2685714285714,0.0,0.0,17.12,30.09,0.4328571428571429,0.4285714285714285,38.69285714285714,64.61857142857143,0.0,0.0,0.0,0.5,406.99,0.0,51.25,0.0,23.62,88.94,2054.56,1.28,-32.0,-2.0,39.0,-29.0,-21.0,1.0,33.33333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,22.2135437123169,9.174387354540524,25.68883041868901,282.04,295.37,59.68,17.88,0.0,-7.333333333333333,2.71,100.0,0.005649717514124294,7.034433552238205,0.0,10.049190788911723,190.43216544987715,0.5024595394455862,320.569186166284,7.034433552238205,3.0147572366735167,189.92970591043158,130.1370207164068
2020-07-03,0.0,6.365714285714286,6.224285714285715,0.0,4.337142857142857,3.611428571428572,2.217142857142857,2.914285714285714,0.0,28.68,112.24142857142856,451.2314285714286,408.62,452.20714285714286,518.4914285714286,451.8614285714286,421.1542857142857,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,2.1714285714285717,0.0,0.0,2.914285714285714,0.0,22.94,0.0,17.43,23.35,32.53142857142857,50.54,54.27,171.2342857142857,146.78,1.1485714285714284,4.872857142857143,385.7885714285714,434.2714285714285,0.0,0.0,17.12,30.09,0.5771428571428572,0.5714285714285714,38.83714285714286,64.76142857142857,0.0,0.0,0.0,0.5,407.49,0.0,51.25,0.0,23.62,78.89,2133.44,1.2,-29.0,3.0,14.0,-33.0,-22.0,1.0,33.33333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,21.462007454454,9.817230323783726,28.802628045196776,282.04,293.15,84.33333333333333,3.76,0.0,-11.0,2.54,100.0,0.006369426751592357,7.034433552238205,0.0,10.049190788911723,188.4223272920948,0.5024595394455862,320.569186166284,7.034433552238205,3.0147572366735167,187.91986775264922,132.14685887418915
2020-07-04,0.0,7.957142857142857,5.602857142857143,0.0,5.421428571428572,4.514285714285714,2.771428571428572,3.642857142857143,0.0,28.68,113.83428571428573,451.8542857142857,408.62,453.2914285714286,519.3942857142857,452.4142857142857,421.8828571428571,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,2.714285714285714,0.0,0.0,3.642857142857143,0.0,22.94,0.0,17.43,23.35,33.074285714285715,50.54,54.27,171.96285714285713,146.78,1.4357142857142855,5.588571428571428,386.07571428571424,435.27428571428567,0.0,0.0,17.12,30.09,0.7214285714285715,0.7142857142857142,38.98142857142857,64.9042857142857,0.0,0.0,0.0,0.0,407.49,0.0,51.25,0.0,23.62,61.3,2194.74,1.12,-34.0,-4.0,55.0,-24.0,-24.0,-3.0,33.33333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,19.9188324688832,10.460073293026923,31.91642567170453,279.15,294.26,53.54166666666666,0.0,0.0,-5.666666666666667,2.38,100.0,0.0,7.034433552238205,0.0,10.049190788911723,188.171097522372,0.5024595394455862,320.569186166284,7.034433552238205,3.0147572366735167,187.6686379829264,132.39808864391196
2020-07-05,0.0,9.548571428571428,4.981428571428571,0.0,6.505714285714285,5.417142857142857,3.3257142857142856,4.371428571428571,0.0,28.68,115.42714285714284,452.4771428571429,408.62,454.3757142857143,520.297142857143,452.9671428571429,422.6114285714286,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,3.257142857142857,0.0,0.0,4.371428571428571,0.0,22.94,0.0,17.43,23.35,33.61714285714285,50.54,54.27,172.69142857142856,146.78,1.7228571428571424,6.304285714285713,386.36285714285714,436.2771428571429,0.0,0.0,17.12,30.09,0.8657142857142858,0.8571428571428571,39.12571428571429,65.04714285714286,0.0,0.0,0.0,0.0,407.49,0.0,51.25,0.0,23.62,20.1,2214.84,1.06,-35.0,-22.0,82.0,-19.0,-30.0,-5.0,33.33333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,16.5802071816386,11.102916262270124,35.03022329821229,275.15,298.71,12.666666666666666,0.0,0.0,-4.833333333333333,2.27,100.0,0.0,7.034433552238205,0.0,10.049190788911723,187.91986775264922,0.5024595394455862,320.569186166284,7.034433552238205,3.0147572366735167,187.41740821320363,132.64931841363475
2020-07-06,0.0,11.14,4.36,0.0,7.59,6.32,3.88,5.1,0.0,28.68,117.02,453.1,408.62,455.46,521.2,453.52,423.34,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,3.8,0.0,0.0,5.1,0.0,22.94,0.0,17.43,23.35,34.16,50.54,54.27,173.42,146.78,2.01,7.02,386.65,437.28,0.0,0.0,17.12,30.09,1.01,1.0,39.27,65.19,0.0,0.0,0.0,0.5,408.0,0.0,51.25,0.0,23.62,64.82,2279.66,1.02,-23.0,9.0,118.0,-16.0,-25.0,0.0,35.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,17.4970229314645,11.745759231513324,38.14402092472005,281.15,295.15,68.5,4.57,1.0,10.5,2.1999999999999997,100.0,0.007751937984496124,4.0196763155646895,0.0,10.049190788911723,164.30426939870668,0.0,291.9289924178856,4.0196763155646895,6.029514473347033,164.30426939870668,127.62472301917889
2020-07-07,0.0,9.54857142857143,3.7371428571428575,0.5557142857142857,6.505714285714285,6.32,4.432857142857142,4.371428571428571,0.0,28.68,117.02,453.1,409.1771428571429,455.46,522.1014285714286,454.6285714285714,423.34,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,3.257142857142857,0.0,0.0,4.371428571428571,0.0,22.94,0.0,17.43,23.35,34.16,50.54,54.27,173.42,146.78,2.01,6.447142857142857,386.9385714285714,437.71,0.0,0.0,17.12,30.09,0.8657142857142857,0.8571428571428572,39.27,65.19,0.0,0.0,0.0,0.5,408.5,0.0,51.25,0.0,23.62,90.44,2370.1,1.03,-11.0,9.0,154.0,3.0,-24.0,-1.0,35.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,22.6870133127816,11.84922268738464,37.36557151809311,277.15,293.15,30.45833333333333,0.0,1.0,21.666666666666668,2.2,100.0,0.005555555555555556,4.0196763155646895,0.0,10.049190788911723,165.81164801704344,0.0,291.9289924178856,4.0196763155646895,6.029514473347033,165.81164801704344,126.11734440084211
2020-07-08,0.0,7.957142857142857,3.1142857142857148,1.1114285714285714,5.421428571428571,6.32,4.985714285714286,3.6428571428571423,0.0,28.68,117.02,453.1,409.7342857142857,455.46,523.0028571428571,455.7371428571428,423.34,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,2.7142857142857144,0.0,0.0,3.6428571428571423,0.0,22.94,0.0,17.43,23.35,34.16,50.54,54.27,173.42,146.78,2.01,5.874285714285714,387.2271428571429,438.14,0.0,0.0,17.12,30.09,0.7214285714285714,0.7142857142857143,39.27,65.19,0.0,0.0,0.0,0.5,409.0,0.0,51.25,0.0,23.62,57.78,2427.88,1.15,-18.0,10.0,155.0,-1.0,-23.0,-1.0,35.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,22.4821579335821,11.952686143255956,36.58712211146617,278.15,297.04,61.0,0.0,1.0,20.333333333333332,2.31,100.0,0.008695652173913044,4.0196763155646895,0.0,10.049190788911723,165.81164801704344,0.0,286.9043970234297,4.0196763155646895,6.029514473347033,165.81164801704344,121.09274900638626
2020-07-09,0.0,6.365714285714287,2.4914285714285715,1.6671428571428573,4.337142857142857,6.32,5.538571428571428,2.914285714285714,0.0,28.68,117.02,453.1,410.2914285714286,455.46,523.9042857142857,456.8457142857143,423.34,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,2.1714285714285717,0.0,0.0,2.914285714285714,0.0,22.94,0.0,17.43,23.35,34.16,50.54,54.27,173.42,146.78,2.01,5.301428571428572,387.5157142857143,438.57,0.0,0.0,17.12,30.09,0.5771428571428572,0.5714285714285714,39.27,65.19,0.0,0.0,0.0,1.0,410.01,0.0,51.25,0.0,23.62,67.33,2495.21,1.42,-25.0,9.0,128.0,-8.0,-24.0,-1.0,35.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,23.4633642133337,12.05614959912727,35.80867270483923,279.15,298.71,66.56,0.0,1.0,13.166666666666666,2.5799999999999996,100.0,0.014925373134328358,6.029514473347033,0.0,10.049190788911723,188.4223272920948,0.5024595394455862,297.456047351787,6.029514473347033,4.0196763155646895,187.91986775264922,109.03372005969219
2020-07-10,0.0,4.774285714285715,1.8685714285714288,2.222857142857143,3.2528571428571427,6.32,6.091428571428571,2.185714285714285,0.0,28.68,117.02,453.1,410.8485714285714,455.46,524.8057142857143,457.9542857142857,423.34,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,1.6285714285714286,0.0,0.0,2.185714285714285,0.0,22.94,0.0,17.43,23.35,34.16,50.54,54.27,173.42,146.78,2.01,4.728571428571428,387.8042857142857,439.0,0.0,0.0,17.12,30.09,0.4328571428571428,0.4285714285714286,39.27,65.19,0.0,0.0,0.0,1.0,411.01,0.0,51.25,0.0,23.62,66.83,2562.04,1.86,-27.0,5.0,77.0,-22.0,-25.0,1.0,35.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,24.5493509313547,12.159613054998584,35.03022329821229,282.15,300.93,59.583333333333336,17.11,1.0,1.5,2.92,100.0,0.015037593984962405,5.527054933901447,0.0,10.049190788911723,187.91986775264922,0.5024595394455862,297.456047351787,5.527054933901447,4.5221358550102755,187.41740821320363,109.53617959913778
2020-07-11,0.0,3.1828571428571437,1.245714285714286,2.7785714285714285,2.168571428571428,6.32,6.644285714285714,1.4571428571428569,0.0,28.68,117.02,453.1,411.4057142857143,455.46,525.7071428571429,459.0628571428571,423.34,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,1.085714285714286,0.0,0.0,1.4571428571428569,0.0,22.94,0.0,17.43,23.35,34.16,50.54,54.27,173.42,146.78,2.01,4.155714285714286,388.0928571428572,439.43,0.0,0.0,17.12,30.09,0.2885714285714285,0.2857142857142858,39.27,65.19,0.0,0.0,0.0,0.5,411.51,0.5,51.75,0.0,23.62,63.81,2625.85,2.35,-30.0,4.0,17.0,-33.0,-24.0,1.0,35.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,20.0135516346114,12.2630765108699,34.25177389158535,280.93,288.71,81.79166666666667,12.38,1.0,-10.833333333333334,3.1899999999999995,100.0,0.007874015748031496,5.527054933901447,0.0,10.049190788911723,185.91002959486687,0.5024595394455862,297.456047351787,5.527054933901447,4.5221358550102755,185.4075700554213,111.54601775692012
2020-07-12,0.0,1.5914285714285723,0.6228571428571428,3.3342857142857145,1.0842857142857143,6.32,7.197142857142857,0.7285714285714286,0.0,28.68,117.02,453.1,411.9628571428571,455.46,526.6085714285714,460.1714285714285,423.34,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,0.5428571428571427,0.0,0.0,0.7285714285714286,0.0,22.94,0.0,17.43,23.35,34.16,50.54,54.27,173.42,146.78,2.01,3.5828571428571427,388.38142857142856,439.86,0.0,0.0,17.12,30.09,0.1442857142857142,0.1428571428571429,39.27,65.19,0.0,0.0,0.0,0.5,412.02,0.5,52.26,0.0,23.62,26.13,2651.98,2.69,-29.0,-12.0,103.0,-11.0,-31.0,-4.0,35.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,18.573852998788,12.366539966741216,33.47332448495841,277.04,293.71,16.625,0.0,1.0,2.6666666666666665,3.21,100.0,0.019230769230769232,5.527054933901447,0.0,10.049190788911723,186.91494867375803,0.5024595394455862,297.456047351787,5.527054933901447,4.5221358550102755,186.41248913431244,110.54109867802894
2020-07-13,0.0,0.0,0.0,3.89,0.0,6.32,7.75,0.0,0.0,28.68,117.02,453.1,412.52,455.46,527.51,461.28,423.34,854.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.32,7.75,81.61,224.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.94,0.0,17.43,23.35,34.16,50.54,54.27,173.42,146.78,2.01,3.01,388.67,440.29,0.0,0.0,17.12,30.09,0.0,0.0,39.27,65.19,0.0,0.0,0.0,0.0,412.02,0.0,52.26,0.0,23.62,50.25,2702.23,2.73,-16.0,18.0,175.0,-6.0,-25.0,0.0,35.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,21.3819518609692,12.470003422612532,32.69487507833147,279.26,294.26,72.91666666666667,3.95,1.0,24.333333333333332,2.9400000000000004,100.0,0.0,5.527054933901447,0.0,10.049190788911723,181.3878937398566,1.0049190788911724,302.48064274624284,5.527054933901447,4.5221358550102755,180.3829746609654,121.09274900638626
