date,Cases inz_entries female,Cases inz_entries male,Cases inzsumTotal female,Cases inzsumTotal male,Death inz_entries female,Death inz_entries male,Death inzsumTotal female,Death inzsumTotal male,Hosp inz_entries female,Hosp inz_entries male,Hosp inzsumTotal female,Hosp inzsumTotal male,AtLeastOneDosePersons per100PersonsTotal,COVID19FullyVaccPersons per100PersonsTotal,prct_B.1.1.7,prct_B.1.351,prct_P.1,prct_P.2,prct_B.1.617.1,prct_B.1.617.2,prct_B.1.525,prct_B.1.526,case_entries,case_inz_entries,case_inzsumTotal,hosp_inz_entries,hosp_inzsumTotal,death_inz_entries,death_inzsumTotal,test_entries,test_inz_entries,test_inzsumTotal,median_R_mean,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,kofStrigency,Borders,Events,Gatherings/private events,Demonstrations,Primary (includes kindergarten) and lower secondary school,"Upper secondary school, vocational schools and higher education",Universities and other educational establishments,Mountain railways,Homeworking,Restaurants,Discos/Nightclubs,Shops/Markets,Penalties,"Cultural, entertainment and recreational facilities",Sport/Wellness facilities,Sport activities,Religious services,Singing allowed,isHoliday,intervistaMob,meanNeighborIncidence,maxNeighborIncidence,temp_min,temp_max,clouds,precipitation,maskMandatories,R_error,testPositvity_7dayAverage,ICU_AllPatients_inz,ICU_Covid19Patients_inz,ICU_Capacity_inz,Total_AllPatients_inz,Total_Covid19Patients_inz,Total_Capacity_inz,ICU_NonCovid19Patients_inz,ICU_FreeCapacity_inz,Total_NonCovid19Patients_inz,Total_FreeCapacity_inz,Cases inz_entries 0 - 19,Cases inz_entries 20 - 39,Cases inz_entries 40 - 59,Cases inz_entries 60+,Cases inzsumTotal 0 - 19,Cases inzsumTotal 20 - 39,Cases inzsumTotal 40 - 59,Cases inzsumTotal 60+,Death inz_entries 0 - 19,Death inz_entries 20 - 39,Death inz_entries 40 - 59,Death inz_entries 60+,Death inzsumTotal 0 - 19,Death inzsumTotal 20 - 39,Death inzsumTotal 40 - 59,Death inzsumTotal 60+,Hosp inz_entries 0 - 19,Hosp inz_entries 20 - 39,Hosp inz_entries 40 - 59,Hosp inz_entries 60+,Hosp inzsumTotal 0 - 19,Hosp inzsumTotal 20 - 39,Hosp inzsumTotal 40 - 59,Hosp inzsumTotal 60+,case_inz_entries_7dayAverage,hosp_inz_entries_7dayAverage,death_inz_entries_7dayAverage,test_entries_7dayAverage,test_inz_entries_7dayAverage,retail_and_recreation_percent_change_from_baseline_7dayAverage,grocery_and_pharmacy_percent_change_from_baseline_7dayAverage,parks_percent_change_from_baseline_7dayAverage,transit_stations_percent_change_from_baseline_7dayAverage,workplaces_percent_change_from_baseline_7dayAverage,residential_percent_change_from_baseline_7dayAverage,intervistaMob_7dayAverage
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,0.0,1.76,-3.0,0.0,31.0,-4.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.4187291686285,0.0,0.0,270.18,278.6,54.69,0.11,0.0,2.09,0.0,1.358991085018482,0.0,14.948901935203304,290.8240921939552,0.0,438.95412046096976,1.358991085018482,6.794955425092411,290.8240921939552,116.87323331158947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,-3.0,0.0,31.0,-4.0,-2.0,-1.0,27.4187291686285
2020-02-16,0.0,0.3055555555555556,0.0,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,0.6794897959183673,1.76,11.0,12.0,30.0,6.0,-12.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.8210412686196,1.251583835184807,6.417815465160413,272.98,280.28,57.12,0.08,0.0,2.09,0.0,1.513421890134219,0.1544308051157366,14.948901935203304,291.5344738974876,0.7103817035323885,438.95412046096976,1.358991085018482,6.794955425092411,290.8240921939552,116.87323331158947,0.0,0.0,1.02,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,4.0,6.0,30.5,1.0,-7.0,-1.0,21.11988521862405
2020-02-17,0.0,0.6111111111111112,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,1.358979591836735,1.76,-10.0,-12.0,-3.0,-16.0,-18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.1480438118426,2.3052135929994955,11.647906466100116,272.63,280.72,50.61,0.08,0.0,2.09,0.0,1.6678526952499555,0.3088616102314732,14.948901935203304,292.24485560101994,1.420763407064777,438.95412046096976,1.358991085018482,6.794955425092411,290.8240921939552,116.87323331158947,0.0,0.0,2.04,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,-0.6666666666666666,0.0,19.333333333333332,-4.666666666666667,-10.666666666666666,0.0,20.4626047496969
2020-02-18,0.0,0.9166666666666669,0.0,0.9166666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,2.038469387755102,1.76,-5.0,-9.0,34.0,-12.0,-18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23.469117040338,3.210966766108559,15.990737958806069,271.2,279.28,41.32,0.0,0.0,2.09,0.0,1.8222835003656919,0.46329241534720983,14.948901935203304,292.9552373045523,2.131145110597165,438.95412046096976,1.358991085018482,6.794955425092411,290.8240921939552,116.87323331158947,0.0,0.0,3.06,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,-1.75,-2.25,23.0,-6.5,-12.5,0.5,21.214232822357175
2020-02-19,0.0,1.2222222222222223,0.0,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,2.7179591836734693,1.76,-9.0,-14.0,-11.0,-18.0,-16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23.148922247148,4.003334805908886,19.65325865165961,271.85,280.17,44.3,0.03,0.0,2.09,0.0,1.9767143054814287,0.6177232204629465,14.948901935203304,293.6656190080848,2.841526814129554,438.95412046096976,1.358991085018482,6.794955425092411,290.8240921939552,116.87323331158947,0.0,0.0,4.08,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4049466722734049,0.026307623541823498,-3.2,-4.6,16.2,-8.8,-13.2,0.6,21.60117070731534
2020-02-20,0.0,1.527777777777778,0.0,1.527777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,3.397448979591837,1.76,-10.0,-12.0,46.0,-13.0,-17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.3215943446812,4.7068488499561445,22.78265536999472,271.42,281.96,43.52,0.05,0.0,2.09,0.0,2.131145110597165,0.772154025578683,14.948901935203304,294.37600071161717,3.5519085176619423,438.95412046096976,1.358991085018482,6.794955425092411,290.8240921939552,116.87323331158947,0.0,0.0,5.1,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,-4.333333333333333,-5.833333333333333,21.166666666666668,-9.5,-13.833333333333334,0.6666666666666666,22.221241313542986
2020-02-21,0.0,1.8333333333333333,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,4.076938775510204,1.76,-7.0,-8.0,26.0,-6.0,-18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.1300686620396,5.339432815157909,25.48647161525688,273.78,281.51,61.21,0.24,0.0,2.09,0.0,2.2855759157129016,0.9265848306944197,14.948901935203304,295.0863824151495,4.26229022119433,438.95412046096976,1.358991085018482,6.794955425092411,290.8240921939552,116.87323331158947,0.0,0.0,6.12,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40494667227340503,0.0263076235418235,-4.714285714285714,-6.142857142857143,21.857142857142858,-9.0,-14.428571428571429,0.8571428571428571,22.779645220471075
2020-02-22,0.0,2.1388888888888893,0.0,2.1388888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,4.756428571428572,1.76,4.0,-1.0,57.0,34.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.8641295324035,5.914487386200012,27.84511149556108,273.69,281.13,50.24,0.04,0.0,2.09,0.0,2.4400067208286385,1.0810156358101561,14.948901935203304,295.7967641186819,4.972671924726719,438.95412046096976,1.358991085018482,6.794955425092411,290.8240921939552,116.87323331158947,0.0,0.0,7.140000000000001,0.0,0.0,0.0,7.140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40494667227340503,0.0263076235418235,-3.7142857142857144,-6.285714285714286,25.571428571428573,-3.5714285714285716,-13.571428571428571,0.7142857142857143,21.986130986724646
2020-02-23,0.0,2.4444444444444446,0.0,2.4444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,5.435918367346939,1.76,50.0,18.0,27.0,41.0,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.1111034106295,6.442232046087921,29.9198919089401,273.33,282.02,51.39,0.13,0.0,2.09,0.0,2.594437525944375,1.235446440925893,14.948901935203304,296.5071458222143,5.683053628259108,438.95412046096976,1.358991085018482,6.794955425092411,290.8240921939552,116.87323331158947,0.0,0.0,8.16,0.0,0.0,0.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40494667227340503,0.0263076235418235,1.8571428571428572,-5.428571428571429,25.142857142857142,1.4285714285714286,-10.142857142857142,0.7142857142857143,22.313282721297487
2020-02-24,0.0,2.75,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404946672273405,0.0263076235418235,6.115408163265306,1.76,-1.0,2.0,74.0,12.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.7598716191105,6.930596072405193,31.758388520895306,273.36,280.6,45.05,0.08,0.0,2.09,0.0,2.7488683310601116,1.3898772460416295,14.948901935203304,297.21752752574673,6.393435331791495,438.95412046096976,1.358991085018482,6.794955425092411,290.8240921939552,116.87323331158947,0.0,0.0,9.18,0.0,0.0,0.0,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40494667227340503,0.0263076235418235,3.142857142857143,-3.4285714285714284,36.142857142857146,5.428571428571429,-8.0,0.42857142857142855,22.9721152651929
