,dt,weather,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,rain.1h,rain.3h,snow.1h,snow.3h
34,2020-03-20 10:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",285.55,284.38,1021,76,282.59,288.71,1.11,327,40,,,,
35,2020-03-20 11:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",287.43,285.97,1021,67,284.15,290.93,1.5,80,40,,,,
36,2020-03-20 12:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",289.23,287.88,1020,59,285.37,292.04,1.29,349,20,,,,
37,2020-03-20 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",289.7,288.48,1019,59,285.37,292.59,1.26,354,20,,,,
38,2020-03-20 14:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.94,288.43,1019,55,285.93,293.15,1.39,299,75,,,,
39,2020-03-20 15:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",289.5,288.52,1018,55,285.93,292.04,0.5,0,20,,,,
40,2020-03-20 16:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",288.58,287.17,1018,63,284.26,291.48,1.5,290,40,,,,
41,2020-03-20 17:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",287.14,284.23,1018,62,283.15,290.15,3.1,280,75,,,,
42,2020-03-20 18:00:00,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",285.62,282.13,1018,71,282.04,288.15,4.1,270,90,0.9,,,
43,2020-03-20 19:00:00,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]",284.46,280.59,1019,76,281.48,287.04,4.6,210,75,1.27,,,
44,2020-03-20 20:00:00,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",283.39,281.67,1020,81,280.37,287.15,1.5,170,90,3.3,,,
45,2020-03-20 21:00:00,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",282.96,280.03,1020,81,279.82,286.15,3.1,180,90,0.76,,,
46,2020-03-20 22:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",282.46,280.54,1020,81,278.15,284.82,1.5,0,90,0.25,,,
47,2020-03-20 23:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",281.93,280.12,1020,87,278.15,284.82,1.5,0,90,,,,
48,2020-03-21 00:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",281.2,279.24,1019,87,277.15,283.71,1.5,110,75,,,,
49,2020-03-21 01:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",280.27,279.02,1019,93,277.15,283.15,0.5,0,20,,,,
50,2020-03-21 02:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",279.61,278.44,1018,100,276.15,282.59,0.5,0,33,,,,
51,2020-03-21 03:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",279.02,277.07,1018,100,275.15,282.59,1.44,158,33,,,,
52,2020-03-21 04:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",278.44,276.37,1018,100,273.71,282.04,1.44,158,40,,,,
53,2020-03-21 05:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",278.11,276.04,1018,93,273.71,281.48,1.05,145,20,0.25,,,
54,2020-03-21 06:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",278.2,276.53,1018,93,275.15,281.48,0.5,0,16,,,,
55,2020-03-21 07:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",278.87,277.16,1018,100,276.15,282.04,1.05,145,90,,,,
56,2020-03-21 08:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",280.4,278.65,1018,100,277.59,283.15,1.58,356,90,,,,
57,2020-03-21 09:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",282.05,281.46,1017,100,278.15,284.82,0.5,0,75,,,,
58,2020-03-21 10:00:00,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",282.82,282.08,1017,100,279.82,284.26,1.0,0,40,,,,
59,2020-03-21 11:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.39,280.9,1017,81,279.26,287.04,2.6,30,75,,,,
60,2020-03-21 12:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.45,279.37,1016,76,279.26,287.15,4.6,30,75,,,,
61,2020-03-21 13:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",283.05,278.74,1016,81,279.26,288.15,5.1,30,90,,,,
62,2020-03-21 14:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",282.19,277.5,1016,76,278.71,286.15,5.1,30,90,,,,
63,2020-03-21 15:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",281.53,280.12,1016,81,277.872,285.15,0.5,0,90,,,,
64,2020-03-21 16:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",281.48,276.24,1016,76,278.15,285.15,5.7,30,90,,,,
65,2020-03-21 17:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",279.84,273.77,1016,81,275.428,283.71,6.7,30,90,,,,
66,2020-03-21 18:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",278.92,273.39,1017,81,275.37,281.48,5.7,20,90,,,,
67,2020-03-21 19:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",278.73,274.29,1017,81,275.37,282.04,4.1,20,90,,,,
68,2020-03-21 20:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",277.98,273.55,1018,86,274.82,279.82,4.1,20,90,0.25,,,
69,2020-03-21 21:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",277.63,272.98,1018,80,274.26,279.82,4.1,20,90,0.25,,,
70,2020-03-21 22:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",277.37,272.68,1018,80,274.26,279.15,4.1,20,90,,,,
71,2020-03-21 23:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",277.48,272.97,1018,86,274.26,279.82,4.1,20,90,,,,
72,2020-03-22 00:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",277.33,273.15,1018,86,273.71,279.26,3.6,20,90,,,,
73,2020-03-22 01:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",277.36,273.53,1018,86,275.37,278.71,3.1,20,90,,,,
74,2020-03-22 02:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",277.05,273.17,1018,86,274.26,278.71,3.1,30,90,,,,
75,2020-03-22 03:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",277.03,272.1,1018,86,274.26,278.71,4.6,30,90,0.3,,,
76,2020-03-22 04:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",276.95,272.19,1018,80,274.82,278.71,4.1,30,90,0.25,,,
77,2020-03-22 05:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",276.67,272.22,1019,80,273.71,278.15,3.6,30,90,,,,
78,2020-03-22 06:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",276.61,272.54,1019,95,273.71,278.15,3.6,20,90,,,,
79,2020-03-22 07:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",276.46,272.72,1020,95,274.26,278.15,3.1,30,90,,,,
80,2020-03-22 08:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",276.51,271.57,1020,89,273.872,278.71,4.6,30,90,,,,
81,2020-03-22 09:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",276.65,271.73,1021,89,274.26,278.71,4.6,30,90,,,,
82,2020-03-22 10:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",276.75,272.55,1021,89,275.37,278.15,3.6,40,90,,,,
83,2020-03-22 11:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",277.15,271.09,1022,85,275.37,279.82,6.2,40,90,,,,
84,2020-03-22 12:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",277.4,272.5,1022,85,275.872,279.82,4.6,40,90,,,,
85,2020-03-22 13:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",278.16,272.5,1022,81,275.983,281.48,5.7,30,90,,,,
86,2020-03-22 14:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",278.83,273.93,1022,77,276.039,283.15,4.6,30,90,,,,
87,2020-03-22 15:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",280.02,275.67,1022,77,276.48,283.71,4.1,40,90,,,,
88,2020-03-22 16:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",280.01,275.43,1022,70,275.93,283.71,4.1,50,90,,,,
89,2020-03-22 17:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",279.17,273.96,1022,65,274.26,283.71,4.6,70,75,,,,
