,dt,weather,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,rain.1h,rain.3h,snow.1h
0,2020-03-19 00:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.75,279.59,1025,100,278.15,283.15,0.86,153,0,,,
1,2020-03-19 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.1,279.04,1025,100,278.15,283.15,0.5,0,0,,,
2,2020-03-19 02:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",279.78,278.65,1025,100,277.15,282.59,0.5,210,90,,,
3,2020-03-19 03:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",279.11,277.83,1025,100,276.15,282.04,0.5,70,90,,,
4,2020-03-19 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.69,277.03,1025,100,276.15,281.48,0.92,180,0,,,
5,2020-03-19 05:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",278.09,276.6,1025,100,276.15,280.37,0.5,0,90,,,
6,2020-03-19 06:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",277.98,276.18,1025,100,275.15,280.93,0.91,165,90,,,
7,2020-03-19 07:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",279.02,277.72,1025,100,276.15,282.04,0.5,250,20,,,
8,2020-03-19 08:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",282.0,281.39,1025,100,279.15,285.37,0.5,300,0,,,
9,2020-03-19 09:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",284.66,283.77,1025,81,281.48,285.93,0.73,285,0,,,
10,2020-03-19 10:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",286.47,284.69,1025,58,284.15,288.15,1.0,0,0,,,
11,2020-03-19 11:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",288.67,286.81,1024,55,285.93,292.04,1.5,0,0,,,
12,2020-03-19 12:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",290.08,289.32,1024,62,288.15,292.59,1.0,0,20,,,
13,2020-03-19 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",291.02,289.68,1023,55,288.71,292.59,1.5,0,20,,,
14,2020-03-19 14:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",291.98,290.87,1022,55,289.26,294.26,1.5,0,20,,,
15,2020-03-19 15:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",292.21,291.0,1022,48,289.82,294.26,1.0,0,20,,,
16,2020-03-19 16:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",292.01,289.42,1021,45,290.37,293.71,2.6,270,0,,,
