,dt,weather,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,rain.1h,rain.3h,snow.1h
0,2020-03-19 00:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.93,278.91,1025,87,278.71,282.59,1.5,200,0,,,
1,2020-03-19 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.76,279.05,1025,87,279.15,282.59,1.0,220,0,,,
2,2020-03-19 02:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.62,278.54,1025,87,278.71,283.15,1.5,190,0,,,
3,2020-03-19 03:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.0,278.51,1025,93,276.15,282.59,0.76,301,0,,,
4,2020-03-19 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.2,277.73,1025,93,275.15,281.48,0.5,180,0,,,
5,2020-03-19 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.31,277.61,1025,93,276.15,282.59,0.86,336,0,,,
6,2020-03-19 06:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",278.96,277.19,1025,93,276.48,280.93,0.86,336,0,,,
7,2020-03-19 07:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",279.37,277.93,1025,93,276.15,282.59,0.5,280,0,,,
8,2020-03-19 08:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",282.68,281.74,1025,87,278.15,287.04,0.5,0,0,,,
9,2020-03-19 09:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",284.65,283.12,1025,71,280.15,287.04,1.0,0,20,,,
10,2020-03-19 10:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",286.73,285.41,1025,66,285.15,288.15,1.0,0,20,,,
11,2020-03-19 11:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",288.12,287.18,1025,67,286.15,289.82,1.0,0,0,,,
12,2020-03-19 12:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",289.22,287.66,1024,58,288.15,290.93,1.5,290,0,,,
13,2020-03-19 13:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",289.96,288.73,1023,55,288.15,292.15,1.0,0,0,,,
14,2020-03-19 14:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",290.57,289.47,1022,55,288.15,293.15,1.0,0,0,,,
15,2020-03-19 15:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",290.78,289.53,1022,52,287.15,293.15,1.0,0,0,,,
16,2020-03-19 16:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",290.66,289.12,1022,48,287.15,293.15,1.0,0,0,,,
17,2020-03-19 17:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",289.45,287.92,1021,52,286.48,292.15,1.0,0,0,,,
18,2020-03-19 18:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",287.26,285.83,1021,55,283.71,291.15,0.5,0,0,,,
19,2020-03-19 19:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",284.74,283.58,1021,76,280.37,288.15,0.82,67,0,,,
20,2020-03-19 20:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",283.77,282.49,1021,81,280.15,286.15,1.0,210,0,,,
21,2020-03-19 21:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",282.93,281.46,1022,81,279.82,285.37,1.0,0,0,,,
22,2020-03-19 22:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",282.18,280.43,1022,87,279.15,285.37,1.5,220,0,,,
23,2020-03-19 23:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",281.65,280.13,1021,87,279.15,283.71,1.0,0,0,,,
24,2020-03-20 00:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",281.32,279.38,1021,87,279.15,284.26,1.5,190,0,,,
25,2020-03-20 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.39,278.81,1021,93,278.15,283.15,1.0,220,0,,,
26,2020-03-20 02:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.04,278.39,1021,93,276.15,282.59,1.0,230,1,,,
27,2020-03-20 03:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.1,278.05,1021,87,278.15,282.59,1.3,261,1,,,
28,2020-03-20 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.74,277.62,1021,87,276.15,282.59,1.3,261,1,,,
29,2020-03-20 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.64,277.9,1021,93,277.59,282.04,1.0,0,6,,,
30,2020-03-20 06:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",279.23,277.41,1021,93,277.15,282.04,1.0,180,6,,,
31,2020-03-20 07:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",280.15,278.52,1021,93,278.15,283.71,1.0,210,6,,,
32,2020-03-20 08:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",282.52,281.31,1022,81,280.37,284.82,0.5,0,62,,0.63,
33,2020-03-20 09:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",284.63,283.67,1021,76,282.04,286.48,0.5,0,20,,,
34,2020-03-20 10:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",286.14,285.04,1021,66,284.26,288.71,0.5,0,20,,,
35,2020-03-20 11:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",287.92,285.66,1021,62,284.82,290.37,2.41,203,40,,,
36,2020-03-20 12:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",288.42,285.97,1020,59,285.37,290.15,2.6,300,81,,1.81,
37,2020-03-20 13:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",288.71,287.04,1019,52,285.15,291.15,1.0,0,68,,2.31,
38,2020-03-20 14:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",288.23,285.73,1018,39,283.71,292.15,1.0,0,20,,,
39,2020-03-20 15:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",287.55,284.49,1018,51,283.15,292.15,2.6,360,75,,,
40,2020-03-20 16:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",287.12,284.59,1018,48,282.59,293.15,1.5,0,20,,,
41,2020-03-20 17:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",285.09,281.05,1018,54,281.48,291.15,3.6,200,75,,,
42,2020-03-20 18:00:00,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",283.48,280.04,1020,66,279.26,288.15,3.1,100,75,0.3,,
43,2020-03-20 19:00:00,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",282.26,279.53,1020,81,278.15,287.15,2.6,140,75,0.3,,
44,2020-03-20 20:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.92,279.12,1020,81,277.59,287.15,2.6,320,20,,,
45,2020-03-20 21:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",280.99,278.98,1020,87,277.04,285.15,1.5,110,76,,,
46,2020-03-20 22:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",280.6,279.42,1020,93,277.59,284.26,0.5,0,76,,,
47,2020-03-20 23:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",279.73,278.01,1020,93,277.04,283.15,1.0,0,38,,,
48,2020-03-21 00:00:00,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",278.88,276.99,1019,93,276.15,282.04,1.0,240,38,,,
49,2020-03-21 01:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",278.2,276.39,1019,100,275.15,281.48,1.0,0,20,,,
50,2020-03-21 02:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.08,276.59,1018,100,275.15,281.15,0.5,0,1,,,
51,2020-03-21 03:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.32,275.76,1018,100,276.48,281.15,2.1,190,1,,,
52,2020-03-21 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.09,276.1,1018,93,276.48,280.15,0.94,324,1,,,
53,2020-03-21 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",277.66,275.05,1018,100,273.71,279.82,1.99,10,1,,,
54,2020-03-21 06:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",277.3,274.62,1017,100,274.15,279.82,1.99,10,20,,,
55,2020-03-21 07:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",278.09,275.56,1018,100,275.15,279.82,1.99,10,40,,,
56,2020-03-21 08:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",280.47,276.72,1017,93,278.15,284.26,4.12,29,90,,,
57,2020-03-21 09:00:00,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",281.67,278.19,1017,93,279.15,284.26,4.12,29,75,,,
58,2020-03-21 10:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.55,282.71,1017,93,280.15,285.93,1.0,0,75,,,
59,2020-03-21 11:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",284.91,281.56,1016,62,282.59,287.59,3.1,50,20,,,
60,2020-03-21 12:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",285.97,283.96,1015,71,283.15,289.15,2.1,40,20,,,
61,2020-03-21 13:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",286.5,283.46,1014,62,283.15,289.15,3.1,60,1,,,
62,2020-03-21 14:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",286.7,283.35,1014,62,283.15,291.15,3.6,50,35,,,
63,2020-03-21 15:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",286.35,281.88,1013,62,282.04,291.15,5.1,50,35,,,
64,2020-03-21 16:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",284.91,279.27,1013,67,282.04,289.15,6.7,60,35,,,
65,2020-03-21 17:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",284.14,277.82,1014,71,280.15,289.82,7.7,50,30,,,
66,2020-03-21 18:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",281.32,275.0,1014,76,278.15,287.15,7.2,60,30,,,
67,2020-03-21 19:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.57,274.15,1015,81,277.15,284.15,5.7,50,75,,,
68,2020-03-21 20:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",278.99,272.42,1016,81,276.15,283.71,7.2,50,75,,,
69,2020-03-21 21:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",278.4,271.38,1016,81,275.93,282.59,7.7,50,90,,,
70,2020-03-21 22:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",277.97,271.23,1017,81,275.93,281.48,7.2,50,75,,,
71,2020-03-21 23:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",277.6,270.42,1017,80,275.37,281.15,7.7,50,90,,,
72,2020-03-22 00:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",277.21,271.02,1017,80,274.82,281.48,6.2,50,90,,,
73,2020-03-22 01:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",276.8,270.89,1017,93,274.26,280.93,6.2,50,90,,,
74,2020-03-22 02:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",277.1,271.83,1017,86,274.26,281.15,5.1,50,90,,,
75,2020-03-22 03:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",276.69,270.93,1017,86,274.26,280.15,5.7,50,90,,,
76,2020-03-22 04:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",276.88,271.57,1017,86,274.26,279.82,5.1,50,90,,,
77,2020-03-22 05:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",276.51,271.14,1017,86,274.26,279.26,5.1,60,90,,,
78,2020-03-22 06:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",276.75,269.8,1018,80,274.26,280.15,7.2,50,90,,,
79,2020-03-22 07:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",276.29,269.97,1018,80,273.71,278.71,6.2,50,90,,,
80,2020-03-22 08:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",276.95,270.72,1019,80,273.71,280.37,6.2,50,90,,,
81,2020-03-22 09:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",277.74,271.99,1019,80,274.82,280.93,5.7,50,90,,,
82,2020-03-22 10:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",278.65,272.37,1019,81,275.93,283.15,6.7,50,90,,,
83,2020-03-22 11:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",278.96,273.25,1019,75,275.93,283.15,5.7,40,90,,,
84,2020-03-22 12:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",280.12,272.44,1020,73,276.15,284.82,8.7,50,90,,,
85,2020-03-22 13:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",280.0,272.96,1020,72,276.48,285.37,7.7,50,90,,,
86,2020-03-22 14:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",280.27,272.83,1020,69,277.59,284.26,8.2,50,90,,,
87,2020-03-22 15:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",279.75,271.46,1020,69,277.15,284.15,9.3,60,90,,,
88,2020-03-22 16:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",279.36,271.78,1021,69,276.15,283.15,8.2,60,90,,,
89,2020-03-22 17:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",278.13,270.93,1021,64,274.82,282.15,7.2,60,90,,,
90,2020-03-22 18:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",278.16,271.83,1021,70,275.37,280.37,6.2,50,90,,,
91,2020-03-22 19:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",277.47,272.52,1021,70,273.71,280.37,4.1,30,75,,,
92,2020-03-22 20:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",276.74,269.26,1022,60,273.71,280.15,7.2,50,90,,,
93,2020-03-22 21:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",276.15,268.51,1023,56,273.15,280.15,7.2,40,90,,,
94,2020-03-22 22:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",275.53,267.8,1023,55,272.59,279.26,7.2,40,90,,,
95,2020-03-22 23:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",274.98,267.3,1023,59,272.59,279.15,7.2,40,90,,,
96,2020-03-23 00:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",274.13,266.28,1024,55,272.04,278.15,7.2,50,90,,,
97,2020-03-23 01:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",273.46,265.64,1024,59,271.48,275.93,7.2,60,90,,,
98,2020-03-23 02:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",273.14,265.04,1024,64,270.93,277.15,7.7,50,75,,,
99,2020-03-23 03:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",272.98,266.23,1025,80,270.37,276.15,6.2,50,90,,,
100,2020-03-23 04:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",272.75,265.98,1025,80,269.82,276.15,6.2,50,90,,,
101,2020-03-23 05:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",272.65,265.51,1025,80,269.82,276.15,6.7,50,90,,,
102,2020-03-23 06:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",272.56,265.41,1025,80,269.26,276.15,6.7,60,90,,,
103,2020-03-23 07:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",272.77,266.0,1026,80,269.26,275.93,6.2,50,90,,,
104,2020-03-23 08:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",273.79,267.28,1026,70,269.82,278.15,5.7,50,90,,,
105,2020-03-23 09:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",274.11,267.04,1026,59,270.37,278.15,6.2,60,90,,,
106,2020-03-23 10:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",275.59,268.79,1026,64,271.48,281.48,6.2,60,75,,,
