output_case_inz_entries_7dayAverage_0,output_hosp_inz_entries_7dayAverage_0,output_death_inz_entries_7dayAverage_0,output_testPositvity_7dayAverage_0,output_transit_stations_percent_change_from_baseline_7dayAverage_0,output_workplaces_percent_change_from_baseline_7dayAverage_0,output_case_inz_entries_7dayAverage_1,output_hosp_inz_entries_7dayAverage_1,output_death_inz_entries_7dayAverage_1,output_testPositvity_7dayAverage_1,output_transit_stations_percent_change_from_baseline_7dayAverage_1,output_workplaces_percent_change_from_baseline_7dayAverage_1,output_case_inz_entries_7dayAverage_2,output_hosp_inz_entries_7dayAverage_2,output_death_inz_entries_7dayAverage_2,output_testPositvity_7dayAverage_2,output_transit_stations_percent_change_from_baseline_7dayAverage_2,output_workplaces_percent_change_from_baseline_7dayAverage_2,output_case_inz_entries_7dayAverage_3,output_hosp_inz_entries_7dayAverage_3,output_death_inz_entries_7dayAverage_3,output_testPositvity_7dayAverage_3,output_transit_stations_percent_change_from_baseline_7dayAverage_3,output_workplaces_percent_change_from_baseline_7dayAverage_3
2.69,0.7457142857142857,0.0414285714285714,0.0885368438507305,-5.285714285714286,-0.2857142857142857,14.76,1.532857142857143,0.2071428571428571,0.1778254582908851,-45.71428571428572,-36.85714285714285,21.541428571428572,2.768571428571428,0.3728571428571429,0.3155761088317474,-63.42857142857143,-50.71428571428572,16.454285714285714,2.232857142857143,1.0771428571428572,0.3692569004208298,-61.0,-50.71428571428572
3.5171428571428573,0.8285714285714285,0.0414285714285714,0.1005066596016575,-9.571428571428571,-1.5714285714285714,16.0,1.8628571428571428,0.29,0.1946927450099781,-50.42857142857143,-43.0,21.292857142857144,2.6042857142857145,0.4142857142857142,0.3353274924639873,-63.42857142857143,-50.71428571428572,15.95857142857143,2.067142857142857,1.0771428571428572,0.3601626136259994,-60.285714285714285,-50.42857142857143
3.681428571428572,0.87,0.1242857142857142,0.1064820311531488,-15.142857142857142,-4.428571428571429,17.075714285714287,1.9457142857142853,0.2071428571428571,0.213967426967516,-55.57142857142857,-48.142857142857146,21.16857142857143,2.768571428571429,0.7042857142857143,0.3535990497363319,-64.0,-50.85714285714285,15.172857142857143,1.7785714285714285,0.994285714285714,0.3478764721739401,-58.142857142857146,-49.71428571428572
5.9557142857142855,1.0357142857142858,0.1657142857142857,0.1203099823071258,-18.571428571428573,-7.571428571428571,18.604285714285712,2.2342857142857144,0.2071428571428571,0.2283999407919155,-59.0,-51.85714285714285,20.714285714285715,2.685714285714286,0.8285714285714285,0.3711879709725114,-64.71428571428571,-51.142857142857146,14.47,1.5314285714285714,0.9114285714285713,0.3323736760540423,-56.42857142857143,-49.42857142857143
7.898571428571429,1.1185714285714283,0.1657142857142857,0.134379929930588,-23.142857142857142,-12.428571428571429,20.58857142857143,2.3171428571428576,0.2485714285714285,0.2488627059613358,-61.285714285714285,-54.0,19.391428571428573,2.7271428571428573,0.8285714285714285,0.376217684517067,-63.85714285714285,-51.142857142857146,13.23,1.4071428571428568,1.2014285714285715,0.3188576128148986,-55.85714285714285,-49.285714285714285
10.957142857142856,1.2842857142857145,0.1657142857142857,0.1515737700320647,-30.142857142857142,-18.0,20.092857142857145,2.44,0.29,0.2676174985306249,-63.142857142857146,-55.42857142857143,19.391428571428573,2.4800000000000004,0.87,0.3808091372730265,-62.85714285714285,-51.0,11.907142857142857,1.365714285714286,1.3257142857142856,0.3003658347574239,-55.42857142857143,-49.0
11.494285714285716,1.2842857142857145,0.2485714285714285,0.1622968819791923,-38.42857142857143,-28.857142857142858,21.664285714285715,2.562857142857143,0.2485714285714286,0.2939691454269894,-63.142857142857146,-51.71428571428572,18.19142857142857,2.6042857142857145,0.994285714285714,0.3774415915077967,-61.85714285714285,-50.85714285714285,11.08,0.9528571428571428,1.284285714285714,0.2824482358746514,-54.85714285714285,-48.71428571428572
14.76,1.532857142857143,0.2071428571428571,0.1778254582908851,-45.71428571428572,-36.85714285714285,21.541428571428572,2.768571428571428,0.3728571428571429,0.3155761088317474,-63.42857142857143,-50.71428571428572,16.454285714285714,2.232857142857143,1.0771428571428572,0.3692569004208298,-61.0,-50.71428571428572,10.294285714285715,0.87,1.3671428571428572,0.2684115710100495,-54.85714285714285,-51.285714285714285
16.0,1.8628571428571428,0.29,0.1946927450099781,-50.42857142857143,-43.0,21.292857142857144,2.6042857142857145,0.4142857142857142,0.3353274924639873,-63.42857142857143,-50.71428571428572,15.95857142857143,2.067142857142857,1.0771428571428572,0.3601626136259994,-60.285714285714285,-50.42857142857143,9.922857142857143,0.87,1.3257142857142856,0.2562208996945892,-54.42857142857143,-51.42857142857143
17.075714285714287,1.9457142857142853,0.2071428571428571,0.213967426967516,-55.57142857142857,-48.142857142857146,21.16857142857143,2.768571428571429,0.7042857142857143,0.3535990497363319,-64.0,-50.85714285714285,15.172857142857143,1.7785714285714285,0.994285714285714,0.3478764721739401,-58.142857142857146,-49.71428571428572,9.84,0.8285714285714285,1.284285714285714,0.2476307044806928,-54.57142857142857,-51.285714285714285
