output_case_inz_entries_7dayAverage_0,output_hosp_inz_entries_7dayAverage_0,output_death_inz_entries_7dayAverage_0,output_testPositvity_7dayAverage_0,output_transit_stations_percent_change_from_baseline_7dayAverage_0,output_workplaces_percent_change_from_baseline_7dayAverage_0,output_case_inz_entries_7dayAverage_1,output_hosp_inz_entries_7dayAverage_1,output_death_inz_entries_7dayAverage_1,output_testPositvity_7dayAverage_1,output_transit_stations_percent_change_from_baseline_7dayAverage_1,output_workplaces_percent_change_from_baseline_7dayAverage_1,output_case_inz_entries_7dayAverage_2,output_hosp_inz_entries_7dayAverage_2,output_death_inz_entries_7dayAverage_2,output_testPositvity_7dayAverage_2,output_transit_stations_percent_change_from_baseline_7dayAverage_2,output_workplaces_percent_change_from_baseline_7dayAverage_2,output_case_inz_entries_7dayAverage_3,output_hosp_inz_entries_7dayAverage_3,output_death_inz_entries_7dayAverage_3,output_testPositvity_7dayAverage_3,output_transit_stations_percent_change_from_baseline_7dayAverage_3,output_workplaces_percent_change_from_baseline_7dayAverage_3
2.3314285714285714,0.582857142857143,0.0,0.0688409196687904,-2.142857142857143,-1.1428571428571428,7.767142857142857,1.942857142857143,0.0,0.0580708415614499,-30.571428571428573,-29.142857142857142,13.785714285714286,3.108571428571429,0.0,0.0985865938118103,-55.57142857142857,-53.57142857142857,6.408571428571428,1.1657142857142857,0.0,0.1022520655261076,-52.0,-52.85714285714285
3.108571428571429,0.582857142857143,0.0,0.066840910284757,-3.857142857142857,-2.7142857142857144,7.767142857142857,2.137142857142857,0.0,0.0585240962576505,-37.285714285714285,-35.285714285714285,13.785714285714286,2.9142857142857146,0.0,0.1082991747246579,-53.285714285714285,-53.42857142857143,6.601428571428571,1.1657142857142857,0.0,0.0935266230269912,-51.142857142857146,-52.0
3.4971428571428573,0.582857142857143,0.0,0.063575006025351,-5.142857142857143,-4.428571428571429,7.961428571428572,2.3314285714285714,0.0,0.0587255355072551,-45.85714285714285,-39.71428571428572,13.397142857142857,2.72,0.0,0.117614301067509,-54.285714285714285,-53.42857142857143,7.182857142857142,1.5542857142857145,0.0,0.0858404923795955,-46.285714285714285,-50.85714285714285
3.885714285714286,0.5828571428571429,0.0,0.0603794809698563,-8.428571428571429,-7.285714285714286,10.872857142857145,2.525714285714286,0.0,0.0622661383185117,-49.85714285714285,-44.285714285714285,12.232857142857142,3.108571428571429,0.0,0.123194532833,-54.71428571428572,-53.71428571428572,5.435714285714285,0.7771428571428572,0.0,0.0763579323936574,-44.0,-50.142857142857146
4.08,0.9714285714285716,0.0,0.0549084380789355,-12.714285714285714,-11.142857142857142,12.425714285714289,2.9142857142857146,0.0,0.0699486681876568,-52.42857142857143,-48.142857142857146,10.68,2.3314285714285714,0.0,0.1233559967705176,-54.0,-53.71428571428572,5.628571428571429,0.9714285714285716,0.0,0.0699430817929004,-43.142857142857146,-49.42857142857143
5.632857142857143,0.9714285714285716,0.0,0.0567855511658778,-18.428571428571427,-16.285714285714285,13.397142857142857,3.4971428571428573,0.0,0.0788863736598173,-54.142857142857146,-50.85714285714285,8.932857142857143,1.942857142857143,0.0,0.1192367908499017,-53.142857142857146,-53.57142857142857,5.821428571428571,1.1657142857142857,0.0,0.065987469444848,-42.42857142857143,-48.71428571428572
6.214285714285714,1.36,0.0,0.0569509757736473,-24.0,-22.428571428571427,13.98,3.108571428571428,0.0,0.0893398297640259,-55.42857142857143,-52.57142857142857,6.991428571428571,1.7485714285714289,0.0,0.1111426462381997,-52.142857142857146,-53.285714285714285,6.015714285714286,1.1657142857142857,0.0,0.065111769660979,-41.285714285714285,-48.142857142857146
7.767142857142857,1.942857142857143,0.0,0.0580708415614499,-30.571428571428573,-29.142857142857142,13.785714285714286,3.108571428571429,0.0,0.0985865938118103,-55.57142857142857,-53.57142857142857,6.408571428571428,1.1657142857142857,0.0,0.1022520655261076,-52.0,-52.85714285714285,4.851428571428571,0.9714285714285716,0.3885714285714286,0.0636490397359072,-41.85714285714285,-52.57142857142857
7.767142857142857,2.137142857142857,0.0,0.0585240962576505,-37.285714285714285,-35.285714285714285,13.785714285714286,2.9142857142857146,0.0,0.1082991747246579,-53.285714285714285,-53.42857142857143,6.601428571428571,1.1657142857142857,0.0,0.0935266230269912,-51.142857142857146,-52.0,4.075714285714286,0.9714285714285716,0.3885714285714286,0.0609529137207042,-41.0,-52.42857142857143
7.961428571428572,2.3314285714285714,0.0,0.0587255355072551,-45.85714285714285,-39.71428571428572,13.397142857142857,2.72,0.0,0.117614301067509,-54.285714285714285,-53.42857142857143,7.182857142857142,1.5542857142857145,0.0,0.0858404923795955,-46.285714285714285,-50.85714285714285,3.105714285714286,0.5828571428571429,0.3885714285714286,0.0559634391999877,-42.142857142857146,-52.0
