output_case_inz_entries_7dayAverage_0,output_hosp_inz_entries_7dayAverage_0,output_death_inz_entries_7dayAverage_0,output_testPositvity_7dayAverage_0,output_transit_stations_percent_change_from_baseline_7dayAverage_0,output_workplaces_percent_change_from_baseline_7dayAverage_0,output_case_inz_entries_7dayAverage_1,output_hosp_inz_entries_7dayAverage_1,output_death_inz_entries_7dayAverage_1,output_testPositvity_7dayAverage_1,output_transit_stations_percent_change_from_baseline_7dayAverage_1,output_workplaces_percent_change_from_baseline_7dayAverage_1,output_case_inz_entries_7dayAverage_2,output_hosp_inz_entries_7dayAverage_2,output_death_inz_entries_7dayAverage_2,output_testPositvity_7dayAverage_2,output_transit_stations_percent_change_from_baseline_7dayAverage_2,output_workplaces_percent_change_from_baseline_7dayAverage_2,output_case_inz_entries_7dayAverage_3,output_hosp_inz_entries_7dayAverage_3,output_death_inz_entries_7dayAverage_3,output_testPositvity_7dayAverage_3,output_transit_stations_percent_change_from_baseline_7dayAverage_3,output_workplaces_percent_change_from_baseline_7dayAverage_3
6.087142857142857,0.8871428571428571,0.0342857142857142,0.1008757737635111,-5.285714285714286,-2.4285714285714284,25.09,2.2,0.2642857142857143,0.1588433728204505,-43.0,-38.71428571428572,25.67571428571429,2.9971428571428573,0.6385714285714286,0.1868680536907009,-67.28571428571429,-59.57142857142857,18.134285714285717,1.8814285714285717,1.2242857142857144,0.1870061110124156,-63.57142857142857,-58.85714285714285
7.79,1.1357142857142857,0.0514285714285714,0.1093758027952749,-8.285714285714286,-3.7142857142857135,25.33857142857143,2.3942857142857146,0.3,0.1655213109959482,-48.285714285714285,-44.142857142857146,25.871428571428574,2.6957142857142857,0.71,0.1917424452616053,-66.85714285714286,-59.71428571428572,17.068571428571428,1.811428571428572,1.1885714285714286,0.1791578203711588,-62.85714285714285,-58.57142857142857
9.245714285714286,1.2942857142857145,0.0685714285714285,0.1185014461579574,-12.285714285714286,-5.714285714285714,25.568571428571428,2.518571428571428,0.3185714285714285,0.1703071820071762,-56.0,-48.42857142857143,25.57,2.59,0.7985714285714286,0.196763112749366,-66.42857142857143,-59.71428571428572,16.234285714285715,1.7042857142857144,1.2414285714285715,0.1699583929160705,-60.0,-57.71428571428572
12.83,1.5614285714285714,0.1042857142857142,0.1290262276591126,-16.428571428571427,-10.142857142857142,26.86428571428572,2.447142857142857,0.3714285714285714,0.1716870381578355,-60.71428571428572,-53.0,23.848571428571432,2.5371428571428574,0.87,0.2006295550876045,-66.71428571428571,-59.71428571428572,14.54857142857143,1.5614285714285714,1.2942857142857145,0.1593786719217922,-58.285714285714285,-57.285714285714285
16.52,1.5785714285714287,0.1399999999999999,0.1382592063966665,-22.428571428571427,-16.857142857142858,27.29,2.837142857142857,0.3714285714285714,0.1748129002580155,-63.142857142857146,-55.57142857142857,21.89714285714286,2.502857142857143,0.9585714285714284,0.1990921981195816,-66.14285714285714,-59.57142857142857,13.13,1.1,1.382857142857143,0.1503104286695603,-57.57142857142857,-57.0
19.99857142857143,1.7742857142857142,0.1757142857142857,0.1442867113997416,-29.142857142857142,-24.0,25.94142857142857,2.89,0.4599999999999999,0.1785420684766294,-65.14285714285714,-57.285714285714285,21.16857142857143,2.378571428571429,0.9585714285714289,0.1970463258040701,-65.28571428571429,-59.42857142857143,12.084285714285716,0.9585714285714284,1.3485714285714288,0.1401999474879142,-57.142857142857146,-56.71428571428572
22.517142857142854,1.987142857142857,0.1757142857142857,0.1515863810494992,-36.0,-31.428571428571427,25.747142857142855,2.8200000000000003,0.6914285714285714,0.1829407044162801,-66.85714285714286,-58.71428571428572,19.92571428571429,2.2185714285714284,0.9942857142857144,0.19318403280906,-64.28571428571429,-59.142857142857146,11.392857142857142,0.9757142857142858,1.1528571428571428,0.1305320428586701,-56.42857142857143,-56.285714285714285
25.09,2.2,0.2642857142857143,0.1588433728204505,-43.0,-38.71428571428572,25.67571428571429,2.9971428571428573,0.6385714285714286,0.1868680536907009,-67.28571428571429,-59.57142857142857,18.134285714285717,1.8814285714285717,1.2242857142857144,0.1870061110124156,-63.57142857142857,-58.85714285714285,9.831428571428573,0.8871428571428572,0.9757142857142858,0.1215558084577727,-57.0,-59.85714285714285
25.33857142857143,2.3942857142857146,0.3,0.1655213109959482,-48.285714285714285,-44.142857142857146,25.871428571428574,2.6957142857142857,0.71,0.1917424452616053,-66.85714285714286,-59.71428571428572,17.068571428571428,1.811428571428572,1.1885714285714286,0.1791578203711588,-62.85714285714285,-58.57142857142857,9.264285714285716,0.9571428571428572,0.9757142857142858,0.1137500485319174,-56.42857142857143,-59.57142857142857
25.568571428571428,2.518571428571428,0.3185714285714285,0.1703071820071762,-56.0,-48.42857142857143,25.57,2.59,0.7985714285714286,0.196763112749366,-66.42857142857143,-59.71428571428572,16.234285714285715,1.7042857142857144,1.2414285714285715,0.1699583929160705,-60.0,-57.71428571428572,9.22857142857143,0.9228571428571428,0.94,0.1076610932006769,-56.71428571428572,-59.0
26.86428571428572,2.447142857142857,0.3714285714285714,0.1716870381578355,-60.71428571428572,-53.0,23.848571428571432,2.5371428571428574,0.87,0.2006295550876045,-66.71428571428571,-59.71428571428572,14.54857142857143,1.5614285714285714,1.2942857142857145,0.1593786719217922,-58.285714285714285,-57.285714285714285,7.898571428571429,0.8171428571428571,0.7985714285714286,0.1022114902280792,-57.71428571428572,-62.85714285714285
27.29,2.837142857142857,0.3714285714285714,0.1748129002580155,-63.142857142857146,-55.57142857142857,21.89714285714286,2.502857142857143,0.9585714285714284,0.1990921981195816,-66.14285714285714,-59.57142857142857,13.13,1.1,1.382857142857143,0.1503104286695603,-57.57142857142857,-57.0,7.684285714285715,0.8342857142857143,0.71,0.0994378441117131,-57.85714285714285,-62.57142857142857
25.94142857142857,2.89,0.4599999999999999,0.1785420684766294,-65.14285714285714,-57.285714285714285,21.16857142857143,2.378571428571429,0.9585714285714289,0.1970463258040701,-65.28571428571429,-59.42857142857143,12.084285714285716,0.9585714285714284,1.3485714285714288,0.1401999474879142,-57.142857142857146,-56.71428571428572,6.920000000000001,0.7628571428571428,0.7985714285714287,0.0970334405300703,-57.42857142857143,-62.285714285714285
25.747142857142855,2.8200000000000003,0.6914285714285714,0.1829407044162801,-66.85714285714286,-58.71428571428572,19.92571428571429,2.2185714285714284,0.9942857142857144,0.19318403280906,-64.28571428571429,-59.142857142857146,11.392857142857142,0.9757142857142858,1.1528571428571428,0.1305320428586701,-56.42857142857143,-56.285714285714285,5.731428571428572,0.6742857142857143,0.8871428571428572,0.0932826589535157,-57.42857142857143,-62.142857142857146
25.67571428571429,2.9971428571428573,0.6385714285714286,0.1868680536907009,-67.28571428571429,-59.57142857142857,18.134285714285717,1.8814285714285717,1.2242857142857144,0.1870061110124156,-63.57142857142857,-58.85714285714285,9.831428571428573,0.8871428571428572,0.9757142857142858,0.1215558084577727,-57.0,-59.85714285714285,5.4471428571428575,0.6042857142857143,0.87,0.0898701197602334,-56.0,-58.0
