modelId,week,model rmse 1,model rmse 2,last value baseline 1 rmse,last value baseline 2 rmse,rel. diff. to last value baseline 1,rel. diff. to last value baseline 2,modelClass,isMultiWeek,hiddenLayers,numberOfhiddenLayers,isTwoWay,l1reg,alpha,dropoutValue,learningRate,numberOfRanEpochs,modelIdNumber,l1_ratio,max_features,n_estimators,rank1,rank2,overallRank
modelClass=Keras/isMultiWeek=True/hiddenLayers=[30]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.01/alpha=0/dropoutValue=0/learningRate=0.001,10,0.659880648022946,1.4206946229850321,0.9114804373729389,2.0399441019064355,0.27603421755836216,0.3035619840478384,Keras,True,[30],1.0,False,0.01,0.0,0.0,0.001,20.0,1754,,,,1089.0,748.0,14.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[20]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.01/alpha=0.001/dropoutValue=0/learningRate=0.001,10,0.6602171211393536,1.4360109147952564,0.9114804373729389,2.0399441019064355,0.27566506743444136,0.2960537921341921,Keras,True,[20],1.0,False,0.01,0.001,0.0,0.001,28.0,1481,,,,1096.0,986.0,15.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[150]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.01/alpha=0.0001/dropoutValue=0/learningRate=0.001,10,0.6174177835462551,1.4447495503837833,0.9114804373729389,2.0399441019064355,0.32262091622528805,0.2917700298583728,Keras,True,[150],1.0,False,0.01,0.0001,0.0,0.001,43.0,1423,,,,500.0,1108.0,16.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.5/learningRate=0.0001,10,0.6635714240956114,1.4447090947040269,0.9114804373729389,2.0399441019064355,0.271985007151496,0.29178986161735027,Keras,True,[1000],1.0,False,0.001,0.01,0.5,0.0001,29.0,18296,,,,1146.0,1105.0,17.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[60]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.1/dropoutValue=0/learningRate=0.001,10,0.6637502936955518,1.430465095240763,0.9114804373729389,2.0399441019064355,0.27178876640665245,0.29877240562429247,Keras,True,[60],1.0,False,0.001,0.1,0.0,0.001,26.0,1213,,,,1149.0,903.0,18.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[50]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.5/learningRate=0.0001,10,0.6558009103627643,1.4483237743811452,0.9114804373729389,2.0399441019064355,0.2805101640437747,0.290017911261583,Keras,True,[50],1.0,False,0.001,0.0001,0.5,0.0001,130.0,18144,,,,1027.0,1158.0,19.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[200]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0/dropoutValue=0.5/learningRate=0.0001,10,0.6484184571140148,1.4483513904919803,0.9114804373729389,2.0399441019064355,0.28860957347271116,0.29000437358140385,Keras,True,[200],1.0,False,0.001,0.0,0.5,0.0001,77.0,18493,,,,933.0,1160.0,20.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[150]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0/dropoutValue=0.5/learningRate=0.001,10,0.6228932674520009,1.4484118893687548,0.9114804373729389,2.0399441019064355,0.31661367385207023,0.2899747164566238,Keras,True,[150],1.0,False,0.001,0.0,0.5,0.001,30.0,8699,,,,590.0,1161.0,21.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[50]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.2/learningRate=0.001,10,0.6509958284648314,1.4487862937199543,0.9114804373729389,2.0399441019064355,0.2857818974797463,0.2897911798828277,Keras,True,[50],1.0,False,0.001,0.01,0.2,0.001,25.0,3592,,,,968.0,1169.0,22.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[90]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.5/learningRate=0.001,10,0.6178740423150781,1.450207120428514,0.9114804373729389,2.0399441019064355,0.32212034731550643,0.28909467711727055,Keras,True,[90],1.0,False,0.001,0.0001,0.5,0.001,23.0,8356,,,,505.0,1193.0,23.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[40]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.3/learningRate=0.001,10,0.6675767631672297,1.4388356632552126,0.9114804373729389,2.0399441019064355,0.26759068456662255,0.2946690735738569,Keras,True,[40],1.0,False,0.001,0.01,0.3,0.001,28.0,6039,,,,1202.0,1026.0,24.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[300]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0/learningRate=0.001,10,0.6597571036730249,1.4506830614901949,0.9114804373729389,2.0399441019064355,0.2761697600723378,0.28886136628231385,Keras,True,[300],1.0,False,0.001,0.01,0.0,0.001,21.0,1156,,,,1086.0,1203.0,25.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[70]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.01/alpha=0/dropoutValue=0/learningRate=0.001,10,0.6671745728132108,1.4507457655340947,0.9114804373729389,2.0399441019064355,0.26803193413987514,0.28883062816363636,Keras,True,[70],1.0,False,0.01,0.0,0.0,0.001,43.0,1758,,,,1193.0,1204.0,26.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[225]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.5/learningRate=0.001,10,0.6260365111475669,1.4516850976498952,0.9114804373729389,2.0399441019064355,0.31316517011388206,0.28837015862678844,Keras,True,[225],1.0,False,0.001,0.0001,0.5,0.001,18.0,8362,,,,632.0,1215.0,27.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[70]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.2/learningRate=0.0001,10,0.6686759303099495,1.4492856667946281,0.9114804373729389,2.0399441019064355,0.2663847704321537,0.2895463824522475,Keras,True,[70],1.0,False,0.001,0.0001,0.2,0.0001,59.0,13250,,,,1217.0,1180.0,28.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[200, 100]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0/alpha=0.01/dropoutValue=0.2/learningRate=0.001",10,0.6425674741355412,1.4532000941829668,0.9114804373729389,2.0399441019064355,0.2950287819807262,0.287627492917637,Keras,True,"[200, 100]",2.0,False,0.0,0.01,0.2,0.001,13.0,5261,,,,860.0,1233.0,29.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[250]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.3/learningRate=0.001,10,0.6244999035028147,1.4537374317415996,0.9114804373729389,2.0399441019064355,0.3148510073318272,0.2873640849359523,Keras,True,[250],1.0,False,0.001,0.01,0.3,0.001,21.0,6051,,,,616.0,1243.0,30.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[70]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.2/learningRate=0.001,10,0.6525466418665979,1.4539765218591973,0.9114804373729389,2.0399441019064355,0.2840804748949278,0.2872468806863975,Keras,True,[70],1.0,False,0.001,0.001,0.2,0.001,21.0,3526,,,,984.0,1246.0,31.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.2/learningRate=0.0001,10,0.6707366464778584,1.4489175525535387,0.9114804373729389,2.0399441019064355,0.26412392523634437,0.2897268355542445,Keras,True,[1000],1.0,False,0.001,0.01,0.2,0.0001,32.0,13400,,,,1250.0,1170.0,32.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.0001/alpha=0/dropoutValue=0.5/learningRate=0.001,10,0.6717678297265626,1.423182278603985,0.9114804373729389,2.0399441019064355,0.2629925973367832,0.3023425116041435,Keras,True,[1000],1.0,False,0.0001,0.0,0.5,0.001,22.0,8300,,,,1267.0,789.0,33.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[70]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0/alpha=0.01/dropoutValue=0.2/learningRate=0.001,10,0.654494040367957,1.4551349013142532,0.9114804373729389,2.0399441019064355,0.281943952352577,0.28667903206055856,Keras,True,[70],1.0,False,0.0,0.01,0.2,0.001,20.0,5226,,,,1013.0,1275.0,34.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[225]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0/dropoutValue=0.5/learningRate=0.001,10,0.6584881016692344,1.4557544018726642,0.9114804373729389,2.0399441019064355,0.2775620027928156,0.2863753469949569,Keras,True,[225],1.0,False,0.001,0.0,0.5,0.001,19.0,8702,,,,1073.0,1288.0,35.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[400]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.1/dropoutValue=0.5/learningRate=0.0001,10,0.6715273572609857,1.4559171893134162,0.9114804373729389,2.0399441019064355,0.2632564235866037,0.28629554704328186,Keras,True,[400],1.0,False,0.001,0.1,0.5,0.0001,42.0,18362,,,,1264.0,1294.0,36.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[100, 50]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.2/learningRate=0.001",10,0.6451196240577428,1.4561299929793465,0.9114804373729389,2.0399441019064355,0.29222877682695964,0.2861912286623363,Keras,True,"[100, 50]",2.0,False,0.001,0.001,0.2,0.001,19.0,3558,,,,886.0,1298.0,37.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[125]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.5/learningRate=0.001,10,0.6612520061865355,1.4567417286384938,0.9114804373729389,2.0399441019064355,0.2745296782316137,0.28589135002420324,Keras,True,[125],1.0,False,0.001,0.001,0.5,0.001,22.0,8426,,,,1110.0,1305.0,38.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[50]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0/dropoutValue=0.2/learningRate=0.001,10,0.6744780271470348,1.4353813950286094,0.9114804373729389,2.0399441019064355,0.26001919570428794,0.29636238871096043,Keras,True,[50],1.0,False,0.001,0.0,0.2,0.001,24.0,3796,,,,1315.0,980.0,39.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[20]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0/dropoutValue=0.3/learningRate=0.0001,10,0.6748826125245759,1.4450320602877198,0.9114804373729389,2.0399441019064355,0.2595753185118084,0.29163154081660325,Keras,True,[20],1.0,False,0.001,0.0,0.3,0.0001,45.0,16033,,,,1317.0,1114.0,40.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[350]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0/learningRate=0.001,10,0.6403124049808708,1.4584384897362543,0.9114804373729389,2.0399441019064355,0.29750285499667584,0.2850595815967376,Keras,True,[350],1.0,False,0.001,0.01,0.0,0.001,35.0,1157,,,,829.0,1326.0,41.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[100]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.0001/alpha=0.001/dropoutValue=0.5/learningRate=0.001,10,0.6757824650968693,1.457621121021689,0.9114804373729389,2.0399441019064355,0.25858807563154756,0.2854602635143458,Keras,True,[100],1.0,False,0.0001,0.001,0.5,0.001,27.0,8017,,,,1332.0,1314.0,42.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[225]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.2/learningRate=0.001,10,0.6181428663150588,1.4588475093367297,0.9114804373729389,2.0399441019064355,0.3218254161365604,0.2848590762985321,Keras,True,[225],1.0,False,0.001,0.01,0.2,0.001,21.0,3602,,,,511.0,1335.0,43.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[90]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.3/learningRate=0.001,10,0.6764429281011215,1.393041675363726,0.9114804373729389,2.0399441019064355,0.2578634709366232,0.31711772197000154,Keras,True,[90],1.0,False,0.001,0.0001,0.3,0.001,26.0,5908,,,,1346.0,396.0,44.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[70]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.2/learningRate=0.0001,10,0.6765995845809407,1.4427736409901026,0.9114804373729389,2.0399441019064355,0.2576916005668424,0.29273863943538725,Keras,True,[70],1.0,False,0.001,0.001,0.2,0.0001,71.0,13318,,,,1348.0,1085.0,45.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[250]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.0001/alpha=0.01/dropoutValue=0.2/learningRate=0.001,10,0.6293741349795431,1.4607830198648806,0.9114804373729389,2.0399441019064355,0.3095034087692328,0.2839102706296208,Keras,True,[250],1.0,False,0.0001,0.01,0.2,0.001,19.0,3195,,,,688.0,1373.0,46.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[175]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.2/learningRate=0.0001,10,0.6784484212224451,1.4081100404363105,0.9114804373729389,2.0399441019064355,0.2556632118426334,0.30973106610109696,Keras,True,[175],1.0,False,0.001,0.0001,0.2,0.0001,51.0,13256,,,,1376.0,581.0,47.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[175]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.3/learningRate=0.001,10,0.6785859754154548,1.451826204271752,0.9114804373729389,2.0399441019064355,0.25551229890213606,0.288300986818735,Keras,True,[175],1.0,False,0.001,0.01,0.3,0.001,25.0,6048,,,,1380.0,1216.0,48.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[250]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0/alpha=0.01/dropoutValue=0.3/learningRate=0.001,10,0.6793024458956409,1.453479682883403,0.9114804373729389,2.0399441019064355,0.25472624749520617,0.287490435877606,Keras,True,[250],1.0,False,0.0,0.01,0.3,0.001,16.0,7683,,,,1394.0,1239.0,49.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[225]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.5/learningRate=0.0001,10,0.6486394555184073,1.461928078692858,0.9114804373729389,2.0399441019064355,0.28836711253188235,0.28334895190186393,Keras,True,[225],1.0,False,0.001,0.01,0.5,0.0001,74.0,18290,,,,935.0,1394.0,49.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[50]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0/dropoutValue=0.3/learningRate=0.001,10,0.6461165880994841,1.4619722888713687,0.9114804373729389,2.0399441019064355,0.29113499137544213,0.2833272796518893,Keras,True,[50],1.0,False,0.001,0.0,0.3,0.001,22.0,6244,,,,902.0,1395.0,50.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[70]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.5/learningRate=0.0001,10,0.6396186957735455,1.4623763797072187,0.9114804373729389,2.0399441019064355,0.29826393464126455,0.283129190480979,Keras,True,[70],1.0,False,0.001,0.01,0.5,0.0001,41.0,18282,,,,822.0,1400.0,51.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[70, 35]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.3/learningRate=0.0001",10,0.6803150337320523,1.462113878763991,0.9114804373729389,2.0399441019064355,0.2536153209246592,0.28325787093991045,Keras,True,"[70, 35]",2.0,False,0.001,0.001,0.3,0.0001,48.0,15795,,,,1408.0,1399.0,52.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[175]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.3/learningRate=0.001,10,0.6810766778352945,1.4608719062387538,0.9114804373729389,2.0399441019064355,0.2527797088017733,0.28386669768377876,Keras,True,[175],1.0,False,0.001,0.0001,0.3,0.001,19.0,5912,,,,1421.0,1375.0,53.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 400]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.0001/alpha=0.001/dropoutValue=0.5/learningRate=0.001",10,0.6811055320868291,1.445727606240638,0.9114804373729389,2.0399441019064355,0.25274805233351405,0.29129057757537125,Keras,True,"[400, 400]",2.0,False,0.0001,0.001,0.5,0.001,12.0,8036,,,,1423.0,1125.0,54.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[70]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.2/learningRate=0.0001,10,0.6811855903107897,1.4250643552119042,0.9114804373729389,2.0399441019064355,0.2526602191550079,0.30141989975112243,Keras,True,[70],1.0,False,0.001,0.01,0.2,0.0001,54.0,13386,,,,1424.0,814.0,55.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[250]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.5/learningRate=0.0001,10,0.6372041683717082,1.4653041758748706,0.9114804373729389,2.0399441019064355,0.3009129518914826,0.28169395695427807,Keras,True,[250],1.0,False,0.001,0.001,0.5,0.0001,53.0,18223,,,,785.0,1439.0,56.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[70]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0/dropoutValue=0.5/learningRate=0.001,10,0.6496686043503574,1.466327806329471,0.9114804373729389,2.0399441019064355,0.2872380166240027,0.28119216357001636,Keras,True,[70],1.0,False,0.001,0.0,0.5,0.001,31.0,8694,,,,948.0,1454.0,57.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[300]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.0001/alpha=0.001/dropoutValue=0.5/learningRate=0.001,10,0.6831020962138612,1.4544712199650387,0.9114804373729389,2.0399441019064355,0.2505575893842635,0.28700437497000114,Keras,True,[300],1.0,False,0.0001,0.001,0.5,0.001,20.0,8024,,,,1455.0,1260.0,58.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[500]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.3/learningRate=0.001,10,0.6680538887837159,1.467921736229107,0.9114804373729389,2.0399441019064355,0.2670672222991697,0.2804108039738654,Keras,True,[500],1.0,False,0.001,0.01,0.3,0.001,15.0,6055,,,,1208.0,1483.0,59.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[80]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.0001/alpha=0.01/dropoutValue=0.2/learningRate=0.001,10,0.6227795759506478,1.4682727726071736,0.9114804373729389,2.0399441019064355,0.3167384066457666,0.2802387226027443,Keras,True,[80],1.0,False,0.0001,0.01,0.2,0.001,22.0,3187,,,,588.0,1496.0,60.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[400]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.0001/alpha=0.01/dropoutValue=0/learningRate=0.001,10,0.616667882675926,1.468598232544427,0.9114804373729389,2.0399441019064355,0.32344364465650977,0.28007917904615903,Keras,True,[400],1.0,False,0.0001,0.01,0.0,0.001,21.0,750,,,,492.0,1501.0,61.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[400]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.2/learningRate=0.001,10,0.6880043644784146,1.4531994771620926,0.9114804373729389,2.0399441019064355,0.24517923120613003,0.28762779538713784,Keras,True,[400],1.0,False,0.001,0.001,0.2,0.001,14.0,3538,,,,1525.0,1232.0,62.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[80]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.2/learningRate=0.001,10,0.6751010574615666,1.4702094663054028,0.9114804373729389,2.0399441019064355,0.25933565902156164,0.2792893369326079,Keras,True,[80],1.0,False,0.001,0.0001,0.2,0.001,23.0,3459,,,,1319.0,1525.0,62.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[175]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.3/learningRate=0.001,10,0.6294136791040921,1.4702155909709649,0.9114804373729389,2.0399441019064355,0.309460024267572,0.27928633456329965,Keras,True,[175],1.0,False,0.001,0.001,0.3,0.001,22.0,5980,,,,690.0,1526.0,63.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[400]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.0001/alpha=0.0001/dropoutValue=0.5/learningRate=0.001,10,0.6884396946226501,1.4639338940752948,0.9114804373729389,2.0399441019064355,0.24470162343048737,0.282365682124735,Keras,True,[400],1.0,False,0.0001,0.0001,0.5,0.001,18.0,7958,,,,1529.0,1419.0,64.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[350]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0/alpha=0.01/dropoutValue=0/learningRate=0.001,10,0.6638648374196676,1.4704735875387396,0.9114804373729389,2.0399441019064355,0.27166309862551397,0.27915986219205496,Keras,True,[350],1.0,False,0.0,0.01,0.0,0.001,14.0,2789,,,,1152.0,1530.0,65.0
