modelId,week,model rmse 1,model rmse 2,last value baseline 1 rmse,last value baseline 2 rmse,rel. diff. to last value baseline 1,rel. diff. to last value baseline 2,modelClass,isMultiWeek,hiddenLayers,numberOfhiddenLayers,isTwoWay,l1reg,alpha,dropoutValue,learningRate,numberOfRanEpochs,modelIdNumber,l1_ratio,max_features,n_estimators,rank1,rank2,overallRank
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[225, 225]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=1/alpha=1/dropoutValue=0.3/learningRate=0.001",10,35.400949937078025,50.024865707556756,39.69016558244563,105.3487012727533,0.10806746664883307,0.5251496686414789,Keras,True,"[225, 225]",2.0,False,1.0,1.0,0.3,0.001,69.0,7421,,,,18.0,71.0,15.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 100, 50]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.1/alpha=0.01/dropoutValue=0.5/learningRate=0.001",10,34.58976061262695,50.349398205314785,39.69016558244563,105.3487012727533,0.12850550999148555,0.522069113363272,Keras,True,"[400, 100, 50]",3.0,False,0.1,0.01,0.5,0.001,39.0,9360,,,,6.0,74.0,16.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[250, 100, 20]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.1/alpha=0.01/dropoutValue=0.5/learningRate=0.001",10,36.81830811657451,50.40823821870445,39.69016558244563,105.3487012727533,0.07235690312013471,0.5215105871291675,Keras,True,"[250, 100, 20]",3.0,False,0.1,0.01,0.5,0.001,25.0,9358,,,,73.0,75.0,17.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[500, 500]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=1/alpha=0.1/dropoutValue=0.5/learningRate=0.001",10,36.07880293286522,50.94795617276787,39.69016558244563,105.3487012727533,0.09098885319787275,0.5163874299611825,Keras,True,"[500, 500]",2.0,False,1.0,0.1,0.5,0.001,98.0,9805,,,,41.0,77.0,18.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[225, 112, 56]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.1/alpha=0.01/dropoutValue=0.5/learningRate=0.001",10,36.94451372613263,43.205270021385516,39.69016558244563,105.3487012727533,0.0691771328242421,0.5898832211559513,Keras,True,"[225, 112, 56]",3.0,False,0.1,0.01,0.5,0.001,50.0,9353,,,,83.0,36.0,19.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[400]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=1/dropoutValue=0.5/learningRate=0.001,10,36.79778994256736,53.381678500864226,39.69016558244563,105.3487012727533,0.07287386175978873,0.4932858416293499,Keras,True,[400],1.0,False,1.0,1.0,0.5,0.001,78.0,9862,,,,71.0,85.0,20.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[30, 15]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.1/alpha=0.01/dropoutValue=0.5/learningRate=0.001",10,36.77084407612683,54.57115942646335,39.69016558244563,105.3487012727533,0.07355276712702792,0.4819949485169659,Keras,True,"[30, 15]",2.0,False,0.1,0.01,0.5,0.001,56.0,9331,,,,70.0,92.0,21.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[175, 87]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=1/alpha=0/dropoutValue=0.5/learningRate=0.001",10,36.770527170207934,55.04168856627129,39.69016558244563,105.3487012727533,0.0735607516217823,0.47752855136044364,Keras,True,"[175, 87]",2.0,False,1.0,0.0,0.5,0.001,72.0,9952,,,,68.0,97.0,22.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[200, 200]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=1/alpha=1/dropoutValue=0.3/learningRate=0.001",10,35.98687409252307,55.25529824841902,39.69016558244563,105.3487012727533,0.09330501487150444,0.4755009071696085,Keras,True,"[200, 200]",2.0,False,1.0,1.0,0.3,0.001,45.0,7420,,,,38.0,98.0,23.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[90, 45]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0.3/learningRate=0.001",10,37.090450254390916,45.62975237286663,39.69016558244563,105.3487012727533,0.06550023891068192,0.5668693413245901,Keras,True,"[90, 45]",2.0,False,1.0,0.001,0.3,0.001,85.0,7229,,,,100.0,51.0,24.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.01/dropoutValue=0.5/learningRate=0.001,10,37.09967471579853,50.077415570816825,39.69016558244563,105.3487012727533,0.06526782714640116,0.5246508503112556,Keras,True,[1000],1.0,False,1.0,0.01,0.5,0.001,65.0,9728,,,,103.0,73.0,25.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[175, 87]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0.5/learningRate=0.001",10,36.678354886793116,55.544722870452745,39.69016558244563,105.3487012727533,0.0758830468821373,0.4727536058878927,Keras,True,"[175, 87]",2.0,False,1.0,0.001,0.5,0.001,56.0,9680,,,,61.0,103.0,25.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[300, 150, 75]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0.1/dropoutValue=0.5/learningRate=0.001",10,37.16399843405273,55.383876535457766,39.69016558244563,105.3487012727533,0.06364718089032581,0.47428040529834337,Keras,True,"[300, 150, 75]",3.0,False,1.0,0.1,0.5,0.001,68.0,9832,,,,107.0,100.0,26.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[500]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.1/alpha=0.001/dropoutValue=0.3/learningRate=0.001,10,37.17448329733814,32.59016614502452,39.69016558244563,105.3487012727533,0.06338301310136475,0.6906448228474419,Keras,True,[500],1.0,False,0.1,0.001,0.3,0.001,57.0,6803,,,,108.0,2.0,27.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[250, 125, 62]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0/dropoutValue=0.5/learningRate=0.001",10,35.28528572413853,56.56390808800241,39.69016558244563,105.3487012727533,0.11098164478949189,0.4630792083373151,Keras,True,"[250, 125, 62]",3.0,False,1.0,0.0,0.5,0.001,45.0,9966,,,,14.0,119.0,28.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[225, 112, 56]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.1/alpha=1/dropoutValue=0.3/learningRate=0.001",10,37.09166466260508,56.66595085351486,39.69016558244563,105.3487012727533,0.06546964170363212,0.46211058922498016,Keras,True,"[225, 112, 56]",3.0,False,0.1,1.0,0.3,0.001,41.0,7041,,,,101.0,122.0,29.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[300, 150, 75]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0.0001/dropoutValue=0.2/learningRate=0.001",10,36.676143901400785,56.97340774904079,39.69016558244563,105.3487012727533,0.07593875300882852,0.4591921204464244,Keras,True,"[300, 150, 75]",3.0,False,1.0,0.0001,0.2,0.001,56.0,4732,,,,60.0,129.0,30.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[125]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.01/dropoutValue=0/learningRate=0.0001,10,37.17903123664685,56.98365306445628,39.69016558244563,105.3487012727533,0.06326842705109342,0.4590948689825552,Keras,True,[125],1.0,False,1.0,0.01,0.0,0.0001,212.0,12166,,,,109.0,130.0,31.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[100, 50, 25]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.1/alpha=0/dropoutValue=0.5/learningRate=0.001",10,37.306522231579585,55.28543489546351,39.69016558244563,105.3487012727533,0.060056271267366415,0.4752148414974132,Keras,True,"[100, 50, 25]",3.0,False,0.1,0.0,0.5,0.001,30.0,9552,,,,133.0,99.0,32.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 200, 100]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0.3/learningRate=0.001",10,36.28130235435036,57.12344230027681,39.69016558244563,105.3487012727533,0.08588684824240089,0.4577679495793572,Keras,True,"[400, 200, 100]",3.0,False,1.0,0.001,0.3,0.001,43.0,7249,,,,47.0,135.0,33.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[300]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.0001/dropoutValue=0.2/learningRate=0.0001,10,37.3625558865928,56.92008572325772,39.69016558244563,105.3487012727533,0.058644494465961504,0.45969826836413824,Keras,True,[300],1.0,False,1.0,0.0001,0.2,0.0001,206.0,14484,,,,136.0,126.0,34.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[20]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.1/alpha=0.1/dropoutValue=0.5/learningRate=0.001,10,37.40556979355552,47.056227986700186,39.69016558244563,105.3487012727533,0.05756075227613943,0.5533288268559747,Keras,True,[20],1.0,False,0.1,0.1,0.5,0.001,129.0,9369,,,,143.0,59.0,35.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[100, 50, 25]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0/dropoutValue=0.5/learningRate=0.001",10,37.45879254656384,57.35801653389002,39.69016558244563,105.3487012727533,0.05621979659537351,0.4555413038705896,Keras,True,"[100, 50, 25]",3.0,False,1.0,0.0,0.5,0.001,85.0,9960,,,,149.0,148.0,36.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[250, 100, 20]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0.0001/dropoutValue=0.5/learningRate=0.001",10,37.47382123289916,57.16270957291459,39.69016558244563,105.3487012727533,0.0558411464659327,0.45739521339786293,Keras,True,"[250, 100, 20]",3.0,False,1.0,0.0001,0.5,0.001,72.0,9630,,,,152.0,140.0,37.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 200, 50]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0.1/dropoutValue=0.2/learningRate=0.001",10,35.6101605973195,57.504946224567576,39.69016558244563,105.3487012727533,0.1027963709713183,0.45414660522786837,Keras,True,"[400, 200, 50]",3.0,False,1.0,0.1,0.2,0.001,52.0,4939,,,,22.0,153.0,38.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[40]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0/dropoutValue=0.5/learningRate=0.001,10,37.48193692008016,52.084199705081886,39.69016558244563,105.3487012727533,0.055636670443676296,0.5056018814106387,Keras,True,[40],1.0,False,1.0,0.0,0.5,0.001,67.0,9915,,,,153.0,81.0,38.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[225]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.1/alpha=1/dropoutValue=0.5/learningRate=0.001,10,37.51500398529385,43.107082951354826,39.69016558244563,105.3487012727533,0.05480354050510234,0.5908152409041253,Keras,True,[225],1.0,False,0.1,1.0,0.5,0.001,67.0,9450,,,,157.0,35.0,39.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[20]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0/learningRate=0.001,10,37.52478905232113,42.63010590591774,39.69016558244563,105.3487012727533,0.054557004193557995,0.5953428434248452,Keras,True,[20],1.0,False,1.0,0.001,0.0,0.001,98.0,2297,,,,159.0,31.0,40.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[60, 30]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.1/alpha=1/dropoutValue=0.5/learningRate=0.001",10,37.56185471532123,53.45424389222358,39.69016558244563,105.3487012727533,0.053623128951261374,0.49259703018238693,Keras,True,"[60, 30]",2.0,False,0.1,1.0,0.5,0.001,56.0,9470,,,,164.0,86.0,41.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[125]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.01/dropoutValue=0.2/learningRate=0.0001,10,37.581022240448185,57.701860038234805,39.69016558244563,105.3487012727533,0.05314020012378804,0.4522774429953183,Keras,True,[125],1.0,False,1.0,0.01,0.2,0.0001,202.0,14614,,,,165.0,162.0,42.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 100, 50]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0.01/dropoutValue=0.5/learningRate=0.001",10,37.0315620292358,57.89533617163283,39.69016558244563,105.3487012727533,0.066983937058345,0.450440912206988,Keras,True,"[400, 100, 50]",3.0,False,1.0,0.01,0.5,0.001,68.0,9768,,,,94.0,170.0,43.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[80, 40]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.001/alpha=1/dropoutValue=0.5/learningRate=0.001",10,37.62714346650355,44.8472322557229,39.69016558244563,105.3487012727533,0.05197816853791426,0.5742972460608596,Keras,True,"[80, 40]",2.0,False,0.001,1.0,0.5,0.001,52.0,8656,,,,174.0,50.0,44.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[250, 125, 62]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.1/alpha=0.001/dropoutValue=0.5/learningRate=0.001",10,37.627779944834245,44.51797796730348,39.69016558244563,105.3487012727533,0.05196213236569483,0.5774226219263576,Keras,True,"[250, 125, 62]",3.0,False,0.1,0.001,0.5,0.001,46.0,9286,,,,175.0,48.0,45.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[50]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0.2/learningRate=0.0001,10,37.62902651841721,55.435630168835694,39.69016558244563,105.3487012727533,0.0519307247470902,0.47378914500986635,Keras,True,[50],1.0,False,1.0,0.001,0.2,0.0001,239.0,14540,,,,176.0,101.0,46.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[225]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.1/dropoutValue=0.2/learningRate=0.0001,10,37.44760135560369,58.01585888134031,39.69016558244563,105.3487012727533,0.056501760421825885,0.44929687617947744,Keras,True,[225],1.0,False,1.0,0.1,0.2,0.0001,207.0,14686,,,,147.0,177.0,47.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.1/dropoutValue=0.3/learningRate=0.0001,10,37.69685646848137,58.074859660307126,39.69016558244563,105.3487012727533,0.05022173842595077,0.44873682391253905,Keras,True,[1000],1.0,False,1.0,0.1,0.3,0.0001,208.0,17140,,,,183.0,181.0,48.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[250, 100, 20]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0.1/dropoutValue=0.5/learningRate=0.001",10,37.705742269138966,58.09090542692429,39.69016558244563,105.3487012727533,0.049997859272835704,0.44858451290705625,Keras,True,"[250, 100, 20]",3.0,False,1.0,0.1,0.5,0.001,56.0,9834,,,,184.0,183.0,49.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[175]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0/dropoutValue=0.3/learningRate=0.0001,10,37.715337647452074,57.98639732162736,39.69016558244563,105.3487012727533,0.049756102198449705,0.4495765337296609,Keras,True,[175],1.0,False,1.0,0.0,0.3,0.0001,204.0,17268,,,,186.0,176.0,50.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[175, 87]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0.3/learningRate=0.001",10,37.72825828761072,48.17289959251078,39.69016558244563,105.3487012727533,0.04943056462587878,0.5427290606289619,Keras,True,"[175, 87]",2.0,False,1.0,0.001,0.3,0.001,62.0,7232,,,,188.0,63.0,51.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[200, 150, 100, 50, 50, 50, 50, 50]/numberOfhiddenLayers=8/isTwoWay=False/l1reg=0.1/alpha=0.1/dropoutValue=0.2/learningRate=0.001",10,37.290026997378725,58.28452760526538,39.69016558244563,105.3487012727533,0.06047187130225657,0.4467465958183605,Keras,True,"[200, 150, 100, 50, 50, 50, 50, 50]",8.0,False,0.1,0.1,0.2,0.001,26.0,4540,,,,130.0,188.0,51.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[350]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.1/dropoutValue=0.5/learningRate=0.0001,10,37.08391990830138,58.32424398631694,39.69016558244563,105.3487012727533,0.06566477201337127,0.44636959657136716,Keras,True,[350],1.0,False,1.0,0.1,0.5,0.0001,241.0,19585,,,,99.0,190.0,52.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[125, 125]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.1/alpha=1/dropoutValue=0.5/learningRate=0.001",10,37.74281445620943,43.453824748700676,39.69016558244563,105.3487012727533,0.04906381965555427,0.5875238686028369,Keras,True,"[125, 125]",2.0,False,0.1,1.0,0.5,0.001,52.0,9458,,,,191.0,37.0,53.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[90]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.01/dropoutValue=0/learningRate=0.0001,10,37.34248663644395,58.47247931465487,39.69016558244563,105.3487012727533,0.0591501423979955,0.4449625044425886,Keras,True,[90],1.0,False,1.0,0.01,0.0,0.0001,206.0,12164,,,,135.0,194.0,54.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[125]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.0001/dropoutValue=0.5/learningRate=0.001,10,37.76903469015105,51.401594767910886,39.69016558244563,105.3487012727533,0.048403196713905,0.5120813626849612,Keras,True,[125],1.0,False,1.0,0.0001,0.5,0.001,74.0,9582,,,,196.0,79.0,55.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[100]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0/dropoutValue=0.3/learningRate=0.0001,10,37.08025802244296,58.48650195777966,39.69016558244563,105.3487012727533,0.06575703380680759,0.4448293975038663,Keras,True,[100],1.0,False,1.0,0.0,0.3,0.0001,205.0,17265,,,,98.0,197.0,56.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[125, 63]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.1/alpha=1/dropoutValue=0.2/learningRate=0.001",10,37.774485604934675,45.8988128809486,39.69016558244563,105.3487012727533,0.04826586005371143,0.5643153420362139,Keras,True,"[125, 63]",2.0,False,0.1,1.0,0.2,0.001,50.0,4579,,,,198.0,54.0,57.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 300, 150, 120, 100, 70, 50, 30]/numberOfhiddenLayers=8/isTwoWay=False/l1reg=0.1/alpha=0.001/dropoutValue=0.3/learningRate=0.001",10,32.76569599183415,58.50442910140781,39.69016558244563,105.3487012727533,0.17446310664105846,0.4446592279297608,Keras,True,"[400, 300, 150, 120, 100, 70, 50, 30]",8.0,False,0.1,0.001,0.3,0.001,58.0,6849,,,,3.0,201.0,58.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[125, 63, 30]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0/dropoutValue=0.5/learningRate=0.001",10,37.7984847223283,57.532340366358554,39.69016558244563,105.3487012727533,0.04766119849482299,0.4538865721998384,Keras,True,"[125, 63, 30]",3.0,False,1.0,0.0,0.5,0.001,80.0,9962,,,,202.0,155.0,59.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[125]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0.5/learningRate=0.0001,10,37.81124758423279,57.23708955532927,39.69016558244563,105.3487012727533,0.04733963617032273,0.4566891773336679,Keras,True,[125],1.0,False,1.0,0.001,0.5,0.0001,250.0,19442,,,,205.0,144.0,60.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[200]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.0001/dropoutValue=0.5/learningRate=0.0001,10,37.519768954803226,58.53376320755423,39.69016558244563,105.3487012727533,0.054683486344595605,0.4443807802052799,Keras,True,[200],1.0,False,1.0,0.0001,0.5,0.0001,227.0,19377,,,,158.0,206.0,61.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[300]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.01/dropoutValue=0.5/learningRate=0.0001,10,37.28438307465491,58.5430133604864,39.69016558244563,105.3487012727533,0.06061407082803303,0.444292975108298,Keras,True,[300],1.0,False,1.0,0.01,0.5,0.0001,239.0,19516,,,,128.0,208.0,62.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 200, 100]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0.5/learningRate=0.001",10,37.83741206060159,57.95680831898494,39.69016558244563,105.3487012727533,0.04668041804954043,0.4498574010045769,Keras,True,"[400, 200, 100]",3.0,False,1.0,0.001,0.5,0.001,56.0,9697,,,,209.0,174.0,63.0
