modelId,week,model rmse 1,model rmse 2,last value baseline 1 rmse,last value baseline 2 rmse,modelClass,isMultiWeek,hiddenLayers,numberOfhiddenLayers,isTwoWay,l1reg,alpha,dropoutValue,learningRate,numberOfRanEpochs,modelIdNumber,iteration,l1_ratio,max_features,n_estimators,min_samples_leaf,tol,rel. diff. to last value baseline 1,rel. diff. to last value baseline 2,rank1,rank2,overallRank
modelClass=MultiTaskLasso/isMultiWeek=True/alpha=0.013/tol=0.0001,10,1.9247733038034256,2.692082856481254,2.217556984171578,3.827809465826908,MultiTaskLasso,True,,,,,0.013,,,,386_sklearn,,,,,,0.0001,0.13202983393796705,0.29670405998128935,62.0,61.0,1.0
modelClass=MultiTaskLasso/isMultiWeek=True/alpha=0.013/tol=1e-05,10,1.9246533681109268,2.692099841508169,2.217556984171578,3.827809465826908,MultiTaskLasso,True,,,,,0.013,,,,387_sklearn,,,,,,1e-05,0.13208391854249127,0.29669962271055605,61.0,62.0,1.0
modelClass=MultiTaskLasso/isMultiWeek=True/alpha=0.014/tol=1e-05,10,1.8943414525408233,2.6986669055793047,2.217556984171578,3.827809465826908,MultiTaskLasso,True,,,,,0.0139999999999999,,,,389_sklearn,,,,,,1e-05,0.1457529767838186,0.2949840033387552,43.0,63.0,2.0
modelClass=MultiTaskLasso/isMultiWeek=True/alpha=0.014/tol=0.0001,10,1.8939957316672877,2.698678361508658,2.217556984171578,3.827809465826908,MultiTaskLasso,True,,,,,0.0139999999999999,,,,388_sklearn,,,,,,0.0001,0.1459088784702254,0.29498101052277115,42.0,64.0,3.0
modelClass=MultiTaskLasso/isMultiWeek=True/alpha=0.015/tol=1e-05,10,1.8743242643981248,2.704220218279737,2.217556984171578,3.827809465826908,MultiTaskLasso,True,,,,,0.015,,,,391_sklearn,,,,,,1e-05,0.15477966168327176,0.2935332224809278,36.0,70.0,4.0
modelClass=MultiTaskLasso/isMultiWeek=True/alpha=0.015/tol=0.0001,10,1.873686970964764,2.704253142305351,2.217556984171578,3.827809465826908,MultiTaskLasso,True,,,,,0.015,,,,390_sklearn,,,,,,0.0001,0.1550670470528066,0.29352462121017275,35.0,71.0,5.0
