"Datum","Beschreibung","Ausprägung","Total","Kanton_Zürich_Ja","Kanton_Zürich_Nein","Alter_15-29","Alter_30-64","Alter_65-79","Männlich","Weiblich","Städtisch","Ländlich","Erwerbstätig","In_Ausbildung","Nicht_Erwerbstätig","Abotyp_GA","Abotyp_Halbtax/Strecken-/Verbundabo","Abotyp_kein_Abo","Auto_Ja","Auto_Nein","Haushaltsgrösse_1_Person","Haushaltsgrösse_2_Personen","Haushaltsgrösse_3+_Personen","Kinder_Ja","Kinder_Nein","D-CH","F-CH","I-CH"
"2020-01-01","Radius","20 - 50 Kilometer",13.1671655107374,12.3305830893438,13.3674771656033,16.1149605444568,12.821084527658,10.3349184444463,12.3573570978645,13.9774599058543,12.4386371556646,14.1043093573213,13.0894283661023,15.4072658739183,11.805570531959,12.9642468170873,13.8914973432428,11.6461764646567,13.5563838860464,11.2828138572796,14.6643395521975,13.0812325709604,12.5994765382876,11.8458071024409,13.5974490143531,13.146412952123,14.0448207347446,8.12908581508768
"2020-01-01","Radius","50 - 100 Kilometer",6.82226424446604,7.63125375229164,6.62855944869495,7.68919951259549,6.42055898843477,7.22453401093127,6.93604843614941,6.70841176861082,7.44824257826943,6.01703581439322,6.39069729959149,9.62945951460531,6.6578639267812,9.16431339751449,7.04494460599645,4.39479206015704,6.01131887270433,10.8826709847473,8.54636272178555,6.31740779871513,6.31444688220184,6.45807424982714,6.86683497584572,6.85439004865021,7.01683881740852,5.0907958908374
"2020-01-01","Radius","100++ Kilometer",3.20308929371893,1.72073968260225,3.55802372229325,4.10028901471304,3.20530819323437,1.89810579572714,3.0386006536751,3.36767664668937,3.44340300414812,2.8939612914794,3.22034502597707,5.09017475346589,1.67426311280173,6.38957513201272,2.74242614646368,2.19985463337489,3.23908057091184,3.12725708681075,2.94611992606516,2.68872749485634,3.81006481491465,1.83836767134851,3.62707598291126,3.49806910055157,2.06500721995952,5.25059665871122
"2020-01-02","Distanz","weniger als 2 Km",22.1376579626122,23.1904973700081,21.8848676363774,19.6854761213015,21.9424016470922,26.6969725598177,21.5048303307081,22.77086536705,21.525857453087,22.9151148667602,20.9580225161092,22.357482765437,27.3964173979255,15.1347210255837,23.7369322868219,23.1669115134785,21.6049628207027,25.3656962092096,23.6542539474256,23.485664973641,20.405992456985,17.8506456489992,23.501432347327,22.3149775873539,22.1094326407436,19.3438140806562
"2020-01-02","Distanz","2 - 10 Kilometer",18.4586791975756,17.2732082547268,18.7433148070328,16.7271573461587,18.5020777186568,20.8879137976565,16.9887339603655,19.9295065783568,21.0956951024466,15.1076420708154,18.248035615411,15.9140779847318,21.4209260537329,17.8348243718611,20.1163773643117,15.087027269652,16.6228283476109,28.5868709492071,22.0779094736158,18.5327156921003,16.8791698263838,17.7669675598638,18.7723049611015,18.4924455213482,19.5747930870711,11.0451600905061
"2020-01-02","Distanz","10 - 20 Kilometer",13.0970297519367,14.0307910742637,12.8728304793426,15.1063363016787,12.1642733511728,14.1244431365739,13.6865601838024,12.5071455310541,14.175379494374,11.7266967115234,12.5750117789043,16.3275874671058,12.9707432629475,13.6451609916909,13.3097547641123,11.8817679131955,13.2534323112324,11.7262792027015,11.5107586342239,13.5736969898296,13.2213355401211,13.5539009997186,12.8465600154405,13.5162992896315,11.0904495235588,18.3939725643029
"2020-01-02","Distanz","20 - 50 Kilometer",20.5011239423762,21.6800563705115,20.218058252563,20.6803441335583,21.5726995510697,15.55910500106,21.9531909834778,19.0481854867672,18.0680927473223,23.5929436959589,22.307524554303,18.2294403781473,13.9634648322343,20.6390884540198,17.8164606976164,27.3639513090588,21.7551233352501,14.3654872888342,19.339642936261,19.7419650933411,21.8758923490011,21.9101499648192,20.1717805033862,20.9848063083018,18.2004088746461,26.5250890297995
"2020-01-02","Distanz","50 - 100 Kilometer",11.8616907970142,11.0581782979662,12.0546168836911,12.4838695387536,11.68498366499,11.6910985761983,12.2086354325555,11.5145379530499,11.8591941909978,11.8648634056574,12.1481132869286,11.0603516799198,11.1705032018706,12.5774858601931,12.3325295165155,9.89872317269559,12.5035617302738,8.34123588591028,9.9525554853412,11.644400474783,12.8936838440211,14.333098385378,11.0947201972543,11.5234984902067,13.3302106211068,8.50966644208699
"2020-01-02","Distanz","100++ Kilometer",13.943818348485,12.7672686325237,14.2263119409931,15.3168165585491,14.1335640670186,11.0404669286936,13.6580491090907,14.229759083722,13.2757810117723,14.7927392492846,13.7632922483439,16.1110597246583,13.0779452512892,20.1687192966513,12.6879453706221,12.6016188219196,14.2600914549301,11.6144304641373,13.4648795231324,13.0215567763051,14.723925983488,14.5852374412212,13.6132019754904,13.1679728031579,15.6947052528736,16.1822977926482
"2020-01-02","Radius","weniger als 500 Meter",21.9834159075469,20.735392247341,22.2830706374098,20.2491510285121,21.6263950897638,26.1622278822017,21.5146249603324,22.4524881855959,21.7569311696241,22.27122561094,20.6520771655424,23.0390124060011,27.2861721144426,13.432938463849,23.8432553999678,23.1504251136325,21.2537523347203,25.8997749214124,24.0702654745105,23.0053738737964,20.1387118515016,17.0015151250947,23.4821542112484,21.6979264303046,22.8827178698021,21.2422736163472
"2020-01-02","Radius","500 Meter - 2 Kilometer",12.9903526342509,13.3259751092837,12.9097685353282,9.6016375678553,12.9765731316511,18.1748355302965,10.9594025592362,15.0225215230733,14.8300806218799,10.6524839933006,12.6627689861184,10.4140292522357,16.515815242188,14.1053054845145,13.8448869855127,10.5341768770771,11.7131158131311,20.2768800845805,14.4955727135395,14.2923495915549,11.3654677244062,12.9515129087504,13.12722809,13.0355771411951,13.9288730150085,6.47482777240345
"2020-01-02","Radius","2 - 10 Kilometer",27.2804515924688,29.8616975959794,26.6606856388617,29.6373604112986,27.2222102427937,23.9702061978842,28.8256541532684,25.7343217246712,28.2734869755184,26.0185333648846,27.7693643442341,29.003971783339,23.6800122454679,28.9958388156018,26.6587305829201,27.4428865582042,27.4083454140017,26.4634356881492,27.4352367971156,26.2044445093385,28.0940325734502,26.4065015568058,27.509061918645,27.8814915140375,23.6295673575326,39.6253978404462
"2020-01-02","Radius","10 - 20 Kilometer",12.6134930596856,13.0794150286242,12.5016236086557,12.9052425579799,13.044589937182,10.2931563349667,13.6866967354661,11.5396453328893,10.1948348370731,15.6870480905624,13.8022947765384,9.15901875537041,9.84532585706199,10.5007685893124,11.4573516236899,17.2814499786901,13.8584320921767,6.41274323132451,9.94808347358931,12.5597285447007,14.039000900456,16.7659006710127,11.4466457259552,13.3991026239301,11.3453425845697,7.24954608260726
"2020-01-02","Radius","20 - 50 Kilometer",12.4856038181146,10.1488810723853,13.0466589050194,12.1547337882098,12.8393322184417,11.4440423836077,13.0679789575953,11.9028791836513,11.8515531608916,13.2913355122908,12.8495095135244,11.7768265165527,11.3652160592371,12.9711351918943,12.5815394056179,11.3895563042099,13.1793743145479,8.32268733697435,13.2934177911449,11.2877991408601,12.9522526081267,15.002571274269,11.6279592723501,11.3992490146324,15.2034624123053,13.9863653492595
"2020-01-02","Radius","50 - 100 Kilometer",8.30122809352948,7.90159688127756,8.39718090818396,9.82020186496162,8.60729749938014,4.67007691821391,8.32160683822424,8.28083711914197,8.27978788106068,8.32847364326465,8.48255383588266,9.92344104818768,6.19620439566089,12.8357749329435,7.82936264167363,6.37496320917387,7.97849883812489,9.78922625361667,7.98695472743823,8.09892922221838,8.55128073559581,8.9874947083279,8.05578458922401,8.4469834706064,8.32592690955259,5.7107946694682
"2020-01-02","Radius","100++ Kilometer",4.34545489440381,4.94704206510883,4.20101176654127,5.63167278118274,3.68360188078746,5.28545475282933,3.62403579587728,5.06730693097706,4.81332535395225,3.75089978475689,3.78143137815963,6.68370023831344,5.11125408594148,7.15823852188455,3.78487336061798,3.82654195901234,4.6084811932974,2.83525248394237,2.77046902266201,4.55137511753098,4.85925360646348,2.88450375573952,4.75116619257734,4.13966980529383,4.6841098512292,5.7107946694682
"2020-01-03","Distanz","weniger als 2 Km",13.7872819066663,15.3966889212565,13.4055810909808,13.2752962865768,12.7915873919607,18.801198847439,14.1822334521554,13.3920933428462,13.7624485240545,13.8194478032682,12.0101529129612,16.1856682113739,20.1433443912243,10.4639135729469,14.8317574682353,13.236975758682,13.1671375007509,17.0393633776387,13.7416647473035,14.2932804179639,13.3770514717137,10.7672945359038,14.6561019919664,13.5254026972604,13.6659837438421,18.9135175003784
"2020-01-03","Distanz","2 - 10 Kilometer",19.7263828629932,20.9115220191537,19.4453050632159,20.2080698380165,17.2715181537064,29.4942464537569,19.0947370272682,20.3584077620324,24.1001182968802,14.0612214176199,18.2548963676408,21.292432432725,25.3168570146752,19.877391952502,21.3505850512277,14.6825409798658,17.3758615957906,30.9647255940842,21.4283341493325,20.9901043736483,17.3935795946776,16.3046326074996,20.4961996674389,20.0273473632143,19.2529834655994,17.5952318836379
"2020-01-03","Distanz","10 - 20 Kilometer",15.136175354952,13.9665821490904,15.4135661433917,12.4464086075185,15.9687802623655,15.5808062502086,14.624505078283,15.6481526951997,15.9228212007267,14.1172578223281,14.8395652985116,15.6308435122515,16.1234010636098,15.4108323149835,14.725851767804,16.3438100989113,15.911179993168,11.6489252614753,13.7837749459819,16.3017030264351,15.0052447991014,15.7567912657805,15.0728886339989,15.2056839671784,13.8795067680369,21.6840752514663
"2020-01-03","Distanz","20 - 50 Kilometer",23.9240105192083,25.6145111366991,23.5230768468909,22.2326191716107,25.138344893803,21.2534426809246,23.9882755848048,23.8597068868591,21.8894043552815,26.5593716585888,25.7085614932944,17.6697307202171,20.5420074543291,17.5865835070233,24.6588101980306,26.6063896094077,25.8805892333485,14.0867406517201,23.8356306222274,24.3506390700467,23.7346547857677,24.7371173074848,23.7661109415068,25.4262260466387,20.0758968725219,22.4000657049269
"2020-01-03","Distanz","50 - 100 Kilometer",14.7625337451277,12.7938304621939,15.22944835537,18.6115576094803,15.7016256387023,5.0271218816139,14.9342344348357,14.5907300143976,12.1175618161134,18.1884823931076,16.0983680140839,16.2614659241037,7.40872906215429,18.8203294834133,12.8018553079786,17.2957186478744,15.0702183508181,13.3495375369297,12.8788313729824,13.8418895811011,16.5733693629827,17.3107054236649,14.0723654745998,13.8777217683175,17.6463754429559,11.8724615835531
"2020-01-03","Distanz","100++ Kilometer",12.6636156110524,11.3168653116065,12.9830225001507,13.2260484867972,13.1281436594622,9.8431838860569,13.1760144226528,12.1509092986649,12.2076458069438,13.2542189050874,13.0884559135081,12.9598591993288,10.4656610140073,17.8409491691311,11.6311402067239,11.8345649052588,12.5950133261239,12.9107075781521,14.3317641621723,10.2223835308049,13.9160999857569,15.1234588596665,11.9363332904891,11.9376181573907,15.4792537070438,7.53464807603735
"2020-01-03","Radius","weniger als 500 Meter",12.7599357039246,14.5351774434378,12.3389040979553,12.957638289631,11.7613356590984,16.7307301348893,13.0629194638019,12.456770117426,12.8343420304028,12.6635595379612,11.213123092971,15.7664382095824,17.5752754959856,10.4217021548666,13.3004263092989,12.9706267428488,12.6105930661926,13.7651054933985,12.8799316508868,13.0913590236828,12.4982321890028,9.16638259541787,13.8359182550371,12.2670955282248,13.0097747994135,19.4734587524438
"2020-01-03","Radius","500 Meter - 2 Kilometer",13.3976020549682,14.0461497437705,13.2437869046784,11.6628109403486,12.1794087526318,21.1804709316645,13.8390137341087,12.9559254758403,15.5690554362794,10.5849870346543,12.6372214880366,11.0710077061838,18.733065550714,12.2987858340759,14.9707210768217,9.18792638171321,11.0496835810366,24.1465016301802,12.627233812509,14.725359652645,12.0574571250787,12.6570509183033,13.3011014655693,13.5393487154688,13.7212203550979,9.04006390126225
"2020-01-03","Radius","2 - 10 Kilometer",33.0873791458866,31.1039785777412,33.5577794907521,30.9163887846589,33.202387214479,35.8251518017184,31.1103717665624,35.0655729669269,35.8083515415339,29.5629894925219,32.4707794977754,33.4906623450528,35.6273139082513,29.8084909386924,33.5378555267966,34.5259222897989,34.3454690175276,27.4936803185966,33.0840469705185,35.0898250905707,31.7140630922256,33.1973101059147,33.2555889547419,33.8862625979949,28.9434034010256,45.1474978984086
"2020-01-03","Radius","10 - 20 Kilometer",15.6182787042512,18.5105207734347,14.9323296888939,15.484034545824,16.4619617664194,12.2147239851357,17.712657972001,13.5226425575649,12.5071333221424,19.6480471107069,17.8487669750699,11.1496825416837,8.77857022920958,13.4733635946799,14.5636046310579,20.1046864579171,16.9238478477288,9.11500351917225,14.8350739251264,15.3999210386143,16.3130858346483,16.52101692589,15.4223770820747,16.4585461508143,14.1945985557124,10.2940939644871
"2020-01-03","Radius","20 - 50 Kilometer",15.3953023962088,13.0869474052379,15.9427717280544,17.1495845473674,17.042363862717,5.75182549535553,15.1302288665516,15.6605350017989,13.7154931762086,17.5711062537069,16.1061314078638,17.1785203583137,10.7131900841355,19.1863365036743,14.5111109529383,15.2030206465574,15.5102049267799,14.7711070007488,15.2346917117531,13.4671034949294,17.1434740191462,18.5482061410785,14.4872134532594,14.5322233619147,18.2684126773233,12.2074278775698
"2020-01-03","Radius","50 - 100 Kilometer",6.5735013214219,5.47893423296903,6.83309827029649,9.42266764655222,5.88479209900296,5.27724013766341,6.05960241827871,7.08770862558717,6.36617242908235,6.84204789108721,6.27304774972359,8.78810741070517,6.23660212310117,10.7193182788878,6.18641677834798,4.97810658450959,6.41827121383523,7.62270562362983,7.71191144010305,5.65756655133648,6.89576351905774,5.6975201562495,6.87404398073835,5.95584338283431,9.11212525151572,1.33149101871624
"2020-01-03","Radius","100++ Kilometer",3.16800067333871,3.23829182340893,3.15132981936948,2.40687524561799,3.46775064565132,3.01985751357314,3.08520577869567,3.25084525485591,3.19945206435046,3.12726267936159,3.45092978855969,2.55558142847837,2.33598260860292,4.09200269512303,2.92986472473853,3.0297108966551,3.1419303468992,3.08589641427375,3.62711048910311,2.56886514822115,3.3779242208406,4.21251315714617,2.82375680857932,3.36068026274821,2.75046495991159,2.50596658711217
"2020-01-04","Distanz","weniger als 2 Km",20.3110197652215,21.2747868314915,20.0825884404112,18.0454793528023,19.3611629391931,27.8058848438096,19.760357196851,20.8620127972256,20.8240134433842,19.6485384883878,18.1723741756479,21.0644321908899,29.707200378354,16.8949759619563,20.7953600942021,21.0208829978143,19.2538655245754,25.2888765876415,26.6227286885047,18.9478630682429,18.1812799769237,16.2536908255229,21.3601034854869,20.3770427127024,20.9063594716863,15.5532506241477
"2020-01-04","Distanz","2 - 10 Kilometer",20.9376265941876,24.8731572289334,20.0048301663064,17.5067965231145,20.6372616419652,27.3779374991496,20.5277933588149,21.3477057786914,24.4217350708443,16.4382404799008,20.2744696274635,19.6678426796007,25.0046951860166,21.1597404378778,22.4968529628038,16.3384238678225,19.1015925256456,30.4783487300599,19.802088095914,23.4917101932931,19.2981329138117,20.3356027503061,21.1125261305895,21.397540741929,20.0121981120891,18.9204870659314
"2020-01-04","Distanz","10 - 20 Kilometer",15.5216861075934,13.2357832580091,16.0634890334176,13.574935664545,16.4380075322389,14.4878310766741,15.756685654251,15.2865455330023,15.6040136529159,15.4153681164262,16.5069538269454,10.481592074932,14.7935623779455,13.6690349484004,14.8626010185887,19.0994498884898,16.1464882359555,12.8225871201844,16.137915631306,17.9264482959265,13.3463214859809,13.8550046035552,16.1081667559023,15.4192114904117,15.2369658390676,18.9834172566168
"2020-01-04","Distanz","20 - 50 Kilometer",20.3276101010746,22.503078917848,19.8119821643137,21.806745850652,20.4841175225961,17.4344700784804,20.9922584698093,19.6625628635449,18.4774342232749,22.7169317049611,21.3706559098103,20.0440810380429,15.6805811108053,19.1416224554405,19.7910020238436,22.8886281952842,21.3732037613814,15.0679570456366,18.0577539917477,20.6773880635922,21.2079447496087,22.428212880072,19.7641112759034,20.4192300181585,19.4323499937616,24.2879120037621
"2020-01-04","Distanz","50 - 100 Kilometer",11.6876139352617,10.0186234684432,12.0831967651529,14.6345626389199,12.0020007300238,5.91239384346437,11.3303755222864,12.0450667341621,10.661157761546,13.0131819208407,12.5572725448683,13.2266066015431,6.45091306144262,13.776474034197,10.9487366569823,12.238902460816,11.9740390463671,10.3716340519558,10.8561525056182,9.22347898307316,14.2915076241253,14.8062775002652,10.8358136028289,10.8437466430389,13.3892633258431,15.3664039175762
"2020-01-04","Distanz","100++ Kilometer",11.2144434966612,8.09457029527486,11.9539134303982,14.4314799699663,11.0774496339829,6.98148265842186,11.6325297979875,10.7961062933737,10.0116458480346,12.7677392894835,11.1182739152646,15.5154454149913,8.36304788543601,15.3581521621279,11.1054472435794,8.41371258977334,12.150810906075,5.97059646452186,8.52336108690943,9.73311139587225,13.6748132495498,12.3212114402786,10.819278749289,11.5432283937595,11.0228632575523,6.88852913196589
"2020-01-04","Radius","weniger als 500 Meter",18.7807970329071,19.548293656201,18.5988855767241,17.1520899801294,18.0976526728415,24.1701315381982,18.3762376115187,19.1855992385051,18.9132609040105,18.609732869354,16.9142910774297,20.2185408001284,26.382722681503,16.2867402504128,19.2209256281802,19.1194013902462,18.0825754571758,22.1455699809453,23.9749805836623,17.7342311848471,17.0237785673873,14.4650996471086,19.9549798776555,19.21959141874,18.0282036595459,16.0565252520889
"2020-01-04","Radius","500 Meter - 2 Kilometer",14.6368653717853,16.4212366603967,14.2139350687316,12.6914085461414,13.2033521285492,23.7382585233811,13.6612261325884,15.6130901116259,17.979676112452,10.319951495534,13.3475526103076,12.6729158554862,22.1567973174903,14.7625664934952,15.5972083784792,11.8177972737731,12.5293187118844,25.3475179387218,16.9477004892665,16.1175580953237,12.1330992191391,13.9369652289393,14.7901224009458,14.2977948805115,16.3448073228348,9.83043209773521
"2020-01-04","Radius","2 - 10 Kilometer",31.5021571432046,29.7522803397499,31.9169115900595,27.2939030753824,33.5016912997029,29.1864509029058,31.5395042103873,31.464787663299,31.9015537572721,30.9863753897176,33.7567174180121,24.2362954745858,26.5620014324567,30.4182977481153,30.1938196253477,36.2487676030683,32.5288961665732,26.9923975366155,27.9449526519415,35.5208187913477,30.0965200086058,31.4085241996223,31.6981296996238,30.8951903837075,31.8842301667951,39.3139332939979
"2020-01-04","Radius","10 - 20 Kilometer",13.7480354821123,18.2349384239083,12.6845532163651,14.169825499461,14.2805921519688,10.8181107855709,15.5350367025461,11.9599618464633,10.7004970435724,17.6836339931781,14.7594505885942,12.5588497302504,9.94338440406967,10.9709779588968,13.9138098285302,15.3458760958166,14.6671977071046,8.91457212790637,11.2893899179532,13.8280747018254,14.8671025829493,15.7532483325261,13.1640052880601,14.2348722870024,11.7514721148766,17.8529318498433
"2020-01-04","Radius","20 - 50 Kilometer",11.5592292990419,7.13454601762354,12.607964308998,15.1894939468259,11.9033759993434,4.63099137573045,11.0169667850561,12.1018172356206,10.8166078664155,12.5182524134248,11.8059882408293,16.6018576822328,6.53947373054736,13.4851405383013,10.9688514026087,11.8189188177784,11.9631733013668,9.38660945623488,10.1800761030153,8.56261716014256,14.7992971342405,14.253644951368,10.7767946240896,11.0451768358946,13.0102315876092,11.257307903384
"2020-01-04","Radius","50 - 100 Kilometer",5.52568000245306,4.81355005425411,5.69446849211759,7.82830316292362,4.81193811757746,5.15197496463776,4.78393022807011,6.26787491572844,5.73652781613785,5.25339062585151,5.21473137942435,7.35190559854703,5.57472631629163,6.43175252393674,6.27496637453326,2.75745517722027,5.77113218656335,4.20721077973612,6.07460087879434,5.25048089426028,5.47525441827139,5.10967172203795,5.63458266628221,5.17123213386313,6.70679924168898,4.20915599913214
"2020-01-04","Radius","100++ Kilometer",4.2472356684957,4.09515484786637,4.28328174700412,5.67497578913618,4.20139763001667,2.3040819095758,5.08709832983332,3.40686898875761,3.95187650013965,4.62866321293995,4.20126868540279,6.35963485876945,2.84089411764135,7.64452448684175,3.83041876232073,2.8917836420971,4.45770646933188,3.00612217984005,3.58829937536689,2.98621917225323,5.60494806940655,5.07284591839777,3.98138544334295,5.13614206028097,2.27425590664941,1.47971360381862
"2020-01-05","Distanz","weniger als 2 Km",25.4290221941589,29.3428387550133,24.4883586130481,22.2504080942608,25.5396682848441,29.8627234541869,25.9532782306058,24.9044515411668,24.6960818332556,26.3763251684859,23.4741373114708,28.3793018164365,32.4348207754682,22.1248498738624,25.0652701656404,28.6946892941421,24.4548669964556,30.6909289175447,25.952281566682,26.0615045361638,24.5892535294264,25.0085551901023,25.527016633709,25.4767108412366,25.7001677819354,22.9673028365567
"2020-01-05","Distanz","2 - 10 Kilometer",22.1087180139419,18.5520085812297,22.9635529250638,18.1369627489159,22.5811375836182,26.1456572012986,21.2913941950128,22.9265323252608,23.5654119781053,20.2259856682492,22.4012487571055,15.282401852645,26.0532270898555,20.7506452048033,22.8383223191799,21.1204283486896,21.5748051533699,25.2225521526208,21.4261244880986,24.4116311229449,20.4799832860098,22.5660168194842,22.0084617382189,21.5336454642344,23.915475958972,20.6448969383492
"2020-01-05","Distanz","10 - 20 Kilometer",13.1964377696184,13.0300326603974,13.2364322924891,9.260706963607,13.9044415866476,16.1178258053599,13.9174334064526,12.4750094488654,14.2569579196096,11.825747948168,13.6396335687009,11.2602802560036,12.5991479050882,13.9629759957139,12.6917660930168,14.1395749582941,12.7988354950511,15.4619985397058,15.6851810225156,12.8376952879336,12.3678096014028,11.7882787734129,13.6182723620582,14.2143099828107,10.8748310607457,10.4101579648949
"2020-01-05","Distanz","20 - 50 Kilometer",17.5147968002879,16.788357174645,17.6893924383546,21.8419413274664,16.9910725979805,13.1572660340063,16.9266149265788,18.1033316537173,16.4957858004519,18.8318373161452,17.3904697869119,21.6274464315525,14.8910360749616,17.8244717960422,16.9266267828391,17.7519297023264,18.2261016785717,12.6194284297451,15.6229974644465,16.3064757499083,19.108166152137,19.0875516699344,16.8680508048964,18.0544716406981,15.8306447689154,18.8186024483628
"2020-01-05","Distanz","50 - 100 Kilometer",11.1087359386666,9.51170725613331,11.4925727118751,15.8079750750215,10.6456094629279,5.90135780844316,10.8277574664816,11.3898830316591,9.8590270935808,12.7239463556965,11.8051010140011,12.3901091080369,6.78930193133734,13.6853852921302,11.01222730296,9.95732387558262,11.8954528800168,7.07212742289308,11.0402261743076,11.480999475695,10.927739657497,8.68912504657717,11.8716817498426,10.4384925637514,12.7731530409525,12.110788281277
"2020-01-05","Distanz","100++ Kilometer",10.6422892833262,12.7750555725813,10.1296910191692,12.7020057907285,10.3380704839818,8.81516969670518,11.0835217748685,10.2007919993306,11.1267353749968,10.0161575432552,11.2894095618098,11.0604605353255,7.2324662232892,11.6516718374479,11.4657873363638,8.33605382096518,11.0499377965349,8.93296453749056,10.2731892839497,8.90169382735438,12.5270477735269,12.8604725004889,10.1065167112749,10.2823695072688,10.9057273884791,15.0482515305593
