,dt,weather,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,rain.1h,wind.gust,snow.1h
0,2021-02-04 00:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",279.94,278.12,1015,100,279.26,280.37,2.57,60,95,,,
1,2021-02-04 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.2,279.2,1015,100,278.71,279.82,0.64,213,0,,,
2,2021-02-04 02:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",277.57,277.57,1015,100,277.15,278.15,1.03,0,56,,,
3,2021-02-04 03:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",277.29,277.29,1015,100,276.15,278.15,1.01,141,90,,,
4,2021-02-04 04:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",276.23,276.23,1016,100,275.15,277.04,1.13,124,90,,,
5,2021-02-04 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",276.23,276.23,1016,100,275.15,277.04,1.03,0,0,,,
6,2021-02-04 06:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",275.47,273.33,1016,100,274.26,277.04,2.06,80,20,,,
7,2021-02-04 07:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",276.67,276.67,1016,100,275.15,278.71,1.03,0,40,,,
8,2021-02-04 08:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",275.94,275.94,1017,100,275.15,277.59,1.03,0,0,,,
9,2021-02-04 09:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",277.89,276.15,1017,100,276.15,280.37,2.06,80,40,,,
10,2021-02-04 10:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",280.13,277.38,1017,87,279.15,282.04,4.12,70,75,,,
11,2021-02-04 11:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",281.53,279.66,1017,81,280.15,283.15,3.09,80,40,,,
12,2021-02-04 12:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",282.57,281.62,1016,76,282.15,283.15,2.06,80,40,,,
13,2021-02-04 13:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",282.41,281.91,1015,66,279.82,283.71,1.54,130,0,,,
14,2021-02-04 14:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",284.05,282.81,1014,62,283.71,284.26,1.54,100,90,,,
15,2021-02-04 15:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",282.68,282.68,1014,62,279.26,284.15,0.51,0,90,0.12,,
16,2021-02-04 16:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",281.79,281.2,1014,71,278.15,283.15,1.54,250,90,,,
17,2021-02-04 17:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",280.71,280.71,1014,81,277.59,282.15,1.03,260,90,,,
18,2021-02-04 18:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",279.95,278.52,1014,81,277.59,281.15,2.1,99,90,,,
19,2021-02-04 19:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",281.17,279.98,1015,81,280.37,282.04,2.06,50,90,0.16,,
20,2021-02-04 20:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.59,278.53,1015,87,280.15,281.48,3.09,80,0,,,
21,2021-02-04 21:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",280.43,278.03,1014,81,280.15,280.93,3.6,70,75,,,
22,2021-02-04 22:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",280.43,279.12,1014,81,280.15,280.93,2.06,80,20,,,
23,2021-02-04 23:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",279.68,279.68,1014,87,279.15,280.93,1.03,0,20,,,
24,2021-02-05 00:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.36,277.87,1014,81,278.71,280.37,2.06,70,0,,,
25,2021-02-05 01:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",278.46,276.82,1014,87,278.15,279.26,2.06,70,100,,,
26,2021-02-05 02:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.61,275.81,1013,87,278.15,279.82,3.6,80,0,,,
27,2021-02-05 03:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.78,276.74,1013,87,278.15,279.82,2.57,50,0,,,
28,2021-02-05 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.61,278.61,1013,81,278.15,279.82,1.03,80,0,,,
29,2021-02-05 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",277.71,276.54,1014,87,277.15,278.71,1.54,0,0,,,
30,2021-02-05 06:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",276.96,275.04,1015,93,276.15,278.71,2.09,94,40,,,
31,2021-02-05 07:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",276.03,273.98,1015,93,275.37,276.48,2.06,100,40,,,
32,2021-02-05 08:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",277.44,274.38,1016,93,276.15,279.26,3.6,80,20,,,
33,2021-02-05 09:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",279.1,275.85,1016,81,278.15,279.82,4.63,80,20,,,
34,2021-02-05 10:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",282.11,280.07,1015,66,280.93,284.82,3.6,80,20,,,
35,2021-02-05 11:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",284.09,282.73,1015,57,283.15,285.93,3.09,90,40,,,
36,2021-02-05 12:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",284.04,282.49,1014,50,282.04,285.15,1.03,0,40,0.31,,
37,2021-02-05 13:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",283.47,282.18,1014,62,283.15,284.26,1.03,0,75,0.45,,
38,2021-02-05 14:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",284.19,282.76,1013,54,282.59,285.15,1.54,0,75,0.12,,
39,2021-02-05 15:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",284.79,283.52,1013,58,284.26,285.15,2.18,87,90,0.36,,
40,2021-02-05 16:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.47,283.17,1013,58,283.71,285.15,1.03,10,75,,,
41,2021-02-05 17:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",283.29,282.08,1012,66,281.48,284.15,1.54,50,75,,,
42,2021-02-05 18:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.24,281.72,1012,66,279.82,283.15,1.54,70,75,,,
43,2021-02-05 19:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",281.64,281.03,1012,71,279.82,282.59,1.54,0,75,,,
44,2021-02-05 20:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",282.4,281.9,1011,71,282.15,282.59,1.54,80,19,,,
45,2021-02-05 21:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",281.38,280.74,1011,76,280.15,282.59,1.54,0,0,,,
46,2021-02-05 22:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.91,279.27,1011,76,280.15,282.04,2.57,90,0,,,
47,2021-02-05 23:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.42,278.32,1010,76,279.82,281.48,3.09,70,0,,,
48,2021-02-06 00:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.84,278.43,1011,81,279.15,280.93,2.06,70,0,,,
49,2021-02-06 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.09,276.72,1010,87,278.15,280.93,3.09,70,0,,,
50,2021-02-06 02:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",279.09,277.11,1010,87,278.15,280.93,2.57,50,20,,,
51,2021-02-06 03:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",278.62,276.16,1010,81,278.15,279.26,3.09,90,100,,,
52,2021-02-06 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.42,277.94,1010,81,278.15,280.93,2.06,100,0,,,
53,2021-02-06 05:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",278.36,276.24,1010,87,277.15,279.82,2.57,80,90,,,
54,2021-02-06 06:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.36,275.84,1009,87,277.15,279.82,3.09,80,0,,,
55,2021-02-06 07:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",278.67,276.61,1010,87,277.15,280.37,2.57,70,40,,,
56,2021-02-06 08:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",279.69,277.44,1010,75,279.15,280.37,3.09,60,75,0.56,,
57,2021-02-06 09:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",280.01,277.52,1010,75,279.15,280.93,3.6,80,75,,,
58,2021-02-06 10:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",281.4,279.5,1009,76,280.15,282.59,3.09,70,75,0.52,,
59,2021-02-06 11:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.13,281.59,1009,76,281.15,283.71,1.54,100,75,,,
60,2021-02-06 12:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.78,282.52,1007,62,283.15,284.82,2.57,50,75,,,
61,2021-02-06 13:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.93,282.58,1005,58,281.48,285.93,1.54,130,75,,,
62,2021-02-06 14:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.15,283.15,1004,58,280.93,284.15,0.51,0,75,,,
63,2021-02-06 15:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",280.96,280.96,1003,54,274.26,285.15,1.03,0,75,,,
64,2021-02-06 16:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",280.65,280.65,1002,54,273.71,285.15,1.03,0,75,,,
65,2021-02-06 17:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",280.96,280.96,1002,54,273.71,285.15,1.03,0,75,,,
66,2021-02-06 18:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.62,279.62,1002,66,273.71,282.15,0.51,0,0,,,
67,2021-02-06 19:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.3,276.47,1002,66,273.15,282.15,3.92,102,0,,,
68,2021-02-06 20:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.11,278.11,1001,76,273.15,280.15,0.51,0,0,,,
69,2021-02-06 21:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.41,278.41,1001,76,273.15,280.93,1.03,0,0,,,
70,2021-02-06 22:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",280.75,279.49,1001,76,280.15,282.04,2.06,80,20,,,
71,2021-02-06 23:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",280.59,280.59,1001,76,280.15,281.48,0.51,0,20,,,
72,2021-02-07 00:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",281.07,281.07,1001,76,280.15,283.15,1.03,0,0,0.27,,
73,2021-02-07 01:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",277.83,277.83,1000,75,272.59,280.93,1.03,0,96,,,
74,2021-02-07 02:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",277.38,276.17,999,81,272.59,280.93,1.54,0,87,,,
75,2021-02-07 03:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",277.07,277.07,999,81,272.59,279.82,0.51,0,0,,,
76,2021-02-07 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",275.39,275.39,998,81,272.59,277.15,0.51,0,0,,,
77,2021-02-07 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.66,276.32,998,87,277.15,280.93,2.93,103,0,,,
78,2021-02-07 06:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",278.51,278.51,997,81,277.15,280.93,1.03,0,70,,,
79,2021-02-07 07:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",277.59,275.59,997,87,276.15,279.26,2.28,95,75,,,
80,2021-02-07 08:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",277.3,277.3,997,87,275.37,280.93,0.51,0,75,,,
81,2021-02-07 09:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",279.3,278.3,997,87,277.15,282.04,1.59,59,75,,,
82,2021-02-07 10:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",280.0,280.0,996,87,279.15,281.48,1.03,0,75,,,
83,2021-02-07 11:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",281.02,280.32,996,81,280.93,281.15,1.54,250,75,,,
84,2021-02-07 12:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",281.02,277.81,996,76,280.93,281.15,5.66,270,90,0.8,,
85,2021-02-07 13:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",280.28,277.32,995,81,280.15,280.37,4.63,270,90,0.19,,
86,2021-02-07 14:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",279.8,277.58,994,76,279.26,280.15,3.09,240,90,,,
87,2021-02-07 15:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",279.65,275.89,995,70,278.71,280.15,6.17,250,90,,,
88,2021-02-07 16:00:00,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",278.59,274.16,995,70,277.59,279.15,7.2,270,75,1.1,,
89,2021-02-07 17:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",278.15,273.78,996,75,278.15,278.15,6.69,250,75,0.37,,
90,2021-02-07 18:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",278.58,274.52,996,52,278.15,279.15,6.17,260,75,0.32,,
91,2021-02-07 19:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",276.29,271.84,997,52,271.48,279.15,5.66,260,75,,,
92,2021-02-07 20:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",275.11,270.35,997,60,270.37,278.15,5.66,260,90,,,
93,2021-02-07 21:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",278.15,273.98,997,60,278.15,278.15,6.17,260,40,,,
94,2021-02-07 22:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",277.15,273.43,997,65,277.15,277.15,4.63,260,40,,,
95,2021-02-07 23:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",277.15,277.15,997,60,277.15,277.15,0.51,0,75,,,
96,2021-02-08 00:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",276.15,276.15,997,70,276.15,276.15,1.03,0,75,,,
97,2021-02-08 01:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",275.15,275.15,997,75,275.15,275.15,0.51,0,22,,,
98,2021-02-08 02:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",273.15,273.15,997,86,273.15,273.15,0.51,0,75,,,
99,2021-02-08 03:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",273.15,273.15,996,80,273.15,273.15,0.51,0,0,,,
100,2021-02-08 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",272.15,272.15,997,86,272.15,272.15,0.99,111,0,,,
101,2021-02-08 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",272.15,272.15,997,86,272.15,272.15,0.51,0,0,,,
102,2021-02-08 06:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",271.15,269.4,997,93,271.15,271.15,1.34,95,0,,,
103,2021-02-08 07:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",272.15,272.15,997,80,272.15,272.15,0.51,0,20,,,
104,2021-02-08 08:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",272.45,272.45,997,93,271.15,273.71,0.51,0,20,,,
105,2021-02-08 09:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",274.27,272.61,997,86,273.15,275.37,1.54,70,20,,,
106,2021-02-08 10:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",277.28,274.96,997,60,276.15,279.26,2.57,70,20,,,
107,2021-02-08 11:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",279.09,279.09,996,48,278.15,280.93,1.03,0,20,,,
108,2021-02-08 12:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",278.32,278.32,995,42,275.37,279.82,1.03,0,0,,,
109,2021-02-08 13:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",279.77,279.77,994,34,275.93,281.48,0.51,0,0,,,
110,2021-02-08 14:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",279.79,278.37,993,31,275.93,281.48,2.06,230,0,,,
111,2021-02-08 15:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",279.48,277.19,994,34,274.82,281.48,3.09,260,0,,,
112,2021-02-08 16:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",279.01,279.01,994,36,275.37,280.93,0.98,256,0,,,
113,2021-02-08 17:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",277.65,277.65,994,42,273.71,279.26,0.75,224,40,,,
114,2021-02-08 18:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",276.14,276.14,995,56,273.15,277.59,0.51,0,40,,,
115,2021-02-08 19:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",276.81,276.81,995,60,276.15,277.59,0.51,0,20,,,
116,2021-02-08 20:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",276.18,274.16,996,60,275.93,276.48,2.06,80,90,,,
117,2021-02-08 21:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",275.59,275.59,996,69,275.15,276.48,1.03,260,75,,,
118,2021-02-08 22:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",275.09,275.09,997,65,272.59,276.15,1.03,0,75,0.11,,
119,2021-02-08 23:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",276.5,275.16,997,65,276.15,277.04,1.54,90,90,,,
120,2021-02-09 00:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",276.5,276.5,997,65,276.15,277.04,1.03,100,75,,,
121,2021-02-09 01:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",276.5,274.03,997,65,276.15,277.04,2.57,70,90,,,
122,2021-02-09 02:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",276.72,276.72,997,65,276.15,277.59,1.03,110,40,,,
123,2021-02-09 03:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",276.65,276.65,997,70,276.15,277.04,0.51,0,20,0.43,,
124,2021-02-09 04:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",276.34,276.34,997,70,276.15,276.48,0.51,0,72,0.65,,
125,2021-02-09 05:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",276.49,276.49,997,70,275.93,277.59,0.51,250,20,,,
126,2021-02-09 06:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",276.33,274.97,999,70,275.93,277.04,1.54,270,75,,,
127,2021-02-09 07:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",276.01,276.01,999,75,275.37,276.48,0.51,0,90,,,
128,2021-02-09 08:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",275.86,275.86,1000,81,274.82,276.48,0.51,0,75,,,
129,2021-02-09 09:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",276.16,276.16,1000,81,274.82,277.59,0.61,279,75,,,
130,2021-02-09 10:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",278.63,278.63,1000,81,277.04,282.59,1.03,0,40,,,
131,2021-02-09 11:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",279.21,279.21,999,65,278.71,279.82,0.51,0,20,,,
132,2021-02-09 12:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",279.54,277.64,999,70,279.15,279.82,2.57,230,20,,,
133,2021-02-09 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",280.61,278.55,999,70,280.15,281.48,3.09,250,20,,,
134,2021-02-09 14:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",280.28,277.84,999,65,280.15,280.37,3.6,260,20,,,
135,2021-02-09 15:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",280.86,278.85,999,61,280.37,281.15,3.09,260,20,,,
136,2021-02-09 16:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",279.96,277.17,999,65,279.82,280.15,4.12,250,0,,,
137,2021-02-09 17:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",279.21,277.69,999,70,278.71,279.82,2.06,270,20,,,
138,2021-02-09 18:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",277.99,277.99,999,75,277.59,278.15,0.75,110,0,,,
139,2021-02-09 19:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",276.82,274.41,999,81,276.15,277.59,2.57,80,0,,,
140,2021-02-09 20:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",277.09,277.09,999,81,277.04,277.15,1.03,0,100,,,
141,2021-02-09 21:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",277.24,277.24,999,81,277.04,277.59,1.03,110,20,,,
142,2021-02-09 22:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",276.8,276.8,998,87,276.15,278.15,1.03,0,0,,,
143,2021-02-09 23:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",276.81,276.81,998,87,276.15,278.15,0.51,0,0,,,
144,2021-02-10 00:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",276.65,276.65,998,87,276.15,277.59,0.51,0,20,0.63,,
145,2021-02-10 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",276.65,275.0,998,87,276.15,277.59,1.8,86,0,,,
146,2021-02-10 02:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",276.65,275.12,998,87,276.15,277.59,1.7,90,100,0.87,,
147,2021-02-10 03:00:00,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",277.07,277.07,998,81,276.48,277.59,0.51,0,75,1.12,,
148,2021-02-10 04:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",276.5,276.5,998,93,276.15,277.04,1.2,75,75,0.13,,
149,2021-02-10 05:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",276.34,276.34,998,100,276.15,276.48,0.87,40,75,0.12,,
150,2021-02-10 06:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",276.19,276.19,998,100,275.93,276.48,0.51,0,75,,,
151,2021-02-10 07:00:00,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",276.02,276.02,998,100,275.93,276.15,1.03,260,75,,,
152,2021-02-10 08:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",276.19,276.19,999,100,275.93,276.48,0.51,0,75,,,
153,2021-02-10 09:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",277.24,277.24,999,93,277.04,277.59,0.51,0,75,,,
