task,week,model rmse 1,model rmse 2,trainedOn,errorForCanton,iteration
case_inz_entries_7dayAverage,0,3.50758517870786,8.396944293172723,allWithoutCantonI,FR,0
case_inz_entries_7dayAverage,1,6.763253292516643,35.35304617529538,allWithoutCantonI,FR,0
case_inz_entries_7dayAverage,2,10.578963794465261,82.10300961342152,allWithoutCantonI,FR,0
case_inz_entries_7dayAverage,3,14.564846261244421,114.9433658998856,allWithoutCantonI,FR,0
hosp_inz_entries_7dayAverage,0,0.2469307440273567,0.533815019920398,allWithoutCantonI,FR,0
hosp_inz_entries_7dayAverage,1,0.4233736433161999,1.0584349760260547,allWithoutCantonI,FR,0
hosp_inz_entries_7dayAverage,2,0.5288644222842045,2.2321714933276886,allWithoutCantonI,FR,0
hosp_inz_entries_7dayAverage,3,0.5595440850010583,2.8344861495133693,allWithoutCantonI,FR,0
death_inz_entries_7dayAverage,0,0.02631910602613164,0.165468449975364,allWithoutCantonI,FR,0
death_inz_entries_7dayAverage,1,0.051864722699583574,0.27622798811623395,allWithoutCantonI,FR,0
death_inz_entries_7dayAverage,2,0.04399022661566885,0.2388373430325097,allWithoutCantonI,FR,0
death_inz_entries_7dayAverage,3,0.09308975137031407,0.7124753615615691,allWithoutCantonI,FR,0
testPositvity_7dayAverage,0,0.03002428579786684,0.029148591659226154,allWithoutCantonI,FR,0
testPositvity_7dayAverage,1,0.03321639064389537,0.05005558179110879,allWithoutCantonI,FR,0
testPositvity_7dayAverage,2,0.03232668608780563,0.08669732925625435,allWithoutCantonI,FR,0
testPositvity_7dayAverage,3,0.035776592772614656,0.12574742398012104,allWithoutCantonI,FR,0
testPositvity_7dayAverage,0,0.02709151217392422,0.030377397694051577,allWithoutCantonI,FR,1
testPositvity_7dayAverage,1,0.03159833249366304,0.044255668790218444,allWithoutCantonI,FR,1
testPositvity_7dayAverage,2,0.0315134377078376,0.07151735386845527,allWithoutCantonI,FR,1
testPositvity_7dayAverage,3,0.03382052479467605,0.10583738084527178,allWithoutCantonI,FR,1
testPositvity_7dayAverage,0,0.026510023565174925,0.02785403897829782,allWithoutCantonI,FR,2
testPositvity_7dayAverage,1,0.022899674349076075,0.041843921235522476,allWithoutCantonI,FR,2
testPositvity_7dayAverage,2,0.019949541562872767,0.06869332583774879,allWithoutCantonI,FR,2
testPositvity_7dayAverage,3,0.022088854064077873,0.10471854676780464,allWithoutCantonI,FR,2
testPositvity_7dayAverage,0,0.02437890554561211,0.026442799139451537,allWithoutCantonI,FR,3
testPositvity_7dayAverage,1,0.021573870340675424,0.049420886752211894,allWithoutCantonI,FR,3
testPositvity_7dayAverage,2,0.019032387951245944,0.07881086535341714,allWithoutCantonI,FR,3
testPositvity_7dayAverage,3,0.02207150572712879,0.11287735743073812,allWithoutCantonI,FR,3
testPositvity_7dayAverage,0,0.0248928165090955,0.02890868862911636,allWithoutCantonI,FR,4
testPositvity_7dayAverage,1,0.024070875991420767,0.05097202475155634,allWithoutCantonI,FR,4
testPositvity_7dayAverage,2,0.024830251597849594,0.07920919550933807,allWithoutCantonI,FR,4
testPositvity_7dayAverage,3,0.026857621368051494,0.11444978385118788,allWithoutCantonI,FR,4
testPositvity_7dayAverage,0,0.028451334001016838,0.030728622120870838,allWithoutCantonI,FR,5
testPositvity_7dayAverage,1,0.021964762642362832,0.05587874995222742,allWithoutCantonI,FR,5
testPositvity_7dayAverage,2,0.01857964353792472,0.08566457406157786,allWithoutCantonI,FR,5
testPositvity_7dayAverage,3,0.019269327152310268,0.12267193873189741,allWithoutCantonI,FR,5
testPositvity_7dayAverage,0,0.027156010175920276,0.029726939436572494,allWithoutCantonI,FR,6
testPositvity_7dayAverage,1,0.023497012043592065,0.058036125262019116,allWithoutCantonI,FR,6
testPositvity_7dayAverage,2,0.023764432237753375,0.09112938934215267,allWithoutCantonI,FR,6
testPositvity_7dayAverage,3,0.031057014840557617,0.1275172627769026,allWithoutCantonI,FR,6
testPositvity_7dayAverage,0,0.026931282532074514,0.0357317535234645,allWithoutCantonI,FR,7
testPositvity_7dayAverage,1,0.025919170117014508,0.057891027241009835,allWithoutCantonI,FR,7
testPositvity_7dayAverage,2,0.03189425555502659,0.08363403245958363,allWithoutCantonI,FR,7
testPositvity_7dayAverage,3,0.04327138919913525,0.11675064280133805,allWithoutCantonI,FR,7
testPositvity_7dayAverage,0,0.027080950092012765,0.024083962719713543,allWithoutCantonI,FR,8
testPositvity_7dayAverage,1,0.025032586205314653,0.05172789104351948,allWithoutCantonI,FR,8
testPositvity_7dayAverage,2,0.02856610530648992,0.08257507934677039,allWithoutCantonI,FR,8
testPositvity_7dayAverage,3,0.03857395210939336,0.11775324087009928,allWithoutCantonI,FR,8
testPositvity_7dayAverage,0,0.01419683126108971,0.02915588345810308,allWithoutCantonI,FR,9
testPositvity_7dayAverage,1,0.021083600231822732,0.05302533650955167,allWithoutCantonI,FR,9
testPositvity_7dayAverage,2,0.028437354872035744,0.07970454809853535,allWithoutCantonI,FR,9
testPositvity_7dayAverage,3,0.036245443496811434,0.10948950558842996,allWithoutCantonI,FR,9
transit_stations_percent_change_from_baseline_7dayAverage,0,9.295238573865163,4.466166298063742,allWithoutCantonI,FR,0
transit_stations_percent_change_from_baseline_7dayAverage,1,6.595655561820828,1.7837340909278452,allWithoutCantonI,FR,0
transit_stations_percent_change_from_baseline_7dayAverage,2,11.253490812737983,4.035060845984504,allWithoutCantonI,FR,0
transit_stations_percent_change_from_baseline_7dayAverage,3,14.535298508568593,4.214001389658057,allWithoutCantonI,FR,0
transit_stations_percent_change_from_baseline_7dayAverage,0,7.537357590162783,4.288232453851665,allWithoutCantonI,FR,1
transit_stations_percent_change_from_baseline_7dayAverage,1,7.0450363557387465,1.9211970809080692,allWithoutCantonI,FR,1
transit_stations_percent_change_from_baseline_7dayAverage,2,9.000596789031501,4.316108222050215,allWithoutCantonI,FR,1
transit_stations_percent_change_from_baseline_7dayAverage,3,12.225895578940172,3.611912192246442,allWithoutCantonI,FR,1
transit_stations_percent_change_from_baseline_7dayAverage,0,8.413020141074421,5.570872351189507,allWithoutCantonI,FR,2
transit_stations_percent_change_from_baseline_7dayAverage,1,6.990784296601179,2.0463544902468866,allWithoutCantonI,FR,2
transit_stations_percent_change_from_baseline_7dayAverage,2,8.74236349254698,3.9731155442498918,allWithoutCantonI,FR,2
transit_stations_percent_change_from_baseline_7dayAverage,3,10.857060506632383,3.5056159909066,allWithoutCantonI,FR,2
transit_stations_percent_change_from_baseline_7dayAverage,0,10.209030692555553,5.0469501962121655,allWithoutCantonI,FR,3
transit_stations_percent_change_from_baseline_7dayAverage,1,7.156234410413986,2.1410286183842864,allWithoutCantonI,FR,3
transit_stations_percent_change_from_baseline_7dayAverage,2,10.68281061700293,3.318195184678389,allWithoutCantonI,FR,3
transit_stations_percent_change_from_baseline_7dayAverage,3,12.46956653316653,3.616660330339846,allWithoutCantonI,FR,3
transit_stations_percent_change_from_baseline_7dayAverage,0,9.521942790615219,5.662224395087495,allWithoutCantonI,FR,4
transit_stations_percent_change_from_baseline_7dayAverage,1,6.103559844922229,2.4303659077391315,allWithoutCantonI,FR,4
transit_stations_percent_change_from_baseline_7dayAverage,2,9.598102648733512,3.911750094045035,allWithoutCantonI,FR,4
transit_stations_percent_change_from_baseline_7dayAverage,3,10.651751599421873,3.6365838945334703,allWithoutCantonI,FR,4
transit_stations_percent_change_from_baseline_7dayAverage,0,9.198581893329354,4.689138832187247,allWithoutCantonI,FR,5
transit_stations_percent_change_from_baseline_7dayAverage,1,7.216605789745745,2.348601194037268,allWithoutCantonI,FR,5
transit_stations_percent_change_from_baseline_7dayAverage,2,10.656889191539173,4.146341754872477,allWithoutCantonI,FR,5
transit_stations_percent_change_from_baseline_7dayAverage,3,12.84294030159338,3.783801948669254,allWithoutCantonI,FR,5
transit_stations_percent_change_from_baseline_7dayAverage,0,9.579074898978726,4.9883864698609,allWithoutCantonI,FR,6
transit_stations_percent_change_from_baseline_7dayAverage,1,8.081297018020718,2.486661779609443,allWithoutCantonI,FR,6
transit_stations_percent_change_from_baseline_7dayAverage,2,10.681102808812655,3.933874582586895,allWithoutCantonI,FR,6
transit_stations_percent_change_from_baseline_7dayAverage,3,14.831559645526003,3.970210201257636,allWithoutCantonI,FR,6
transit_stations_percent_change_from_baseline_7dayAverage,0,10.803524409341312,6.307463654378796,allWithoutCantonI,FR,7
transit_stations_percent_change_from_baseline_7dayAverage,1,9.129116302080197,3.577710966537716,allWithoutCantonI,FR,7
transit_stations_percent_change_from_baseline_7dayAverage,2,11.741104616385371,5.930792798582935,allWithoutCantonI,FR,7
transit_stations_percent_change_from_baseline_7dayAverage,3,16.024325757072933,5.61685923804105,allWithoutCantonI,FR,7
transit_stations_percent_change_from_baseline_7dayAverage,0,10.322024587706595,5.921141596554603,allWithoutCantonI,FR,8
transit_stations_percent_change_from_baseline_7dayAverage,1,9.22698700299181,3.013806901330781,allWithoutCantonI,FR,8
transit_stations_percent_change_from_baseline_7dayAverage,2,10.981345731953773,5.073133991112493,allWithoutCantonI,FR,8
transit_stations_percent_change_from_baseline_7dayAverage,3,14.618397924107365,4.890043525045964,allWithoutCantonI,FR,8
transit_stations_percent_change_from_baseline_7dayAverage,0,9.575971504187303,5.704862507164457,allWithoutCantonI,FR,9
