task,week,model rmse 1,model rmse 2,trainedOn,errorForCanton,iteration
case_inz_entries_7dayAverage,0,7.018827987957109,2.6410133538509446,allWithoutCantonI,UR,0
case_inz_entries_7dayAverage,1,12.922692374823772,7.456541094125045,allWithoutCantonI,UR,0
case_inz_entries_7dayAverage,2,16.610474752292518,19.23038783729328,allWithoutCantonI,UR,0
case_inz_entries_7dayAverage,3,19.382051084227886,23.128400458617737,allWithoutCantonI,UR,0
hosp_inz_entries_7dayAverage,0,0.5629707055765738,0.5245360978374635,allWithoutCantonI,UR,0
hosp_inz_entries_7dayAverage,1,0.8381919745742696,0.4342427287307695,allWithoutCantonI,UR,0
hosp_inz_entries_7dayAverage,2,1.0910052822515985,0.7775582944267874,allWithoutCantonI,UR,0
hosp_inz_entries_7dayAverage,3,1.2002030000670634,0.90592123730332,allWithoutCantonI,UR,0
death_inz_entries_7dayAverage,0,0.2173765634442364,0.6438598031780711,allWithoutCantonI,UR,0
death_inz_entries_7dayAverage,1,0.24673888998416735,0.906887466946552,allWithoutCantonI,UR,0
death_inz_entries_7dayAverage,2,0.38335695725665575,0.5570792693703688,allWithoutCantonI,UR,0
death_inz_entries_7dayAverage,3,0.4124899225062523,0.6166307219830252,allWithoutCantonI,UR,0
testPositvity_7dayAverage,0,0.02365984134269148,0.033525656916080816,allWithoutCantonI,UR,0
testPositvity_7dayAverage,1,0.021532532905667066,0.0555774713432824,allWithoutCantonI,UR,0
testPositvity_7dayAverage,2,0.021368463461529492,0.09912352472747593,allWithoutCantonI,UR,0
testPositvity_7dayAverage,3,0.020577098223813057,0.0890676712438255,allWithoutCantonI,UR,0
testPositvity_7dayAverage,0,0.009400335762346387,0.037330201570489475,allWithoutCantonI,UR,1
testPositvity_7dayAverage,1,0.008966932962672204,0.06294367134339358,allWithoutCantonI,UR,1
testPositvity_7dayAverage,2,0.006286402967536564,0.1037008198573733,allWithoutCantonI,UR,1
testPositvity_7dayAverage,3,0.006533551024024012,0.09779850570301625,allWithoutCantonI,UR,1
testPositvity_7dayAverage,0,0.012205685840540891,0.035157636812305056,allWithoutCantonI,UR,2
