task,week,model rmse 1,model rmse 2,trainedOn,errorForCanton,iteration
case_inz_entries_7dayAverage,0,4.174301637971084,3.4957383851792603,allWithoutCantonI,BS,0
case_inz_entries_7dayAverage,1,8.910480585721784,8.03768852223187,allWithoutCantonI,BS,0
case_inz_entries_7dayAverage,2,12.764542611011136,16.612101188391257,allWithoutCantonI,BS,0
case_inz_entries_7dayAverage,3,16.061823183966936,19.460381107460655,allWithoutCantonI,BS,0
hosp_inz_entries_7dayAverage,0,0.2734753788382895,0.35850324405059697,allWithoutCantonI,BS,0
hosp_inz_entries_7dayAverage,1,0.42303099727543003,0.8390492921359138,allWithoutCantonI,BS,0
hosp_inz_entries_7dayAverage,2,0.4948755815321304,0.9975530915607225,allWithoutCantonI,BS,0
hosp_inz_entries_7dayAverage,3,0.5419844498305506,1.1242785673896094,allWithoutCantonI,BS,0
death_inz_entries_7dayAverage,0,0.05509458135415831,0.3046074452606829,allWithoutCantonI,BS,0
death_inz_entries_7dayAverage,1,0.08192571979600188,0.3838667770480935,allWithoutCantonI,BS,0
death_inz_entries_7dayAverage,2,0.07615449779436721,0.31158796495398006,allWithoutCantonI,BS,0
death_inz_entries_7dayAverage,3,0.10290308973290196,0.30886764841153574,allWithoutCantonI,BS,0
testPositvity_7dayAverage,0,0.03254048012340966,0.03206916463756412,allWithoutCantonI,BS,0
testPositvity_7dayAverage,1,0.034107203936510185,0.03511773545724287,allWithoutCantonI,BS,0
testPositvity_7dayAverage,2,0.03306797068089581,0.03682408916167306,allWithoutCantonI,BS,0
testPositvity_7dayAverage,3,0.033780045307670196,0.037262534219591116,allWithoutCantonI,BS,0
testPositvity_7dayAverage,0,0.018117563356397682,0.03961483299623336,allWithoutCantonI,BS,1
testPositvity_7dayAverage,1,0.024065916187141545,0.04708040949870149,allWithoutCantonI,BS,1
testPositvity_7dayAverage,2,0.028664431313700632,0.04701873983789518,allWithoutCantonI,BS,1
testPositvity_7dayAverage,3,0.03124268562590682,0.03659387018107475,allWithoutCantonI,BS,1
