task,week,model rmse 1,model rmse 2,trainedOn,errorForCanton,iteration
case_inz_entries_7dayAverage,0,3.6480182492831306,13.802717185880605,allWithoutCantonI,VS,0
case_inz_entries_7dayAverage,1,7.643911184867266,57.96056642350972,allWithoutCantonI,VS,0
case_inz_entries_7dayAverage,2,11.41960141293373,105.93963706974401,allWithoutCantonI,VS,0
case_inz_entries_7dayAverage,3,15.193646586692472,118.00449733174283,allWithoutCantonI,VS,0
hosp_inz_entries_7dayAverage,0,0.2516937441089967,0.39799841935965075,allWithoutCantonI,VS,0
hosp_inz_entries_7dayAverage,1,0.500231315364994,1.4371461645093746,allWithoutCantonI,VS,0
hosp_inz_entries_7dayAverage,2,0.6446721488020031,2.29428314033102,allWithoutCantonI,VS,0
hosp_inz_entries_7dayAverage,3,0.6592000155133774,3.0662866904024795,allWithoutCantonI,VS,0
death_inz_entries_7dayAverage,0,0.030042303011175477,0.14668709044859152,allWithoutCantonI,VS,0
death_inz_entries_7dayAverage,1,0.08286842174938691,0.2587247837367513,allWithoutCantonI,VS,0
death_inz_entries_7dayAverage,2,0.07856591191690612,0.5876571058326749,allWithoutCantonI,VS,0
death_inz_entries_7dayAverage,3,0.10758727018247853,1.0868677001862275,allWithoutCantonI,VS,0
testPositvity_7dayAverage,0,0.018309924754203778,0.04694760868735459,allWithoutCantonI,VS,0
testPositvity_7dayAverage,1,0.01928028878336327,0.09116479261427479,allWithoutCantonI,VS,0
testPositvity_7dayAverage,2,0.019026132977620066,0.1208180654437299,allWithoutCantonI,VS,0
testPositvity_7dayAverage,3,0.01935028525854904,0.12611196786185466,allWithoutCantonI,VS,0
testPositvity_7dayAverage,0,0.010561734737271145,0.05663109376247167,allWithoutCantonI,VS,1
testPositvity_7dayAverage,1,0.011916330269617179,0.09411257815272836,allWithoutCantonI,VS,1
testPositvity_7dayAverage,2,0.014585521722596232,0.1112102029701341,allWithoutCantonI,VS,1
testPositvity_7dayAverage,3,0.02221550202921664,0.1054531704094936,allWithoutCantonI,VS,1
testPositvity_7dayAverage,0,0.020454971799520213,0.04579176528839096,allWithoutCantonI,VS,2
testPositvity_7dayAverage,1,0.017655486350045935,0.08768612195575413,allWithoutCantonI,VS,2
testPositvity_7dayAverage,2,0.02031995601718067,0.10472481569728734,allWithoutCantonI,VS,2
testPositvity_7dayAverage,3,0.026908193331836756,0.10397350467515652,allWithoutCantonI,VS,2
testPositvity_7dayAverage,0,0.022270415604995087,0.04484759989130392,allWithoutCantonI,VS,3
testPositvity_7dayAverage,1,0.021816236805549474,0.08720351959460464,allWithoutCantonI,VS,3
