task,week,model rmse 1,model rmse 2,trainedOn,errorForCanton,iteration
case_inz_entries_7dayAverage,0,4.494739871225366,3.7216851208445596,allWithoutCantonI,AG,0
case_inz_entries_7dayAverage,1,8.612017910433883,11.544222699111426,allWithoutCantonI,AG,0
case_inz_entries_7dayAverage,2,12.4324448042084,24.13193939285889,allWithoutCantonI,AG,0
case_inz_entries_7dayAverage,3,15.629220924740258,28.606064541139872,allWithoutCantonI,AG,0
hosp_inz_entries_7dayAverage,0,0.2586667834836745,0.22615422186881853,allWithoutCantonI,AG,0
hosp_inz_entries_7dayAverage,1,0.5113095252177772,0.24434437879474497,allWithoutCantonI,AG,0
hosp_inz_entries_7dayAverage,2,0.6186176473731808,0.346258093996919,allWithoutCantonI,AG,0
hosp_inz_entries_7dayAverage,3,0.6148151738281789,0.6973170370856001,allWithoutCantonI,AG,0
death_inz_entries_7dayAverage,0,0.03252092534255493,0.04648275322978398,allWithoutCantonI,AG,0
death_inz_entries_7dayAverage,1,0.08184400629736237,0.05801590400139441,allWithoutCantonI,AG,0
death_inz_entries_7dayAverage,2,0.10547124180490057,0.3126675650728522,allWithoutCantonI,AG,0
death_inz_entries_7dayAverage,3,0.11814213028229759,0.48140727532872324,allWithoutCantonI,AG,0
testPositvity_7dayAverage,0,0.022785143220519118,0.020551633224502493,allWithoutCantonI,AG,0
testPositvity_7dayAverage,1,0.020064673759669176,0.013596257261488899,allWithoutCantonI,AG,0
testPositvity_7dayAverage,2,0.020976043401355893,0.013097130273568286,allWithoutCantonI,AG,0
testPositvity_7dayAverage,3,0.02421922565220798,0.01828799968361495,allWithoutCantonI,AG,0
testPositvity_7dayAverage,0,0.015678499673293635,0.011187242108929797,allWithoutCantonI,AG,1
testPositvity_7dayAverage,1,0.012930038128103168,0.013125999565391462,allWithoutCantonI,AG,1
testPositvity_7dayAverage,2,0.010630603947700849,0.021647036454203624,allWithoutCantonI,AG,1
testPositvity_7dayAverage,3,0.014981112933978415,0.023779554140051083,allWithoutCantonI,AG,1
testPositvity_7dayAverage,0,0.021319039895776288,0.012976234277077621,allWithoutCantonI,AG,2
testPositvity_7dayAverage,1,0.028182029038741535,0.01210712132441678,allWithoutCantonI,AG,2
testPositvity_7dayAverage,2,0.03288324159178074,0.014579002440998044,allWithoutCantonI,AG,2
testPositvity_7dayAverage,3,0.03525651353705447,0.025523807140744557,allWithoutCantonI,AG,2
testPositvity_7dayAverage,0,0.014329603755466167,0.008604505929367996,allWithoutCantonI,AG,3
testPositvity_7dayAverage,1,0.015351875538938381,0.020916049071233744,allWithoutCantonI,AG,3
testPositvity_7dayAverage,2,0.01443845486620309,0.025512055382765474,allWithoutCantonI,AG,3
testPositvity_7dayAverage,3,0.01608361469240332,0.024541252264424933,allWithoutCantonI,AG,3
testPositvity_7dayAverage,0,0.027024691172907015,0.01555069230782506,allWithoutCantonI,AG,4
testPositvity_7dayAverage,1,0.03358687383446762,0.015127173483597269,allWithoutCantonI,AG,4
testPositvity_7dayAverage,2,0.03806907681752302,0.01692080244455657,allWithoutCantonI,AG,4
testPositvity_7dayAverage,3,0.04095623216182927,0.024846046175192208,allWithoutCantonI,AG,4
testPositvity_7dayAverage,0,0.02455878136493599,0.00849893487393875,allWithoutCantonI,AG,5
testPositvity_7dayAverage,1,0.03006954258632024,0.013607715380285372,allWithoutCantonI,AG,5
testPositvity_7dayAverage,2,0.033239144378777494,0.017042574232509218,allWithoutCantonI,AG,5
testPositvity_7dayAverage,3,0.03722361495480174,0.02217124183832473,allWithoutCantonI,AG,5
testPositvity_7dayAverage,0,0.02004409725237167,0.011305722741399817,allWithoutCantonI,AG,6
testPositvity_7dayAverage,1,0.02137277666071812,0.01409676445738147,allWithoutCantonI,AG,6
testPositvity_7dayAverage,2,0.022357403874936736,0.018656116850299047,allWithoutCantonI,AG,6
testPositvity_7dayAverage,3,0.024913900223149897,0.017067176959906203,allWithoutCantonI,AG,6
testPositvity_7dayAverage,0,0.023270700625285478,0.008371778305165306,allWithoutCantonI,AG,7
testPositvity_7dayAverage,1,0.025960543719990074,0.01458043306301926,allWithoutCantonI,AG,7
testPositvity_7dayAverage,2,0.031218189458199385,0.015636022333226904,allWithoutCantonI,AG,7
testPositvity_7dayAverage,3,0.036589235058789735,0.01993551145852366,allWithoutCantonI,AG,7
testPositvity_7dayAverage,0,0.02589816829913366,0.005579919418098668,allWithoutCantonI,AG,8
testPositvity_7dayAverage,1,0.02269238402010352,0.018562751723706923,allWithoutCantonI,AG,8
testPositvity_7dayAverage,2,0.023271298653779745,0.022718028616834078,allWithoutCantonI,AG,8
testPositvity_7dayAverage,3,0.027417948279444923,0.020426946566519114,allWithoutCantonI,AG,8
testPositvity_7dayAverage,0,0.011295439798816257,0.010581130954521597,allWithoutCantonI,AG,9
testPositvity_7dayAverage,1,0.016461124213825153,0.021029349170119647,allWithoutCantonI,AG,9
testPositvity_7dayAverage,2,0.02084161120797956,0.022618931845235675,allWithoutCantonI,AG,9
testPositvity_7dayAverage,3,0.02646879300167881,0.027141200815545233,allWithoutCantonI,AG,9
transit_stations_percent_change_from_baseline_7dayAverage,0,6.3813548022891196,2.388116143669677,allWithoutCantonI,AG,0
transit_stations_percent_change_from_baseline_7dayAverage,1,6.484195946496792,2.9822353769428545,allWithoutCantonI,AG,0
transit_stations_percent_change_from_baseline_7dayAverage,2,4.683254048048996,3.0880319242492877,allWithoutCantonI,AG,0
transit_stations_percent_change_from_baseline_7dayAverage,3,4.221000197602505,6.20653611969607,allWithoutCantonI,AG,0
transit_stations_percent_change_from_baseline_7dayAverage,0,4.66015321895895,2.6655256127727016,allWithoutCantonI,AG,1
transit_stations_percent_change_from_baseline_7dayAverage,1,7.8428759004723005,4.180117992555672,allWithoutCantonI,AG,1
transit_stations_percent_change_from_baseline_7dayAverage,2,2.5603232949188808,2.9411366506251775,allWithoutCantonI,AG,1
transit_stations_percent_change_from_baseline_7dayAverage,3,3.3100848946734907,5.781528233669651,allWithoutCantonI,AG,1
transit_stations_percent_change_from_baseline_7dayAverage,0,4.8678384827011145,2.5913954482491763,allWithoutCantonI,AG,2
transit_stations_percent_change_from_baseline_7dayAverage,1,7.830416271704772,3.616802460656307,allWithoutCantonI,AG,2
transit_stations_percent_change_from_baseline_7dayAverage,2,2.129198589136212,2.5818930531419655,allWithoutCantonI,AG,2
transit_stations_percent_change_from_baseline_7dayAverage,3,3.367903129586247,5.641506077749156,allWithoutCantonI,AG,2
transit_stations_percent_change_from_baseline_7dayAverage,0,4.710709382599411,3.0839648066242744,allWithoutCantonI,AG,3
transit_stations_percent_change_from_baseline_7dayAverage,1,7.184835958867273,5.150686032313139,allWithoutCantonI,AG,3
transit_stations_percent_change_from_baseline_7dayAverage,2,2.1226452777116083,3.2607551490093787,allWithoutCantonI,AG,3
transit_stations_percent_change_from_baseline_7dayAverage,3,3.062189888059054,5.356686606764462,allWithoutCantonI,AG,3
transit_stations_percent_change_from_baseline_7dayAverage,0,4.793047846744172,2.413586011995595,allWithoutCantonI,AG,4
transit_stations_percent_change_from_baseline_7dayAverage,1,7.424312312393809,4.071861673275362,allWithoutCantonI,AG,4
transit_stations_percent_change_from_baseline_7dayAverage,2,2.946284963930076,2.195228682957999,allWithoutCantonI,AG,4
transit_stations_percent_change_from_baseline_7dayAverage,3,3.2709815413874597,5.3707786573929575,allWithoutCantonI,AG,4
transit_stations_percent_change_from_baseline_7dayAverage,0,4.507358759054531,2.877391683801795,allWithoutCantonI,AG,5
transit_stations_percent_change_from_baseline_7dayAverage,1,6.674040760260646,4.007171622242178,allWithoutCantonI,AG,5
transit_stations_percent_change_from_baseline_7dayAverage,2,3.159994076347064,2.413383619927915,allWithoutCantonI,AG,5
transit_stations_percent_change_from_baseline_7dayAverage,3,3.3534366384582244,4.732618015454127,allWithoutCantonI,AG,5
transit_stations_percent_change_from_baseline_7dayAverage,0,4.726030524192817,2.2892664837120114,allWithoutCantonI,AG,6
transit_stations_percent_change_from_baseline_7dayAverage,1,6.661970403632845,4.017127396510174,allWithoutCantonI,AG,6
transit_stations_percent_change_from_baseline_7dayAverage,2,2.276743716960044,2.410827625363183,allWithoutCantonI,AG,6
transit_stations_percent_change_from_baseline_7dayAverage,3,4.076713238375407,5.009093673292955,allWithoutCantonI,AG,6
transit_stations_percent_change_from_baseline_7dayAverage,0,4.539398438580503,2.8314092127024995,allWithoutCantonI,AG,7
transit_stations_percent_change_from_baseline_7dayAverage,1,6.889543314254428,4.370126754532643,allWithoutCantonI,AG,7
