geoRegion,datum,entries,sumTotal,timeframe_7d,offset_last7d,sumTotal_last7d,timeframe_14d,offset_last14d,sumTotal_last14d,timeframe_28d,offset_last28d,sumTotal_last28d,timeframe_phase2,offset_Phase2,sumTotal_Phase2,timeframe_phase2b,offset_Phase2b,sumTotal_Phase2b,timeframe_phase3,offset_Phase3,sumTotal_Phase3,sum7d,sum14d,mean7d,mean14d,timeframe_all,entries_diff_last_age,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
BE,2020-10-11,6,336,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,125,TRUE,289,47,FALSE,2382,0,31,47,6.57,7,TRUE,1,1039474,0.58,0.63,0.67,32.32,NA,NA,NA,12.03,4.52,NA,2.98,4.52,4,0.3799999999999999,COVID19Hosp,,2021-06-25_07-49-37,day,6,0,1
BE,2020-10-12,12,348,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,137,TRUE,289,59,FALSE,2382,0,38,57,6.71,8.43,TRUE,1,1039474,1.15,0.65,0.81,33.48,NA,NA,NA,13.18,5.68,NA,3.66,5.48,7,0.6800000000000002,COVID19Hosp,,2021-06-25_07-49-37,day,12,0,1
BE,2020-10-13,7,355,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,144,TRUE,289,66,FALSE,2382,0,42,61,7.71,9.93,TRUE,1,1039474,0.67,0.74,0.96,34.15,NA,NA,NA,13.85,6.35,NA,4.04,5.87,4,0.3799999999999999,COVID19Hosp,,2021-06-25_07-49-37,day,7,0,1
BE,2020-10-14,9,364,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,153,TRUE,289,75,FALSE,2382,0,46,69,9.57,10.43,TRUE,1,1039474,0.87,0.92,1,35.02,NA,NA,NA,14.72,7.22,NA,4.43,6.64,4,0.3899999999999997,COVID19Hosp,,2021-06-25_07-49-37,day,9,0,1
BE,2020-10-15,8,372,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,161,TRUE,289,83,FALSE,2382,0,47,75,9.57,10.86,TRUE,1,1039474,0.77,0.92,1.04,35.79,NA,NA,NA,15.49,7.98,NA,4.52,7.22,1,0.08999999999999986,COVID19Hosp,,2021-06-25_07-49-37,day,8,0,1
BE,2020-10-16,10,382,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,171,TRUE,289,93,FALSE,2382,0,54,85,11.43,11.79,TRUE,1,1039474,0.96,1.1,1.13,36.75,NA,NA,NA,16.45,8.95,NA,5.19,8.18,7,0.6700000000000008,COVID19Hosp,,2021-06-25_07-49-37,day,10,0,1
BE,2020-10-17,15,397,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,186,TRUE,289,108,FALSE,2382,0,67,94,13.86,12.86,TRUE,1,1039474,1.44,1.33,1.24,38.19,NA,NA,NA,17.89,10.39,NA,6.45,9.04,13,1.2599999999999998,COVID19Hosp,,2021-06-25_07-49-37,day,15,0,1
BE,2020-10-18,6,403,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,192,TRUE,289,114,FALSE,2382,0,67,98,14.29,14.57,TRUE,1,1039474,0.58,1.37,1.4,38.77,NA,NA,NA,18.47,10.97,NA,6.45,9.43,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,6,0,1
BE,2020-10-19,25,428,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,217,TRUE,289,139,FALSE,2382,0,80,118,15,15.71,TRUE,1,1039474,2.41,1.44,1.51,41.17,NA,NA,NA,20.88,13.37,NA,7.7,11.35,13,1.25,COVID19Hosp,,2021-06-25_07-49-37,day,25,0,1
BE,2020-10-20,24,452,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,241,TRUE,289,163,FALSE,2382,0,97,139,15.86,16.71,TRUE,1,1039474,2.31,1.53,1.61,43.48,NA,NA,NA,23.18,15.68,NA,9.33,13.37,17,1.63,COVID19Hosp,,2021-06-25_07-49-37,day,24,0,1
BE,2020-10-21,12,464,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,253,TRUE,289,175,FALSE,2382,0,100,146,16.14,18.43,TRUE,1,1039474,1.15,1.55,1.77,44.64,NA,NA,NA,24.34,16.84,NA,9.62,14.05,3,0.28999999999999915,COVID19Hosp,,2021-06-25_07-49-37,day,12,0,1
BE,2020-10-22,13,477,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,266,TRUE,289,188,FALSE,2382,0,105,152,19.57,19.71,TRUE,1,1039474,1.25,1.88,1.9,45.89,NA,NA,NA,25.59,18.09,NA,10.1,14.62,5,0.4800000000000004,COVID19Hosp,,2021-06-25_07-49-37,day,13,0,1
BE,2020-10-23,16,493,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,282,TRUE,289,204,FALSE,2382,0,111,165,20,21.43,TRUE,1,1039474,1.54,1.92,2.06,47.43,NA,NA,NA,27.13,19.63,NA,10.68,15.87,6,0.5800000000000001,COVID19Hosp,,2021-06-25_07-49-37,day,16,0,1
BE,2020-10-24,17,510,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,299,TRUE,289,221,FALSE,2382,0,113,180,19.57,21.57,TRUE,1,1039474,1.64,1.88,2.08,49.06,NA,NA,NA,28.76,21.26,NA,10.87,17.32,2,0.1899999999999995,COVID19Hosp,,2021-06-25_07-49-37,day,17,0,1
BE,2020-10-25,30,540,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,329,TRUE,289,251,FALSE,2382,0,137,204,22.57,22.36,TRUE,1,1039474,2.89,2.17,2.15,51.95,NA,NA,NA,31.65,24.15,NA,13.18,19.63,24,2.3100000000000005,COVID19Hosp,,2021-06-25_07-49-37,day,30,0,1
BE,2020-10-26,28,568,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,357,TRUE,289,279,FALSE,2382,0,140,220,24.43,22.86,TRUE,1,1039474,2.69,2.35,2.2,54.64,NA,NA,NA,34.34,26.84,NA,13.47,21.16,3,0.2900000000000009,COVID19Hosp,,2021-06-25_07-49-37,day,28,0,1
BE,2020-10-27,21,589,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,378,TRUE,289,300,FALSE,2382,0,137,234,27,23.21,TRUE,1,1039474,2.02,2.6,2.23,56.66,NA,NA,NA,36.36,28.86,NA,13.18,22.51,-3,-0.2900000000000009,COVID19Hosp,,2021-06-25_07-49-37,day,21,0,1
BE,2020-10-28,33,622,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,411,TRUE,289,333,FALSE,2382,0,158,258,27,24.14,TRUE,1,1039474,3.17,2.6,2.32,59.84,NA,NA,NA,39.54,32.04,NA,15.2,24.82,21,2.0199999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,33,0,1
BE,2020-10-29,26,648,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,437,TRUE,289,359,FALSE,2382,0,171,276,25.14,24.93,TRUE,1,1039474,2.5,2.42,2.4,62.34,NA,NA,NA,42.04,34.54,NA,16.45,26.55,13,1.25,COVID19Hosp,,2021-06-25_07-49-37,day,26,0,1
BE,2020-10-30,34,682,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,471,TRUE,289,393,FALSE,2382,0,189,300,25.71,26,TRUE,1,1039474,3.27,2.47,2.5,65.61,NA,NA,NA,45.31,37.81,NA,18.18,28.86,18,1.7300000000000004,COVID19Hosp,,2021-06-25_07-49-37,day,34,0,1
BE,2020-10-31,17,699,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,488,TRUE,289,410,FALSE,2382,0,189,302,26.86,26.86,TRUE,1,1039474,1.64,2.58,2.58,67.25,NA,NA,NA,46.95,39.44,NA,18.18,29.05,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,17,0,1
BE,2020-11-01,17,716,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,505,TRUE,289,427,FALSE,2382,0,176,313,25.71,26.21,TRUE,1,1039474,1.64,2.47,2.52,68.88,NA,NA,NA,48.58,41.08,NA,16.93,30.11,-13,-1.25,COVID19Hosp,,2021-06-25_07-49-37,day,17,0,1
BE,2020-11-02,32,748,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,537,TRUE,289,459,FALSE,2382,0,180,320,25.43,26.43,TRUE,1,1039474,3.08,2.45,2.54,71.96,NA,NA,NA,51.66,44.16,NA,17.32,30.78,4,0.39000000000000057,COVID19Hosp,,2021-06-25_07-49-37,day,32,0,1
BE,2020-11-03,29,777,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,566,TRUE,289,488,FALSE,2382,0,188,325,25,26.64,TRUE,1,1039474,2.79,2.41,2.56,74.75,NA,NA,NA,54.45,46.95,NA,18.09,31.27,8,0.7699999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,29,0,1
BE,2020-11-04,25,802,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,591,TRUE,289,513,FALSE,2382,0,180,338,26.71,25.71,TRUE,1,1039474,2.41,2.57,2.47,77.15,NA,NA,NA,56.86,49.35,NA,17.32,32.52,-8,-0.7699999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,25,0,1
BE,2020-11-05,24,826,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,615,TRUE,289,537,FALSE,2382,0,178,349,27.29,25.86,TRUE,1,1039474,2.31,2.63,2.49,79.46,NA,NA,NA,59.16,51.66,NA,17.12,33.57,-2,-0.1999999999999993,COVID19Hosp,,2021-06-25_07-49-37,day,24,0,1
BE,2020-11-06,31,857,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,646,TRUE,289,568,FALSE,2382,0,175,364,27.14,25.21,TRUE,1,1039474,2.98,2.61,2.43,82.45,NA,NA,NA,62.15,54.64,NA,16.84,35.02,-3,-0.28000000000000114,COVID19Hosp,,2021-06-25_07-49-37,day,31,0,1
BE,2020-11-07,29,886,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,675,TRUE,289,597,FALSE,2382,0,187,376,26.43,25.5,TRUE,1,1039474,2.79,2.54,2.45,85.24,NA,NA,NA,64.94,57.43,NA,17.99,36.17,12,1.1499999999999986,COVID19Hosp,,2021-06-25_07-49-37,day,29,0,1
BE,2020-11-08,21,907,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,696,TRUE,289,618,FALSE,2382,0,191,367,25.71,25.64,TRUE,1,1039474,2.02,2.47,2.47,87.26,NA,NA,NA,66.96,59.45,NA,18.37,35.31,4,0.38000000000000256,COVID19Hosp,,2021-06-25_07-49-37,day,21,0,1
BE,2020-11-09,31,938,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,727,TRUE,289,649,FALSE,2382,0,190,370,26.29,25.93,TRUE,1,1039474,2.98,2.53,2.49,90.24,NA,NA,NA,69.94,62.44,NA,18.28,35.59,-1,-0.08999999999999986,COVID19Hosp,,2021-06-25_07-49-37,day,31,0,1
BE,2020-11-10,24,962,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,751,TRUE,289,673,FALSE,2382,0,185,373,25.43,25.21,TRUE,1,1039474,2.31,2.45,2.43,92.55,NA,NA,NA,72.25,64.74,NA,17.8,35.88,-5,-0.4800000000000004,COVID19Hosp,,2021-06-25_07-49-37,day,24,0,1
BE,2020-11-11,20,982,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,771,TRUE,289,693,FALSE,2382,0,180,360,24.29,25.07,TRUE,1,1039474,1.92,2.34,2.41,94.47,NA,NA,NA,74.17,66.67,NA,17.32,34.63,-5,-0.4800000000000004,COVID19Hosp,,2021-06-25_07-49-37,day,20,0,1
BE,2020-11-12,28,1010,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,799,TRUE,289,721,FALSE,2382,0,184,362,24,24.14,TRUE,1,1039474,2.69,2.31,2.32,97.16,NA,NA,NA,76.87,69.36,NA,17.7,34.83,4,0.379999999999999,COVID19Hosp,,2021-06-25_07-49-37,day,28,0,1
BE,2020-11-13,25,1035,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,824,TRUE,289,746,FALSE,2382,0,178,353,24.71,23.29,TRUE,1,1039474,2.41,2.38,2.24,99.57,NA,NA,NA,79.27,71.77,NA,17.12,33.96,-6,-0.5799999999999983,COVID19Hosp,,2021-06-25_07-49-37,day,25,0,1
BE,2020-11-14,21,1056,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,845,TRUE,289,767,FALSE,2382,0,170,357,24,22,TRUE,1,1039474,2.02,2.31,2.12,101.59,NA,NA,NA,81.29,73.79,NA,16.35,34.34,-8,-0.7699999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,21,0,1
BE,2020-11-15,19,1075,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,864,TRUE,289,786,FALSE,2382,0,168,359,24.43,22.07,TRUE,1,1039474,1.83,2.35,2.12,103.42,NA,NA,NA,83.12,75.62,NA,16.16,34.54,-2,-0.19000000000000128,COVID19Hosp,,2021-06-25_07-49-37,day,19,0,1
BE,2020-11-16,36,1111,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,900,TRUE,289,822,FALSE,2382,0,173,363,22,21.21,TRUE,1,1039474,3.46,2.12,2.04,106.88,NA,NA,NA,86.58,79.08,NA,16.64,34.92,5,0.4800000000000004,COVID19Hosp,,2021-06-25_07-49-37,day,36,0,1
BE,2020-11-17,19,1130,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,919,TRUE,289,841,FALSE,2382,0,168,353,21.14,20.79,TRUE,1,1039474,1.83,2.03,2,108.71,NA,NA,NA,88.41,80.91,NA,16.16,33.96,-5,-0.4800000000000004,COVID19Hosp,,2021-06-25_07-49-37,day,19,0,1
BE,2020-11-18,23,1153,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,942,TRUE,289,864,FALSE,2382,0,171,351,19.71,20.57,TRUE,1,1039474,2.21,1.9,1.98,110.92,NA,NA,NA,90.62,83.12,NA,16.45,33.77,3,0.28999999999999915,COVID19Hosp,,2021-06-25_07-49-37,day,23,0,1
BE,2020-11-19,11,1164,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,953,TRUE,289,875,FALSE,2382,0,154,338,20.14,20.57,TRUE,1,1039474,1.06,1.94,1.98,111.98,NA,NA,NA,91.68,84.18,NA,14.82,32.52,-17,-1.629999999999999,COVID19Hosp,,2021-06-25_07-49-37,day,11,0,1
BE,2020-11-20,19,1183,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,972,TRUE,289,894,FALSE,2382,0,148,326,17.71,20.36,TRUE,1,1039474,1.83,1.7,1.96,113.81,NA,NA,NA,93.51,86.01,NA,14.24,31.36,-6,-0.5800000000000001,COVID19Hosp,,2021-06-25_07-49-37,day,19,0,1
BE,2020-11-21,11,1194,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,983,TRUE,289,905,FALSE,2382,0,138,308,17.57,20.21,TRUE,1,1039474,1.06,1.69,1.94,114.87,NA,NA,NA,94.57,87.06,NA,13.28,29.63,-10,-0.9600000000000009,COVID19Hosp,,2021-06-25_07-49-37,day,11,0,1
BE,2020-11-22,22,1216,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1005,TRUE,289,927,FALSE,2382,0,141,309,16.71,19.64,TRUE,1,1039474,2.12,1.61,1.89,116.98,NA,NA,NA,96.68,89.18,NA,13.56,29.73,3,0.28000000000000114,COVID19Hosp,,2021-06-25_07-49-37,day,22,0,1
BE,2020-11-23,19,1235,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1024,TRUE,289,946,FALSE,2382,0,124,297,19.14,18.86,TRUE,1,1039474,1.83,1.84,1.81,118.81,NA,NA,NA,98.51,91.01,NA,11.93,28.57,-17,-1.6300000000000008,COVID19Hosp,,2021-06-25_07-49-37,day,19,0,1
BE,2020-11-24,18,1253,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1042,TRUE,289,964,FALSE,2382,0,123,291,19.57,18.64,TRUE,1,1039474,1.73,1.88,1.79,120.54,NA,NA,NA,100.24,92.74,NA,11.83,27.99,-1,-0.09999999999999964,COVID19Hosp,,2021-06-25_07-49-37,day,18,0,1
BE,2020-11-25,17,1270,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1059,TRUE,289,981,FALSE,2382,0,117,288,20.71,18.36,TRUE,1,1039474,1.64,1.99,1.77,122.18,NA,NA,NA,101.88,94.37,NA,11.26,27.71,-6,-0.5700000000000003,COVID19Hosp,,2021-06-25_07-49-37,day,17,0,1
BE,2020-11-26,28,1298,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1087,TRUE,289,1009,FALSE,2382,0,134,288,19.14,18.93,TRUE,1,1039474,2.69,1.84,1.82,124.87,NA,NA,NA,104.57,97.07,NA,12.89,27.71,17,1.6300000000000008,COVID19Hosp,,2021-06-25_07-49-37,day,28,0,1
BE,2020-11-27,22,1320,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1109,TRUE,289,1031,FALSE,2382,0,137,285,20,18.64,TRUE,1,1039474,2.12,1.92,1.79,126.99,NA,NA,NA,106.69,99.18,NA,13.18,27.42,3,0.28999999999999915,COVID19Hosp,,2021-06-25_07-49-37,day,22,0,1
BE,2020-11-28,19,1339,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1128,TRUE,289,1050,FALSE,2382,0,145,283,19.71,19,TRUE,1,1039474,1.83,1.9,1.83,128.82,NA,NA,NA,108.52,101.01,NA,13.95,27.23,8,0.7699999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,19,0,1
BE,2020-11-29,11,1350,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1139,TRUE,289,1061,FALSE,2382,0,134,275,20,18.43,TRUE,1,1039474,1.06,1.92,1.77,129.87,NA,NA,NA,109.57,102.07,NA,12.89,26.46,-11,-1.0599999999999987,COVID19Hosp,,2021-06-25_07-49-37,day,11,0,1
BE,2020-11-30,25,1375,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1164,TRUE,289,1086,FALSE,2382,0,140,264,18.71,18.79,TRUE,1,1039474,2.41,1.8,1.81,132.28,NA,NA,NA,111.98,104.48,NA,13.47,25.4,6,0.5800000000000001,COVID19Hosp,,2021-06-25_07-49-37,day,25,0,1
BE,2020-12-01,16,1391,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1180,TRUE,289,1102,FALSE,2382,0,138,261,17.71,19.5,TRUE,1,1039474,1.54,1.7,1.88,133.82,NA,NA,NA,113.52,106.02,NA,13.28,25.11,-2,-0.19000000000000128,COVID19Hosp,,2021-06-25_07-49-37,day,16,0,1
BE,2020-12-02,19,1410,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1199,TRUE,289,1121,FALSE,2382,0,140,257,17.29,20.07,TRUE,1,1039474,1.83,1.66,1.93,135.65,NA,NA,NA,115.35,107.84,NA,13.47,24.72,2,0.19000000000000128,COVID19Hosp,,2021-06-25_07-49-37,day,19,0,1
BE,2020-12-03,19,1429,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1218,TRUE,289,1140,FALSE,2382,0,131,265,17.71,19.86,TRUE,1,1039474,1.83,1.7,1.91,137.47,NA,NA,NA,117.17,109.67,NA,12.6,25.49,-9,-0.870000000000001,COVID19Hosp,,2021-06-25_07-49-37,day,19,0,1
BE,2020-12-04,15,1444,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1233,TRUE,289,1155,FALSE,2382,0,124,261,17.57,19.79,TRUE,1,1039474,1.44,1.69,1.9,138.92,NA,NA,NA,118.62,111.11,NA,11.93,25.11,-7,-0.6699999999999999,COVID19Hosp,,2021-06-25_07-49-37,day,15,0,1
BE,2020-12-05,16,1460,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1249,TRUE,289,1171,FALSE,2382,0,121,266,19.29,19.71,TRUE,1,1039474,1.54,1.86,1.9,140.46,NA,NA,NA,120.16,112.65,NA,11.64,25.59,-3,-0.28999999999999915,COVID19Hosp,,2021-06-25_07-49-37,day,16,0,1
BE,2020-12-06,14,1474,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1263,TRUE,289,1185,FALSE,2382,0,124,258,20.14,19.93,TRUE,1,1039474,1.35,1.94,1.92,141.8,NA,NA,NA,121.5,114,NA,11.93,24.82,3,0.28999999999999915,COVID19Hosp,,2021-06-25_07-49-37,day,14,0,1
BE,2020-12-07,24,1498,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1287,TRUE,289,1209,FALSE,2382,0,123,263,21,19.36,TRUE,1,1039474,2.31,2.02,1.86,144.11,NA,NA,NA,123.81,116.31,NA,11.83,25.3,-1,-0.09999999999999964,COVID19Hosp,,2021-06-25_07-49-37,day,24,0,1
BE,2020-12-08,28,1526,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1315,TRUE,289,1237,FALSE,2382,0,135,273,21.86,19.14,TRUE,1,1039474,2.69,2.1,1.84,146.81,NA,NA,NA,126.51,119,NA,12.99,26.26,12,1.1600000000000001,COVID19Hosp,,2021-06-25_07-49-37,day,28,0,1
BE,2020-12-09,25,1551,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1340,TRUE,289,1262,FALSE,2382,0,141,281,22.14,19.36,TRUE,1,1039474,2.41,2.13,1.86,149.21,NA,NA,NA,128.91,121.41,NA,13.56,27.03,6,0.5700000000000003,COVID19Hosp,,2021-06-25_07-49-37,day,25,0,1
BE,2020-12-10,25,1576,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1365,TRUE,289,1287,FALSE,2382,0,147,278,22.14,19.29,TRUE,1,1039474,2.41,2.13,1.86,151.62,NA,NA,NA,131.32,123.81,NA,14.14,26.74,6,0.5800000000000001,COVID19Hosp,,2021-06-25_07-49-37,day,25,0,1
BE,2020-12-11,21,1597,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1386,TRUE,289,1308,FALSE,2382,0,153,277,21.14,19.5,TRUE,1,1039474,2.02,2.03,1.88,153.64,NA,NA,NA,133.34,125.83,NA,14.72,26.65,6,0.5800000000000001,COVID19Hosp,,2021-06-25_07-49-37,day,21,0,1
BE,2020-12-12,18,1615,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1404,TRUE,289,1326,FALSE,2382,0,155,276,19,19.43,TRUE,1,1039474,1.73,1.83,1.87,155.37,NA,NA,NA,135.07,127.56,NA,14.91,26.55,2,0.1899999999999995,COVID19Hosp,,2021-06-25_07-49-37,day,18,0,1
BE,2020-12-13,14,1629,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1418,TRUE,289,1340,FALSE,2382,0,155,279,18.57,19.43,TRUE,1,1039474,1.35,1.79,1.87,156.71,NA,NA,NA,136.42,128.91,NA,14.91,26.84,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,14,0,1
BE,2020-12-14,17,1646,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1435,TRUE,289,1357,FALSE,2382,0,148,271,17.57,19.86,TRUE,1,1039474,1.64,1.69,1.91,158.35,NA,NA,NA,138.05,130.55,NA,14.24,26.07,-7,-0.6699999999999999,COVID19Hosp,,2021-06-25_07-49-37,day,17,0,1
BE,2020-12-15,13,1659,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1448,TRUE,289,1370,FALSE,2382,0,133,268,17.14,18.86,TRUE,1,1039474,1.25,1.65,1.81,159.6,NA,NA,NA,139.3,131.8,NA,12.79,25.78,-15,-1.450000000000001,COVID19Hosp,,2021-06-25_07-49-37,day,13,0,1
BE,2020-12-16,22,1681,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1470,TRUE,289,1392,FALSE,2382,0,130,271,16.71,18.21,TRUE,1,1039474,2.12,1.61,1.75,161.72,NA,NA,NA,141.42,133.91,NA,12.51,26.07,-3,-0.27999999999999936,COVID19Hosp,,2021-06-25_07-49-37,day,22,0,1
BE,2020-12-17,18,1699,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1488,TRUE,289,1410,FALSE,2382,0,123,270,16.71,17.14,TRUE,1,1039474,1.73,1.61,1.65,163.45,NA,NA,NA,143.15,135.65,NA,11.83,25.97,-7,-0.6799999999999997,COVID19Hosp,,2021-06-25_07-49-37,day,18,0,1
BE,2020-12-18,18,1717,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1506,TRUE,289,1428,FALSE,2382,0,120,273,18.57,17,TRUE,1,1039474,1.73,1.79,1.64,165.18,NA,NA,NA,144.88,137.38,NA,11.54,26.26,-3,-0.2900000000000009,COVID19Hosp,,2021-06-25_07-49-37,day,18,0,1
BE,2020-12-19,15,1732,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1521,TRUE,289,1443,FALSE,2382,0,117,272,18.71,16.57,TRUE,1,1039474,1.44,1.8,1.59,166.62,NA,NA,NA,146.32,138.82,NA,11.26,26.17,-3,-0.27999999999999936,COVID19Hosp,,2021-06-25_07-49-37,day,15,0,1
BE,2020-12-20,14,1746,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1535,TRUE,289,1457,FALSE,2382,0,117,272,17.86,16.64,TRUE,1,1039474,1.35,1.72,1.6,167.97,NA,NA,NA,147.67,140.17,NA,11.26,26.17,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,14,0,1
BE,2020-12-21,30,1776,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1565,TRUE,289,1487,FALSE,2382,0,130,278,16.71,17.71,TRUE,1,1039474,2.89,1.61,1.7,170.86,NA,NA,NA,150.56,143.05,NA,12.51,26.74,13,1.25,COVID19Hosp,,2021-06-25_07-49-37,day,30,0,1
BE,2020-12-22,14,1790,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1579,TRUE,289,1501,FALSE,2382,0,131,264,16.86,18,TRUE,1,1039474,1.35,1.62,1.73,172.2,NA,NA,NA,151.9,144.4,NA,12.6,25.4,1,0.08999999999999986,COVID19Hosp,,2021-06-25_07-49-37,day,14,0,1
BE,2020-12-23,16,1806,FALSE,2938,0,FALSE,2932,0,FALSE,2904,0,TRUE,211,1595,TRUE,289,1517,FALSE,2382,0,125,255,16.43,18.07,TRUE,1,1039474,1.54,1.58,1.74,173.74,NA,NA,NA,153.44,145.94,NA,12.03,24.53,-6,-0.5700000000000003,COVID19Hosp,,2021-06-25_07-49-37,day,16,0,1
