task,week,model rmse 1,model rmse 2,trainedOn,errorForCanton,iteration
case_inz_entries_7dayAverage,0,4.916994280536912,7.74317402954047,onlyCantonI,GE,0
case_inz_entries_7dayAverage,1,12.892700523691692,13.704398891989102,onlyCantonI,GE,0
case_inz_entries_7dayAverage,2,18.359423918289774,59.18288169170065,onlyCantonI,GE,0
case_inz_entries_7dayAverage,3,22.63877920410041,91.00961816892921,onlyCantonI,GE,0
hosp_inz_entries_7dayAverage,0,0.17588897732428818,0.14091282891574913,onlyCantonI,GE,0
hosp_inz_entries_7dayAverage,1,0.46080146024105667,0.43335262222879367,onlyCantonI,GE,0
hosp_inz_entries_7dayAverage,2,0.6584950968399655,0.8330530419529397,onlyCantonI,GE,0
hosp_inz_entries_7dayAverage,3,0.6949821952091733,0.957377440210308,onlyCantonI,GE,0
death_inz_entries_7dayAverage,0,0.03690566025721532,0.2454302071714087,onlyCantonI,GE,0
death_inz_entries_7dayAverage,1,0.08177635017596017,0.16646586068239808,onlyCantonI,GE,0
death_inz_entries_7dayAverage,2,0.06439766967369547,0.19009413501925113,onlyCantonI,GE,0
death_inz_entries_7dayAverage,3,0.11031964660761594,0.16411225975231977,onlyCantonI,GE,0
testPositvity_7dayAverage,0,0.08953624799042646,0.049788272734771884,onlyCantonI,GE,0
testPositvity_7dayAverage,1,0.1134687422263775,0.023297864873383756,onlyCantonI,GE,0
testPositvity_7dayAverage,2,0.019684401230405314,0.05201126678426375,onlyCantonI,GE,0
testPositvity_7dayAverage,3,0.11964971751728587,0.08323752398760607,onlyCantonI,GE,0
testPositvity_7dayAverage,0,0.04524242439556608,0.028181883844546732,onlyCantonI,GE,1
testPositvity_7dayAverage,1,0.06598480648212857,0.013025413317823786,onlyCantonI,GE,1
testPositvity_7dayAverage,2,0.009871056724881465,0.04784012210666378,onlyCantonI,GE,1
testPositvity_7dayAverage,3,0.07939659168615765,0.07678138644306774,onlyCantonI,GE,1
testPositvity_7dayAverage,0,0.028422815635897047,0.01014131841957573,onlyCantonI,GE,2
