task,week,model rmse 1,model rmse 2,trainedOn,errorForCanton,iteration
case_inz_entries_7dayAverage,0,2.7351747301730183,5.837450484170896,onlyCantonI,SO,0
case_inz_entries_7dayAverage,1,5.641652553521266,16.376458289076993,onlyCantonI,SO,0
case_inz_entries_7dayAverage,2,7.6112984787309355,27.03223787928776,onlyCantonI,SO,0
case_inz_entries_7dayAverage,3,8.973753131905207,31.054185273196467,onlyCantonI,SO,0
hosp_inz_entries_7dayAverage,0,0.16437756130351894,0.37199805808526143,onlyCantonI,SO,0
hosp_inz_entries_7dayAverage,1,0.19234998002075457,0.5250214711874409,onlyCantonI,SO,0
hosp_inz_entries_7dayAverage,2,0.29618483210549357,0.8687637675334012,onlyCantonI,SO,0
hosp_inz_entries_7dayAverage,3,0.4800421730063468,1.3881456991687697,onlyCantonI,SO,0
death_inz_entries_7dayAverage,0,0.053591523506455054,0.19802735150316053,onlyCantonI,SO,0
death_inz_entries_7dayAverage,1,0.12356668856343843,0.17138149998777508,onlyCantonI,SO,0
death_inz_entries_7dayAverage,2,0.11589438561503088,0.592009408990593,onlyCantonI,SO,0
death_inz_entries_7dayAverage,3,0.18243092806183792,0.168753500686011,onlyCantonI,SO,0
testPositvity_7dayAverage,0,0.05911302974276694,0.023177693119213087,onlyCantonI,SO,0
testPositvity_7dayAverage,1,0.07582531819361321,0.026117290573874095,onlyCantonI,SO,0
testPositvity_7dayAverage,2,0.05195345169212719,0.04577506694106447,onlyCantonI,SO,0
testPositvity_7dayAverage,3,0.052374240674374274,0.02708977263560418,onlyCantonI,SO,0
testPositvity_7dayAverage,0,0.035206922294845254,0.014338937574020232,onlyCantonI,SO,1
testPositvity_7dayAverage,1,0.037092760339857374,0.017784080057093983,onlyCantonI,SO,1
testPositvity_7dayAverage,2,0.029883654671646036,0.030371092281031336,onlyCantonI,SO,1
testPositvity_7dayAverage,3,0.02934325063033742,0.023868883302065977,onlyCantonI,SO,1
testPositvity_7dayAverage,0,0.013337938142507786,0.007894547465375669,onlyCantonI,SO,2
testPositvity_7dayAverage,1,0.01358823538515758,0.015098229826291349,onlyCantonI,SO,2
testPositvity_7dayAverage,2,0.017625452039659577,0.025652746673727522,onlyCantonI,SO,2
testPositvity_7dayAverage,3,0.021415054786741536,0.023934150111303086,onlyCantonI,SO,2
testPositvity_7dayAverage,0,0.006594251856296534,0.006363461005457261,onlyCantonI,SO,3
testPositvity_7dayAverage,1,0.009065650840187834,0.012084113736471893,onlyCantonI,SO,3
testPositvity_7dayAverage,2,0.011705625700232645,0.026261826694692483,onlyCantonI,SO,3
testPositvity_7dayAverage,3,0.01087259912570336,0.025802190556754732,onlyCantonI,SO,3
testPositvity_7dayAverage,0,0.009145591707321056,0.005725037630860529,onlyCantonI,SO,4
testPositvity_7dayAverage,1,0.009235622188557587,0.01482369653025442,onlyCantonI,SO,4
testPositvity_7dayAverage,2,0.009842901601090479,0.02701517112645568,onlyCantonI,SO,4
testPositvity_7dayAverage,3,0.007748838765281346,0.028869395041070396,onlyCantonI,SO,4
testPositvity_7dayAverage,0,0.00867051679616726,0.006223101299142522,onlyCantonI,SO,5
testPositvity_7dayAverage,1,0.0059876712637672415,0.018610506236783394,onlyCantonI,SO,5
testPositvity_7dayAverage,2,0.007761275755227563,0.030005108510502136,onlyCantonI,SO,5
testPositvity_7dayAverage,3,0.008900213718346952,0.030449262649540884,onlyCantonI,SO,5
testPositvity_7dayAverage,0,0.007330971302233217,0.007951027588141056,onlyCantonI,SO,6
testPositvity_7dayAverage,1,0.006541150942990991,0.0178152215277642,onlyCantonI,SO,6
testPositvity_7dayAverage,2,0.007299902375222634,0.02797934551697829,onlyCantonI,SO,6
testPositvity_7dayAverage,3,0.008701273367748084,0.03023766285498225,onlyCantonI,SO,6
testPositvity_7dayAverage,0,0.005770710159339777,0.00781388578036805,onlyCantonI,SO,7
testPositvity_7dayAverage,1,0.004141558857263939,0.02070301866611161,onlyCantonI,SO,7
testPositvity_7dayAverage,2,0.005361244525099865,0.029549842668647266,onlyCantonI,SO,7
testPositvity_7dayAverage,3,0.005837293158694072,0.03063279134716049,onlyCantonI,SO,7
testPositvity_7dayAverage,0,0.007848437006130467,0.007801642579200032,onlyCantonI,SO,8
testPositvity_7dayAverage,1,0.00693285541614189,0.020754444036572593,onlyCantonI,SO,8
testPositvity_7dayAverage,2,0.0058031175967942225,0.028897786821087203,onlyCantonI,SO,8
testPositvity_7dayAverage,3,0.004749801606620004,0.03244627835138193,onlyCantonI,SO,8
testPositvity_7dayAverage,0,0.009701772773621754,0.008611641811296944,onlyCantonI,SO,9
testPositvity_7dayAverage,1,0.009848075840141655,0.01933271615380997,onlyCantonI,SO,9
testPositvity_7dayAverage,2,0.007241725374879661,0.02668335361307288,onlyCantonI,SO,9
testPositvity_7dayAverage,3,0.006149558820190252,0.028603199841464685,onlyCantonI,SO,9
transit_stations_percent_change_from_baseline_7dayAverage,0,4.570078193332816,3.2724454381323445,onlyCantonI,SO,0
transit_stations_percent_change_from_baseline_7dayAverage,1,4.2475854174478425,3.811364441546744,onlyCantonI,SO,0
transit_stations_percent_change_from_baseline_7dayAverage,2,4.8440745109518355,3.6425506555893703,onlyCantonI,SO,0
transit_stations_percent_change_from_baseline_7dayAverage,3,5.49338228271311,7.8428955472969815,onlyCantonI,SO,0
transit_stations_percent_change_from_baseline_7dayAverage,0,4.350435799654162,2.3032161954739534,onlyCantonI,SO,1
transit_stations_percent_change_from_baseline_7dayAverage,1,4.444927215037925,2.8070524617232864,onlyCantonI,SO,1
transit_stations_percent_change_from_baseline_7dayAverage,2,4.433731750664554,3.612097338836071,onlyCantonI,SO,1
transit_stations_percent_change_from_baseline_7dayAverage,3,4.4082610433509,6.817476387128252,onlyCantonI,SO,1
transit_stations_percent_change_from_baseline_7dayAverage,0,4.74197936229015,2.787445682621835,onlyCantonI,SO,2
transit_stations_percent_change_from_baseline_7dayAverage,1,4.316473132175356,2.6148404744776594,onlyCantonI,SO,2
