date,Cases entries 0 - 9,Cases entries 10 - 19,Cases entries 20 - 29,Cases entries 30 - 39,Cases entries 40 - 49,Cases entries 50 - 59,Cases entries 60 - 69,Cases entries 70 - 79,Cases entries 80+,Cases inz_entries 0 - 9,Cases inz_entries 10 - 19,Cases inz_entries 20 - 29,Cases inz_entries 30 - 39,Cases inz_entries 40 - 49,Cases inz_entries 50 - 59,Cases inz_entries 60 - 69,Cases inz_entries 70 - 79,Cases inz_entries 80+,Cases inzsumTotal 0 - 9,Cases inzsumTotal 10 - 19,Cases inzsumTotal 20 - 29,Cases inzsumTotal 30 - 39,Cases inzsumTotal 40 - 49,Cases inzsumTotal 50 - 59,Cases inzsumTotal 60 - 69,Cases inzsumTotal 70 - 79,Cases inzsumTotal 80+,Death entries 0 - 9,Death entries 10 - 19,Death entries 20 - 29,Death entries 30 - 39,Death entries 40 - 49,Death entries 50 - 59,Death entries 60 - 69,Death entries 70 - 79,Death entries 80+,Death inz_entries 0 - 9,Death inz_entries 10 - 19,Death inz_entries 20 - 29,Death inz_entries 30 - 39,Death inz_entries 40 - 49,Death inz_entries 50 - 59,Death inz_entries 60 - 69,Death inz_entries 70 - 79,Death inz_entries 80+,Death inzsumTotal 0 - 9,Death inzsumTotal 10 - 19,Death inzsumTotal 20 - 29,Death inzsumTotal 30 - 39,Death inzsumTotal 40 - 49,Death inzsumTotal 50 - 59,Death inzsumTotal 60 - 69,Death inzsumTotal 70 - 79,Death inzsumTotal 80+,Hosp entries 0 - 9,Hosp entries 10 - 19,Hosp entries 20 - 29,Hosp entries 30 - 39,Hosp entries 40 - 49,Hosp entries 50 - 59,Hosp entries 60 - 69,Hosp entries 70 - 79,Hosp entries 80+,Hosp inz_entries 0 - 9,Hosp inz_entries 10 - 19,Hosp inz_entries 20 - 29,Hosp inz_entries 30 - 39,Hosp inz_entries 40 - 49,Hosp inz_entries 50 - 59,Hosp inz_entries 60 - 69,Hosp inz_entries 70 - 79,Hosp inz_entries 80+,Hosp inzsumTotal 0 - 9,Hosp inzsumTotal 10 - 19,Hosp inzsumTotal 20 - 29,Hosp inzsumTotal 30 - 39,Hosp inzsumTotal 40 - 49,Hosp inzsumTotal 50 - 59,Hosp inzsumTotal 60 - 69,Hosp inzsumTotal 70 - 79,Hosp inzsumTotal 80+,Cases entries female,Cases entries male,Cases inz_entries female,Cases inz_entries male,Cases inzsumTotal female,Cases inzsumTotal male,Death entries female,Death entries male,Death inz_entries female,Death inz_entries male,Death inzsumTotal female,Death inzsumTotal male,Hosp entries female,Hosp entries male,Hosp inz_entries female,Hosp inz_entries male,Hosp inzsumTotal female,Hosp inzsumTotal male,VaccDosesAdministered sumTotal,VaccDosesAdministered per100PersonsTotal,FullyVaccPersons sumTotal,FullyVaccPersons per100PersonsTotal,ICU_AllPatients,ICU_Covid19Patients,ICU_Capacity,Total_AllPatients,Total_Covid19Patients,Total_Capacity,ICU_NonCovid19Patients,ICU_FreeCapacity,Total_NonCovid19Patients,Total_FreeCapacity,lower_ci_day,upper_ci_day,anteil_pos,case_entries,case_inz_entries,case_inzsumTotal,hosp_entries,hosp_inz_entries,hosp_inzsumTotal,death_entries,death_inz_entries,death_inzsumTotal,test_entries,test_inz_entries,test_inzsumTotal,median_R_mean,median_R_highHPD,median_R_lowHPD,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,kofStrigency,Borders,Events,Gatherings/private events,Demonstrations,Primary (includes kindergarten) and lower secondary school,"Upper secondary school, vocational schools and higher education",universities and other educational establishments ,Mountain railways,Homeworking,Restaurants,Discos/Nightclubs,Shops/Markets,Penalties,Mask mandatory in publicly accessible establishments/ spaces (shops etc.),Mask mandatory in public transport,Masks mandatory in schools,Masks mandatory at work,"Cultural, entertainment and recreational facilities",Sport/Wellness facilities,Sport activities,Religious services,Singing allowed,isHolyday,intervistaMob,meanNeighborIncidence,maxNeighborIncidence,temp_min,temp_max,clouds,precipitation
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,1.0,0.0,101.0,5.0,7.0,1.0,94.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083278332103894,0.2051695789699287,0.0,1.48,2.56,0.69,18.0,10.0,,16.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22.7503666318912,0.0,0.0,269.52,278.02,48.92,0.08
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.045454545454546,0.045454545454545456,14.0,1.1363636363636362,0.13636363636363635,101.0,5.0,7.0,1.0,94.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083278332103894,0.2051695789699287,0.0,1.48,2.56,0.69,-3.0,2.5,,-7.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.1815672718391,0.23477465501110836,0.6116898741076701,272.49,279.73,52.29,0.1
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.090909090909091,0.09090909090909091,14.0,1.2727272727272727,0.2727272727272727,101.0,5.0,7.0,1.0,94.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083278332103894,0.2051695789699287,0.0,1.48,2.56,0.69,-7.0,-5.0,,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.5246952761707,0.4695493100222167,1.2233797482153401,272.76,279.74,57.27,0.1
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.136363636363637,0.13636363636363635,14.0,1.4090909090909092,0.40909090909090906,101.0,5.0,7.0,1.0,94.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083278332103894,0.2051695789699287,0.0,1.48,2.56,0.69,4.0,-1.0,,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.9136775682054,0.7043239650333251,1.8350696223230103,271.49,279.49,42.64,0.07
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.181818181818182,0.18181818181818182,14.0,1.5454545454545454,0.5454545454545454,101.0,5.0,7.0,1.0,94.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083278332103894,0.2051695789699287,0.0,1.48,2.56,0.69,-3.0,-10.0,,-11.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.6725849380059,0.9390986200444335,2.4467594964306802,271.89,279.79,46.24,0.02
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2272727272727275,0.2272727272727273,14.0,1.6818181818181817,0.6818181818181818,101.0,5.0,7.0,1.0,94.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083278332103894,0.2051695789699287,0.0,1.48,2.56,0.69,-11.0,0.0,,0.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0540246815365,1.1738732750555418,3.05844937053835,271.11,280.83,42.45,0.05
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2727272727272725,0.2727272727272727,14.0,1.8181818181818181,0.8181818181818181,101.0,5.0,7.0,1.0,94.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083278332103894,0.2051695789699287,0.0,1.48,2.56,0.69,1.0,8.0,,-6.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.6920388982432,1.4086479300666501,3.6701392446460206,272.59,281.2,58.54,0.16
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.318181818181818,0.3181818181818182,14.0,1.9545454545454546,0.9545454545454545,101.0,5.0,7.0,1.0,94.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083278332103894,0.2051695789699287,0.0,1.48,2.56,0.69,5.0,2.0,,24.0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.6544883754501,1.6434225850777586,4.2818291187536905,273.58,281.27,55.33,0.02
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.363636363636363,0.36363636363636365,14.0,2.090909090909091,1.0909090909090908,101.0,5.0,7.0,1.0,94.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083278332103894,0.2051695789699287,0.0,1.48,2.56,0.69,7.0,1.5,,-2.0,-4.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.1812553039093,1.878197240088867,4.8935189928613605,272.33,281.7,51.43,0.11
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.409090909090909,0.4090909090909091,14.0,2.227272727272727,1.227272727272727,101.0,5.0,7.0,1.0,94.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083278332103894,0.2051695789699287,0.0,1.48,2.56,0.69,-1.0,1.0,,-2.0,-7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.396421356613,2.1129718950999754,5.5052088669690304,273.11,280.56,49.13,0.09
