,month,day,temp.record_min,temp.record_max,temp.average_min,temp.average_max,temp.median,temp.mean,temp.p25,temp.p75,temp.st_dev,temp.num,pressure.min,pressure.max,pressure.median,pressure.mean,pressure.p25,pressure.p75,pressure.st_dev,pressure.num,humidity.min,humidity.max,humidity.median,humidity.mean,humidity.p25,humidity.p75,humidity.st_dev,humidity.num,wind.min,wind.max,wind.median,wind.mean,wind.p25,wind.p75,wind.st_dev,wind.num,precipitation.min,precipitation.max,precipitation.median,precipitation.mean,precipitation.p25,precipitation.p75,precipitation.st_dev,precipitation.num,clouds.min,clouds.max,clouds.median,clouds.mean,clouds.p25,clouds.p75,clouds.st_dev,clouds.num
0,1,1,261.91,279.74,271.63,275.84,273.5,273.42,271.52,276.67,4.11,216,971,1038,1023.0,1019.94,1012.0,1029.5,13.29,216,47,100,98.0,94.33,92.0,100.0,8.41,209,0.0,9.3,1.32,1.94,0.91,2.1,1.79,216,0,0.9,0,0.08,0,0.0,0.21,216,0,90,86.0,66.73,65.0,90.0,33.38,216
0,1,2,263.38,285.54,271.68,277.22,274.66,274.11,272.62,276.45,3.26,216,942,1038,1016.0,1018.46,1012.0,1028.0,12.51,216,48,100,97.0,93.48,92.0,100.0,9.17,213,0.0,8.2,2.1,2.46,1.42,3.6,1.51,216,0,0.9,0,0.17,0,0.3,0.28,216,0,100,75.0,70.38,75.0,90.0,28.71,216
0,1,3,266.97,283.97,271.18,277.49,273.94,274.38,271.47,277.89,3.81,216,945,1037,1019.5,1016.09,1009.0,1027.0,17.41,216,44,100,93.0,90.25,86.0,100.0,10.85,210,0.0,11.8,2.58,3.08,1.23,4.11,2.28,216,0,3.0,0,0.22,0,0.3,0.54,216,0,100,75.0,62.79,40.0,90.0,33.51,216
0,1,4,266.7,283.97,271.19,277.42,275.31,274.67,271.49,276.99,3.93,216,990,1039,1021.0,1018.37,1006.0,1032.0,14.8,216,58,100,97.0,92.06,87.0,100.0,10.51,213,0.0,10.3,2.1,2.73,1.02,4.1,2.17,216,0,0.9,0,0.28,0,0.9,0.38,216,0,98,75.0,67.34,57.5,90.0,28.25,216
0,1,5,264.45,284.23,270.98,277.13,273.03,274.16,271.34,276.65,4.14,216,954,1039,1025.0,1018.63,1006.0,1032.0,16.16,216,39,100,92.0,90.09,86.0,100.0,11.51,212,0.0,6.7,1.55,2.16,0.98,3.27,1.6,216,0,0.9,0,0.14,0,0.3,0.27,216,0,98,75.0,60.31,29.0,88.0,34.96,216
0,1,6,260.77,281.15,270.8,276.67,273.8,273.29,270.85,276.88,4.76,216,985,1036,1026.0,1019.91,1008.0,1030.0,12.46,216,37,100,92.0,89.41,85.0,100.0,12.59,216,0.0,7.2,1.18,1.82,0.79,2.6,1.5,216,0,0.9,0,0.12,0,0.0,0.28,216,0,90,75.0,50.03,2.0,88.0,38.69,216
0,1,7,258.5,282.28,271.11,277.04,274.68,273.66,270.88,277.55,5.1,216,983,1035,1028.0,1021.39,1011.0,1031.0,11.53,216,69,100,93.0,92.33,86.0,100.0,7.31,215,0.0,5.7,1.31,1.72,1.0,2.1,1.24,216,0,0.9,0,0.14,0,0.0,0.31,216,0,91,75.0,58.83,20.0,90.0,36.83,216
0,1,8,264.86,282.94,271.64,277.5,275.2,274.5,272.49,276.95,3.61,216,981,1038,1021.0,1021.22,1013.0,1029.0,9.43,216,33,100,95.0,91.93,92.0,100.0,12.22,215,0.0,4.66,1.92,2.08,1.0,3.1,1.28,216,0,0.9,0,0.16,0,0.3,0.3,216,0,91,75.0,62.94,40.0,89.0,31.3,216
0,1,9,265.26,283.43,271.84,277.87,274.83,274.72,271.58,277.4,4.07,216,980,1038,1015.0,1018.14,1012.0,1026.0,9.58,216,31,100,92.0,88.32,86.0,100.0,15.32,210,0.0,8.2,2.4,2.69,1.0,4.11,1.79,216,0,0.9,0,0.17,0,0.3,0.31,216,0,100,75.0,66.22,44.0,90.0,32.86,216
0,1,10,268.11,282.84,273.08,276.85,274.5,275.09,271.4,278.04,3.99,216,967,1031,1015.0,1014.81,1011.0,1019.0,8.74,216,31,100,92.0,88.79,86.0,100.0,12.08,214,0.0,8.23,3.1,3.24,1.48,5.12,2.07,216,0,0.9,0,0.17,0,0.3,0.27,216,0,100,75.0,68.11,61.0,90.0,30.1,216
0,1,11,263.58,280.94,271.91,277.2,274.92,274.25,272.17,276.86,3.72,216,965,1033,1017.0,1016.39,1014.0,1022.0,10.95,216,59,100,96.0,92.88,90.5,100.0,9.31,209,0.0,12.3,2.1,2.68,1.0,3.96,2.25,216,0,3.0,0,0.22,0,0.3,0.42,216,0,92,75.0,68.37,75.0,90.0,30.63,216
