,month,day,temp.record_min,temp.record_max,temp.average_min,temp.average_max,temp.median,temp.mean,temp.p25,temp.p75,temp.st_dev,temp.num,pressure.min,pressure.max,pressure.median,pressure.mean,pressure.p25,pressure.p75,pressure.st_dev,pressure.num,humidity.min,humidity.max,humidity.median,humidity.mean,humidity.p25,humidity.p75,humidity.st_dev,humidity.num,wind.min,wind.max,wind.median,wind.mean,wind.p25,wind.p75,wind.st_dev,wind.num,precipitation.min,precipitation.max,precipitation.median,precipitation.mean,precipitation.p25,precipitation.p75,precipitation.st_dev,precipitation.num,clouds.min,clouds.max,clouds.median,clouds.mean,clouds.p25,clouds.p75,clouds.st_dev,clouds.num
0,1,1,261.91,280.49,271.75,276.25,274.01,273.63,271.52,277.32,4.29,216,1004,1038,1024.0,1022.16,1014.0,1031.0,10.32,210,65,100,96.0,93.99,92.0,100.0,7.04,207,0.0,10.3,1.01,1.58,0.85,2.1,1.45,216,0,0.9,0,0.08,0,0.0,0.21,216,0,92,75.0,62.53,40.0,90.0,32.89,216
0,1,2,263.38,284.97,271.59,277.28,274.62,274.28,272.87,276.88,3.49,216,946,1038,1018.0,1019.81,1012.0,1031.0,11.87,214,51,100,95.0,92.1,90.0,100.0,10.78,210,0.0,8.2,1.5,1.89,1.0,2.28,1.25,216,0,0.9,0,0.18,0,0.3,0.28,216,0,99,75.0,71.6,75.0,90.0,21.01,216
0,1,3,267.65,285.07,271.46,277.97,273.8,274.61,272.1,277.69,3.67,216,954,1037,1019.0,1017.66,1010.0,1028.0,15.82,216,40,100,93.0,90.13,86.0,100.0,11.79,213,0.0,10.3,1.5,2.07,0.63,2.51,2.02,216,0,3.0,0,0.23,0,0.3,0.57,216,0,100,75.0,63.02,41.0,89.0,29.93,216
0,1,4,268.01,284.33,271.87,277.85,275.54,275.09,272.32,277.39,3.58,216,995,1039,1021.5,1019.45,1007.0,1033.5,14.34,216,51,100,92.0,88.6,81.0,98.0,11.6,212,0.0,8.7,1.5,2.07,1.0,2.6,1.72,216,0,3.0,0,0.32,0,0.9,0.44,216,0,92,75.0,64.0,45.5,87.0,29.08,216
0,1,5,266.73,283.83,271.24,277.93,273.72,274.63,272.06,277.06,4.0,216,995,1038,1025.0,1020.13,1007.0,1033.0,14.2,215,1,100,92.0,87.51,84.5,95.0,12.33,209,0.0,7.7,1.5,1.79,1.0,2.11,1.35,216,0,3.0,0,0.12,0,0.3,0.29,216,0,92,75.0,51.79,20.0,75.0,33.51,216
0,1,6,261.3,283.05,271.2,277.21,274.25,273.84,271.52,277.04,4.75,216,999,1035,1026.0,1020.85,1010.0,1032.0,11.86,215,54,100,93.0,90.52,86.0,98.0,9.65,215,0.0,5.7,1.17,1.41,1.0,2.1,0.84,216,0,0.9,0,0.09,0,0.0,0.23,216,0,92,75.0,53.2,8.0,81.5,36.08,216
0,1,7,260.36,282.73,271.25,277.6,275.23,274.0,271.61,277.39,4.92,216,996,1034,1029.0,1022.38,1014.0,1031.0,10.76,215,55,100,92.0,88.26,81.0,97.0,10.44,215,0.0,5.18,1.03,1.32,1.0,1.5,0.83,216,0,3.0,0,0.09,0,0.0,0.36,216,0,92,75.0,56.26,20.0,90.0,34.34,216
0,1,8,264.86,283.88,271.99,277.68,275.59,274.79,272.57,276.82,3.41,216,1004,1038,1024.0,1022.4,1016.0,1029.0,8.68,215,10,100,93.0,88.63,86.0,96.0,12.13,214,0.0,6.2,1.5,1.72,1.0,2.1,1.15,216,0,0.9,0,0.17,0,0.3,0.29,216,0,98,75.0,65.65,47.0,90.0,28.66,216
0,1,9,266.52,283.26,272.09,278.59,274.86,275.12,272.43,277.83,3.81,216,1002,1038,1017.5,1019.36,1015.0,1026.0,8.8,216,2,100,92.0,86.62,80.0,98.0,14.8,202,0.0,6.48,1.52,1.99,1.0,2.6,1.45,216,0,3.0,0,0.22,0,0.3,0.55,216,0,100,75.0,69.02,75.0,90.0,30.98,216
0,1,10,268.0,282.84,272.98,277.41,274.42,275.32,271.89,278.33,4.01,216,978,1031,1018.0,1016.13,1013.0,1021.0,8.28,216,49,100,92.0,87.53,80.0,97.0,11.3,216,0.0,8.2,1.82,2.32,1.0,3.09,1.77,216,0,0.9,0,0.1,0,0.3,0.19,216,0,92,75.0,70.33,75.0,90.0,22.9,216
0,1,11,265.54,281.49,272.26,277.57,274.54,274.52,272.34,277.1,3.47,216,992,1033,1019.0,1017.94,1015.0,1024.5,9.92,216,49,100,93.0,89.44,86.0,100.0,11.34,211,0.0,7.38,1.5,1.92,1.0,2.6,1.4,216,0,3.0,0,0.22,0,0.3,0.41,216,0,92,75.0,64.96,40.0,90.0,29.06,216
0,1,12,265.71,280.01,272.25,277.74,275.53,275.12,273.98,276.69,2.52,216,999,1033,1020.5,1019.42,1016.0,1026.0,7.95,216,56,100,92.0,87.72,80.0,100.0,10.91,214,0.0,8.2,2.1,2.39,1.03,3.1,1.59,216,0,0.9,0,0.13,0,0.3,0.22,216,0,100,75.0,69.25,65.0,90.0,23.11,216
0,1,13,270.89,280.51,272.82,278.48,275.58,275.55,274.15,277.13,2.06,216,1001,1027,1018.0,1017.02,1014.0,1020.0,5.1,216,43,100,86.0,84.37,74.0,100.0,13.5,211,0.0,9.8,2.1,2.85,1.03,4.1,2.16,216,0,0.9,0,0.12,0,0.0,0.26,216,0,100,75.0,56.56,25.0,75.0,30.71,216
0,1,14,269.06,280.96,272.33,276.97,275.0,274.76,272.87,276.75,2.62,216,1006,1025,1016.0,1015.23,1011.0,1019.0,4.84,216,46,100,92.0,87.62,80.0,100.0,12.21,199,0.0,9.3,2.1,3.01,1.5,4.62,2.06,216,0,0.9,0,0.19,0,0.3,0.3,216,0,100,75.0,70.64,75.0,90.0,23.9,216
0,1,15,267.41,282.59,270.68,277.1,273.99,274.06,272.27,275.86,2.71,216,1008,1030,1017.0,1016.8,1012.0,1021.0,5.5,216,40,100,86.0,85.5,80.0,94.5,12.54,201,0.0,6.2,1.58,2.0,1.0,2.6,1.17,216,0,0.9,0,0.05,0,0.0,0.17,216,0,92,75.0,58.69,36.0,80.0,31.42,216
0,1,16,265.76,283.62,271.29,277.01,273.78,273.8,270.76,276.78,4.14,216,1003,1029,1015.5,1014.88,1006.5,1023.0,8.5,216,50,100,91.5,86.23,80.0,93.0,11.37,208,0.5,9.3,1.5,2.11,1.0,2.59,1.58,216,0,3.0,0,0.18,0,0.3,0.43,216,0,92,75.0,58.59,40.0,75.0,32.29,216
0,1,17,262.22,284.97,270.32,276.32,273.53,273.91,270.7,276.2,4.36,216,930,1026,1017.0,1008.08,1006.0,1023.0,24.24,215,52,100,92.0,87.18,79.0,98.0,11.88,215,0.0,8.7,2.1,2.46,1.23,3.1,1.63,216,0,0.9,0,0.17,0,0.3,0.3,216,0,92,75.0,67.43,75.0,75.0,25.43,216
0,1,18,259.41,284.97,269.24,275.34,271.75,272.66,268.36,276.22,6.01,216,946,1028,1016.0,1010.93,1011.5,1026.0,23.41,216,56,100,91.0,84.84,73.0,97.0,12.94,216,0.0,8.7,1.5,1.84,1.0,2.51,1.32,216,0,0.9,0,0.15,0,0.0,0.31,216,0,100,75.0,54.29,20.0,75.0,32.08,216
0,1,19,263.39,284.97,269.02,275.74,271.65,272.2,268.65,275.45,4.78,216,946,1037,1014.0,1012.56,1010.0,1023.0,17.58,215,55,100,92.0,86.7,75.0,96.0,11.99,215,0.0,9.8,1.5,1.95,1.0,2.51,1.57,216,0,3.0,0,0.13,0,0.0,0.37,216,0,100,75.0,59.29,40.0,88.0,31.96,216
0,1,20,267.71,279.85,270.61,275.28,272.65,272.72,271.13,274.75,2.95,216,919,1041,1012.0,1012.2,1005.0,1018.0,17.18,216,51,100,92.0,88.81,85.0,98.5,12.02,216,0.5,9.8,1.5,1.73,1.0,2.1,1.22,216,0,3.0,0,0.11,0,0.0,0.39,216,0,100,75.0,63.76,46.0,90.0,32.44,216
0,1,21,264.05,280.99,270.16,275.64,273.08,272.91,269.95,275.53,3.82,216,988,1041,1015.0,1014.37,1007.0,1024.5,13.01,216,41,100,92.0,90.19,86.0,97.0,9.8,204,0.5,8.2,1.5,1.8,1.0,2.2,1.31,216,0,0.9,0,0.09,0,0.0,0.22,216,0,92,75.0,63.38,47.0,78.0,28.26,216
0,1,22,264.73,281.5,269.57,275.89,272.17,272.86,269.65,276.35,4.31,216,928,1037,1013.0,1012.04,1004.0,1024.0,18.06,214,40,100,92.0,89.87,86.0,100.0,11.4,210,0.0,7.72,1.5,1.94,1.0,2.57,1.39,216,0,3.0,0,0.13,0,0.0,0.38,216,0,98,75.0,57.01,32.0,90.0,33.19,216
0,1,23,266.32,281.78,269.94,275.85,272.64,272.71,269.78,275.42,3.8,216,934,1037,1020.0,1013.53,1001.5,1026.5,18.92,216,59,100,92.0,90.52,86.0,97.0,9.27,215,0.0,5.66,1.5,1.69,1.0,2.1,0.9,216,0,0.9,0,0.07,0,0.0,0.17,216,0,92,75.0,64.86,48.0,84.0,28.39,216
0,1,24,260.06,282.74,268.82,275.55,272.15,271.96,269.48,274.91,4.01,216,936,1036,1021.0,1014.1,1004.0,1024.0,18.74,215,34,100,92.0,86.97,80.0,97.0,13.03,213,0.0,6.17,1.5,1.65,1.0,2.1,1.08,216,0,0.9,0,0.05,0,0.0,0.17,216,0,100,75.0,54.05,20.0,76.0,34.51,216
0,1,25,256.64,281.98,268.25,274.99,272.17,271.55,269.54,273.9,4.62,216,927,1033,1017.0,1011.69,1009.0,1023.5,23.68,216,40,100,92.0,87.4,79.0,98.0,12.75,215,0.0,6.69,1.5,1.79,1.0,2.6,1.09,216,0,0.9,0,0.03,0,0.0,0.15,216,0,100,75.0,50.31,7.0,85.5,36.95,216
0,1,26,257.94,283.57,268.94,276.11,272.5,272.72,270.25,276.08,4.39,216,507,1032,1020.0,1012.93,1014.0,1023.0,54.87,214,33,100,86.0,82.89,74.0,95.0,14.44,211,0.0,7.7,1.5,1.64,1.0,2.1,1.0,216,0,0.9,0,0.06,0,0.0,0.17,216,0,100,75.0,61.21,40.0,90.0,31.2,216
0,1,27,255.93,282.38,269.35,276.83,273.79,273.26,270.53,277.56,4.93,216,992,1035,1019.0,1016.24,1011.0,1024.0,10.53,216,36,100,91.0,88.07,84.0,98.0,11.22,207,0.0,9.3,1.5,1.86,1.0,2.1,1.62,216,0,0.9,0,0.07,0,0.0,0.18,216,0,100,75.0,57.0,24.0,75.0,31.42,216
0,1,28,263.3,282.84,270.96,278.45,274.9,274.32,271.38,277.01,4.5,216,997,1038,1014.0,1014.99,1007.0,1023.0,11.23,216,46,100,88.5,83.49,74.0,95.0,14.46,212,0.0,11.8,1.5,1.96,1.0,2.6,1.54,216,0,0.9,0,0.07,0,0.0,0.19,216,0,92,75.0,55.22,37.5,75.0,28.58,216
0,1,29,267.0,284.32,272.3,278.29,274.71,275.06,272.68,277.72,3.74,216,512,1036,1011.0,1009.96,1004.0,1024.0,43.42,214,23,100,92.0,86.66,80.0,94.0,12.31,207,0.0,12.86,1.84,2.52,1.0,3.14,2.13,216,0,3.0,0,0.15,0,0.3,0.3,216,0,100,75.0,57.09,36.0,75.0,30.84,216
0,1,30,266.33,284.15,271.54,278.08,275.2,275.02,271.89,277.94,3.46,216,979,1033,1017.0,1010.57,1000.0,1022.0,14.55,215,37,100,93.0,87.64,80.0,100.0,13.02,210,0.0,8.54,1.5,2.47,1.0,3.6,2.1,216,0,0.9,0,0.08,0,0.0,0.17,216,0,100,75.0,62.08,40.0,80.0,30.06,216
