,dt,weather,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,rain.1h,rain.3h,snow.1h
0,2020-03-19 00:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.74,279.03,1025,87,277.04,283.71,1.0,310,0,,,
1,2020-03-19 01:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",280.06,278.76,1025,93,277.04,283.15,0.5,0,0,,,
2,2020-03-19 02:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",279.78,278.07,1025,93,277.15,282.59,1.0,160,0,,,
3,2020-03-19 03:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",279.36,277.92,1025,93,277.04,282.59,0.5,0,0,,,
4,2020-03-19 04:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",279.06,277.56,1025,93,276.15,282.04,0.5,0,0,,,
5,2020-03-19 05:00:00,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",278.25,276.45,1025,100,275.93,281.48,1.0,70,0,,,
6,2020-03-19 06:00:00,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",278.07,275.88,1025,100,275.15,280.93,1.5,70,0,,,
7,2020-03-19 07:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",279.18,277.7,1025,93,277.15,282.04,0.5,0,0,,,
8,2020-03-19 08:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",282.1,280.8,1025,81,279.82,284.82,0.5,0,0,,,
9,2020-03-19 09:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",284.55,283.22,1025,76,282.04,287.04,1.0,0,0,,,
10,2020-03-19 10:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",286.53,285.52,1025,66,283.71,288.71,0.5,0,0,,,
11,2020-03-19 11:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",288.44,287.06,1025,58,284.82,292.04,1.0,0,0,,,
12,2020-03-19 12:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",289.95,287.08,1024,58,286.48,292.04,3.6,220,0,,,
13,2020-03-19 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",291.11,289.26,1023,42,287.59,293.71,1.0,0,20,,,
14,2020-03-19 14:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",291.59,289.61,1022,39,288.15,294.26,1.0,0,20,,,
15,2020-03-19 15:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",291.68,289.72,1022,39,288.15,294.26,1.0,0,20,,,
16,2020-03-19 16:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",291.39,289.24,1022,37,288.15,293.71,1.0,0,20,,,
17,2020-03-19 17:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",290.09,288.09,1021,37,285.37,292.59,0.5,0,0,,,
18,2020-03-19 18:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",286.96,285.63,1021,58,283.15,289.26,0.5,0,0,,,
19,2020-03-19 19:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",285.78,284.22,1021,58,283.15,287.59,0.5,0,0,,,
20,2020-03-19 20:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",284.14,282.86,1021,71,282.04,286.48,0.5,0,0,,,
21,2020-03-19 21:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",283.1,281.67,1022,81,280.93,285.37,1.0,190,0,,,
22,2020-03-19 22:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",282.92,281.8,1022,81,279.82,285.37,0.5,0,0,,,
23,2020-03-19 23:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",282.07,280.77,1022,81,278.71,284.82,0.5,0,0,,,
24,2020-03-20 00:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",281.59,280.41,1021,87,279.26,283.71,0.5,0,0,,,
25,2020-03-20 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.79,279.65,1021,93,278.15,283.71,0.5,0,0,,,
26,2020-03-20 02:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.47,279.49,1021,100,278.15,282.59,0.5,190,0,,,
27,2020-03-20 03:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",279.94,278.27,1021,93,277.59,282.59,1.0,330,0,,,
28,2020-03-20 04:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",280.02,278.36,1021,93,277.04,282.04,1.0,330,0,,,
29,2020-03-20 05:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",279.58,278.41,1021,100,277.04,282.04,0.5,0,0,,,
30,2020-03-20 06:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",279.32,277.87,1021,93,276.15,282.04,0.5,0,20,,,
31,2020-03-20 07:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",280.17,278.54,1021,93,278.71,282.04,1.0,300,20,,,
32,2020-03-20 08:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",282.67,281.61,1021,93,279.82,285.93,1.0,320,20,,,
33,2020-03-20 09:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",284.43,283.91,1021,87,281.15,288.15,0.5,0,40,,,
34,2020-03-20 10:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",286.73,285.63,1021,62,283.71,288.71,0.4,241,40,,,
35,2020-03-20 11:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",288.01,285.99,1020,62,285.37,290.93,2.1,250,17,,,
36,2020-03-20 12:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",289.81,288.21,1020,62,287.59,292.04,2.1,330,20,,,
37,2020-03-20 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",290.0,288.01,1019,55,286.48,292.59,2.1,320,20,,,
38,2020-03-20 14:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",289.79,287.13,1019,45,286.48,293.15,2.1,340,20,,,
39,2020-03-20 15:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",289.78,287.3,1018,48,286.48,292.04,2.1,350,20,,,
40,2020-03-20 16:00:00,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",288.86,286.21,1018,48,285.37,291.48,2.1,360,20,,,
41,2020-03-20 17:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",287.52,284.8,1017,51,284.26,290.15,2.1,310,100,,2.56,
42,2020-03-20 18:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",285.86,282.86,1018,51,282.04,288.15,2.1,10,20,,,
43,2020-03-20 19:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",284.71,282.62,1018,66,282.04,287.04,1.5,330,40,,,
44,2020-03-20 20:00:00,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]",283.88,279.82,1019,58,280.37,287.15,3.6,270,75,0.9,,
