,dt,weather,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,rain.1h,rain.3h,snow.1h
0,2020-03-19 00:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.9,279.98,1025,100,278.15,283.15,0.57,236,0,,,
1,2020-03-19 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.19,279.15,1025,100,278.15,283.15,0.5,0,0,,,
2,2020-03-19 02:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.67,278.29,1025,93,276.15,282.59,0.5,220,0,,,
3,2020-03-19 03:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",279.05,277.76,1025,100,276.15,282.04,0.5,70,90,,,
4,2020-03-19 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.75,277.24,1025,93,276.15,281.48,0.43,164,0,,,
5,2020-03-19 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.22,276.77,1025,100,276.15,281.48,0.48,127,0,,,
6,2020-03-19 06:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",277.95,276.45,1025,100,275.15,280.93,0.48,127,0,,,
7,2020-03-19 07:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",279.05,277.76,1025,100,276.15,282.04,0.5,250,20,,,
8,2020-03-19 08:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",281.78,279.72,1025,81,278.15,285.37,1.5,0,0,,,
9,2020-03-19 09:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",284.89,283.9,1025,81,283.15,285.93,0.95,37,0,,,
10,2020-03-19 10:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",286.98,285.3,1025,58,285.15,288.71,1.0,0,0,,,
11,2020-03-19 11:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",288.98,287.19,1024,55,286.15,292.04,1.5,0,0,,,
12,2020-03-19 12:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",290.34,288.84,1024,55,288.15,292.59,1.5,0,0,,,
13,2020-03-19 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",291.39,290.13,1023,55,289.82,293.71,1.5,0,20,,,
14,2020-03-19 14:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",292.19,290.4,1022,45,290.15,294.26,1.5,10,3,,,
15,2020-03-19 15:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",292.55,291.41,1022,48,290.93,294.26,1.0,0,20,,,
16,2020-03-19 16:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",292.2,291.27,1022,52,290.37,293.71,1.0,0,20,,,
17,2020-03-19 17:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",290.91,288.92,1021,52,287.59,292.59,2.1,310,2,,0.19,
18,2020-03-19 18:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",288.2,286.47,1021,59,284.82,291.15,1.5,300,2,,0.19,
19,2020-03-19 19:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",285.88,285.75,1021,87,283.15,288.71,0.5,80,2,,0.19,
20,2020-03-19 20:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",284.76,281.61,1021,67,282.15,287.59,3.1,320,16,,,
21,2020-03-19 21:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",283.68,283.23,1022,93,281.15,286.48,0.5,120,16,,,
22,2020-03-19 22:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",282.91,280.12,1021,76,280.15,285.37,2.6,310,20,,,
23,2020-03-19 23:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",282.41,280.48,1021,81,280.15,284.82,1.5,300,9,,,
24,2020-03-20 00:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",281.55,278.89,1021,87,279.15,284.26,2.6,290,9,,,
25,2020-03-20 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",281.25,280.31,1021,100,279.15,283.71,0.71,267,0,,,
26,2020-03-20 02:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.71,279.79,1021,100,279.15,283.15,0.5,160,7,,,
27,2020-03-20 03:00:00,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",279.95,279.01,1021,100,277.15,282.59,0.28,171,90,,,
28,2020-03-20 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.06,278.41,1021,93,278.15,282.59,1.0,220,7,,,
29,2020-03-20 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.45,277.9,1021,100,277.59,281.48,1.0,160,7,,,
30,2020-03-20 06:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",279.37,278.15,1021,100,277.15,282.04,0.5,300,20,,,
31,2020-03-20 07:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",280.19,278.8,1021,100,277.59,282.59,1.0,240,40,,,
32,2020-03-20 08:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",282.83,282.16,1021,93,280.37,285.37,0.5,230,90,,,
33,2020-03-20 09:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",284.8,283.76,1021,81,283.15,287.04,1.0,0,20,,,
34,2020-03-20 10:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",286.54,284.88,1021,67,284.26,288.71,1.5,0,19,,0.44,
35,2020-03-20 11:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",288.65,287.6,1021,63,285.93,290.93,1.0,0,20,,2.37,
36,2020-03-20 12:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",289.97,288.39,1020,55,287.04,291.48,1.5,0,20,,2.37,
37,2020-03-20 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",290.87,289.07,1019,55,289.26,292.59,2.1,210,20,,,
38,2020-03-20 14:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",290.56,289.0,1018,48,288.15,292.59,1.0,0,20,,,
39,2020-03-20 15:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",290.33,288.38,1018,48,286.15,292.59,1.5,80,20,,,
40,2020-03-20 16:00:00,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",289.64,286.08,1018,48,284.82,292.59,3.6,20,56,,4.06,
41,2020-03-20 17:00:00,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",286.95,282.78,1018,52,282.15,291.15,4.1,10,78,,3.44,
