,dt,weather,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,rain.1h,snow.3h,rain.3h,snow.1h
0,2020-03-19 00:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.34,276.7,1026,66,276.48,282.59,1.0,80,5,,,,
1,2020-03-19 01:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",279.21,276.55,1026,66,275.93,282.59,1.0,80,11,,,,
2,2020-03-19 02:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.55,277.42,1026,70,275.37,283.15,0.5,0,0,,,,
3,2020-03-19 03:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.26,276.38,1026,70,274.82,282.59,1.5,80,0,,,,
4,2020-03-19 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.22,276.21,1026,81,274.26,280.37,0.5,0,0,,,,
5,2020-03-19 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.21,275.33,1026,75,273.71,282.59,1.5,90,0,,,,
6,2020-03-19 06:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",277.6,274.21,1026,75,273.71,279.82,2.1,80,0,,,,
7,2020-03-19 07:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",278.14,275.25,1026,75,273.71,280.37,1.5,0,0,,,,
8,2020-03-19 08:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",282.04,279.43,1026,65,276.48,287.04,1.5,0,0,,,,
9,2020-03-19 09:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",283.12,279.95,1025,57,278.71,287.04,2.1,100,0,,,,
10,2020-03-19 10:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",285.95,283.19,1025,47,284.26,287.04,1.5,90,0,,,,
11,2020-03-19 11:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",288.0,285.58,1025,41,286.48,288.71,1.0,0,4,,,,
12,2020-03-19 12:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",288.91,286.69,1024,42,285.93,290.15,1.0,0,20,,,,
13,2020-03-19 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",288.3,284.93,1022,37,284.26,292.15,2.1,230,20,,,,
14,2020-03-19 14:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",289.78,285.95,1022,32,284.26,293.15,2.6,240,20,,,,
15,2020-03-19 15:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",288.82,283.42,1021,37,283.71,293.15,5.1,250,20,,,,
16,2020-03-19 16:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",288.54,282.51,1020,34,282.59,293.15,5.7,260,20,,,,
17,2020-03-19 17:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",286.72,280.68,1020,45,280.93,291.15,6.2,260,20,,,,
18,2020-03-19 18:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",284.57,279.48,1020,48,279.82,290.15,4.6,280,20,,,,
19,2020-03-19 19:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",283.53,281.3,1021,51,278.71,288.15,0.5,0,11,,,,
20,2020-03-19 20:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",282.9,280.35,1022,54,277.59,286.15,1.0,0,11,,,,
21,2020-03-19 21:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",282.82,280.26,1022,54,279.82,285.15,1.0,0,11,,,,
22,2020-03-19 22:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.21,277.41,1022,57,277.59,284.15,2.61,144,11,,,,
23,2020-03-19 23:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.64,276.64,1023,61,276.48,283.15,2.98,147,5,,,,
24,2020-03-20 00:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.23,276.34,1023,66,275.93,283.15,2.98,147,5,,,,
25,2020-03-20 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.35,276.49,1023,70,275.37,282.04,1.5,70,8,,,,
26,2020-03-20 02:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.12,276.57,1022,70,274.82,282.04,1.0,100,0,,,,
27,2020-03-20 03:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.32,276.65,1022,65,274.82,282.59,1.0,0,0,,,,
28,2020-03-20 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.72,276.46,1022,70,274.26,282.59,0.5,0,0,,,,
29,2020-03-20 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.74,276.29,1022,75,274.26,282.04,1.0,90,5,,,,
30,2020-03-20 06:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",278.94,275.75,1022,75,275.37,280.93,2.1,50,5,,,,
31,2020-03-20 07:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",279.49,276.81,1022,75,277.15,282.04,1.5,100,5,,,,
32,2020-03-20 08:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",282.03,279.0,1022,65,277.15,284.82,2.1,90,100,,,,
33,2020-03-20 09:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",283.06,280.3,1022,57,279.82,286.48,1.5,100,20,,,,
34,2020-03-20 10:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",284.88,281.54,1022,47,281.15,287.59,2.1,70,20,,,,
35,2020-03-20 11:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",285.58,282.48,1021,41,280.37,288.71,1.5,0,20,,,,
36,2020-03-20 12:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",287.28,284.33,1020,33,283.15,290.15,1.0,0,20,,,,
37,2020-03-20 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",286.42,283.03,1019,33,282.04,290.15,1.5,0,20,,,,
38,2020-03-20 14:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",285.72,281.64,1018,29,280.37,292.15,2.1,90,20,,,,
39,2020-03-20 15:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",285.36,281.83,1017,25,279.82,292.15,1.0,0,40,,,,
40,2020-03-20 16:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",283.31,280.81,1019,52,279.82,286.48,0.89,171,100,,,,
41,2020-03-20 17:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",282.22,280.05,1017,68,279.26,285.93,1.08,348,100,,,,
42,2020-03-20 18:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",281.03,278.3,1017,72,278.15,283.15,1.79,61,100,,,,
43,2020-03-20 19:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",279.8,277.53,1017,77,277.04,282.59,1.08,348,100,,,,
44,2020-03-20 20:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.45,276.96,1017,79,275.93,282.04,1.4,16,59,,,,
45,2020-03-20 21:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",280.23,277.32,1019,54,276.48,285.15,1.0,0,59,,,,
46,2020-03-20 22:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",279.38,275.99,1019,53,275.37,284.15,1.5,100,90,,,,
47,2020-03-20 23:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",278.39,275.99,1016,79,275.37,280.93,1.01,18,42,,,,
48,2020-03-21 00:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",277.59,275.07,1016,79,274.82,280.93,1.01,18,42,,,,
49,2020-03-21 01:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",278.11,274.39,1019,61,274.82,282.15,2.1,90,42,,,,
50,2020-03-21 02:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",277.61,273.94,1018,65,274.82,281.15,2.1,70,0,,,,
51,2020-03-21 03:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",277.29,274.35,1018,65,274.26,281.15,1.0,100,0,,,,
52,2020-03-21 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",277.06,273.45,1018,70,274.26,280.15,2.1,90,0,,,,
53,2020-03-21 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",276.61,272.95,1018,70,273.71,279.15,2.1,80,0,,,,
54,2020-03-21 06:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",276.49,273.58,1018,70,273.15,279.15,1.0,110,0,,,,
55,2020-03-21 07:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",276.94,274.22,1018,75,273.71,278.71,1.0,70,0,,,,
56,2020-03-21 08:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",279.88,276.68,1018,70,275.37,284.26,2.1,60,0,,,,
57,2020-03-21 09:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",280.79,277.07,1017,61,278.71,282.15,2.6,80,0,,,,
58,2020-03-21 10:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",282.81,280.75,1013,68,282.04,284.26,1.07,22,0,,,,
59,2020-03-21 11:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",284.7,281.84,1015,41,282.04,287.15,1.0,0,11,,,,
60,2020-03-21 12:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",285.07,283.42,1013,69,283.15,287.04,1.18,270,11,,,,
61,2020-03-21 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",285.77,281.57,1013,41,283.15,289.15,3.1,250,20,,,,
62,2020-03-21 14:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",285.28,283.07,1011,72,283.15,288.15,2.24,180,91,,0.13,,
63,2020-03-21 15:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",285.91,279.81,1011,39,282.04,291.15,5.7,250,20,,,,
64,2020-03-21 16:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",283.81,282.16,1011,80,282.04,286.48,1.47,285,91,,0.13,,
65,2020-03-21 17:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",281.98,280.23,1011,79,280.37,283.71,1.0,337,84,,0.38,,
66,2020-03-21 18:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",279.99,277.97,1011,82,278.71,282.04,1.0,337,84,,0.38,,
67,2020-03-21 19:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",279.04,276.94,1011,85,277.59,282.04,1.0,337,84,,0.38,,
68,2020-03-21 20:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",278.21,275.25,1011,86,276.48,279.82,2.06,155,65,,,,
69,2020-03-21 21:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",277.8,274.8,1012,87,275.93,279.82,2.06,155,65,,,,
70,2020-03-21 22:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",277.46,274.43,1012,88,275.93,278.15,2.06,155,65,,,,
71,2020-03-21 23:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",277.16,273.31,1012,89,275.37,279.82,3.19,167,72,,0.25,,
72,2020-03-22 00:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",276.47,272.51,1012,89,274.82,279.26,3.19,167,72,,0.25,,
73,2020-03-22 01:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",275.99,272.39,1012,90,274.26,278.71,2.61,162,62,,0.25,,
74,2020-03-22 02:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",277.17,274.46,1015,87,274.26,281.15,1.5,250,95,,0.19,,
75,2020-03-22 03:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",276.74,274.46,1015,93,274.26,280.15,1.0,220,95,,0.19,,
76,2020-03-22 04:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",277.25,274.9,1015,87,274.26,281.15,1.0,0,95,,0.19,,
77,2020-03-22 05:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",276.23,273.03,1012,96,274.26,279.26,2.3,149,97,,0.19,,
78,2020-03-22 06:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",276.58,273.0,1016,87,274.26,280.15,2.6,260,97,,0.19,,
79,2020-03-22 07:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",275.92,272.69,1017,97,273.71,278.71,2.3,149,97,,0.19,,
80,2020-03-22 08:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",277.07,273.22,1017,87,273.71,280.37,3.1,260,90,,,,
81,2020-03-22 09:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",277.74,273.82,1017,93,274.82,280.93,3.6,250,75,,,,
82,2020-03-22 10:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",278.47,274.88,1017,76,275.93,282.15,2.6,240,75,,,,
83,2020-03-22 11:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",279.05,276.09,1017,82,276.48,280.93,2.1,178,94,,0.63,,
84,2020-03-22 12:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",279.79,275.72,1016,76,277.04,283.15,3.6,240,40,,,,
85,2020-03-22 13:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",279.24,276.27,1017,78,277.59,281.48,1.98,180,94,,0.44,,
86,2020-03-22 14:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",279.47,276.78,1017,77,277.59,281.48,1.59,180,100,,0.94,,
87,2020-03-22 15:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",280.58,272.31,1016,66,277.59,284.15,9.3,260,40,,,,
88,2020-03-22 16:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",279.47,276.78,1017,77,278.15,280.93,1.59,180,100,,0.94,,
89,2020-03-22 17:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",278.41,270.72,1017,70,274.82,282.15,8.2,260,40,,,,
90,2020-03-22 18:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",278.08,271.89,1018,75,275.37,280.37,6.2,260,40,,,,
91,2020-03-22 19:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",277.22,272.02,1019,75,273.71,280.15,4.6,260,20,,,,
92,2020-03-22 20:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",276.22,272.43,1020,81,273.71,279.15,2.6,240,69,,,,
93,2020-03-22 21:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",275.3,271.92,1022,97,273.71,277.04,2.37,143,69,,,,
94,2020-03-22 22:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",274.69,271.24,1023,98,273.15,276.48,2.37,143,69,,,,
95,2020-03-22 23:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",274.23,271.51,1023,98,272.59,275.93,1.22,148,45,,,,
96,2020-03-23 00:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",273.97,271.1,1020,93,272.04,275.93,1.22,148,45,,,,
97,2020-03-23 01:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",273.71,270.11,1023,98,271.48,275.93,2.36,151,39,,,,
98,2020-03-23 02:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",272.72,269.74,1023,98,270.93,273.71,1.28,333,56,,,,
99,2020-03-23 03:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",272.77,269.79,1023,98,270.37,275.37,1.28,333,56,,,,
100,2020-03-23 04:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",272.49,269.48,1023,98,269.82,275.37,1.28,333,56,,,,
101,2020-03-23 05:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",272.26,268.48,1023,98,269.82,275.37,2.33,346,28,,,,
102,2020-03-23 06:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",272.15,268.26,1021,93,269.26,275.37,2.33,346,28,,,,
103,2020-03-23 07:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",273.45,269.28,1023,80,269.26,279.15,2.6,260,75,,,,
104,2020-03-23 08:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",273.84,269.71,1023,80,269.82,278.15,2.6,250,75,,,,
105,2020-03-23 09:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",274.15,269.6,1023,75,269.82,278.15,3.1,250,75,,,,
106,2020-03-23 10:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",274.91,270.46,1023,75,269.82,280.15,3.1,240,20,,,,
107,2020-03-23 11:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",275.83,270.55,1023,65,269.82,281.15,4.1,240,20,,,,
108,2020-03-23 12:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",277.4,271.18,1022,65,270.37,281.15,5.7,250,20,,,,
109,2020-03-23 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",278.44,271.19,1021,61,270.93,282.15,7.2,250,20,,,,
110,2020-03-23 14:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",278.6,270.67,1021,61,270.93,282.59,8.2,250,0,,,,
111,2020-03-23 15:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",278.37,269.17,1021,57,271.48,282.59,9.8,260,0,,,,
112,2020-03-23 16:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",278.43,270.01,1020,57,271.48,283.15,8.7,260,0,,,,
113,2020-03-23 17:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",277.49,269.08,1020,61,272.59,281.48,8.7,260,36,,,,
114,2020-03-23 18:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",276.06,269.45,1021,98,272.04,280.15,7.2,260,36,,,,
115,2020-03-23 19:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",274.42,269.01,1021,98,268.71,279.15,5.1,260,36,,,,
116,2020-03-23 20:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",273.08,269.36,1022,92,269.26,275.37,2.24,9,65,,,,
117,2020-03-23 21:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",272.49,268.69,1022,92,269.26,274.26,2.24,9,65,,,,
118,2020-03-23 22:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",271.64,267.73,1023,92,268.71,273.71,2.24,9,65,,,,
119,2020-03-23 23:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",270.77,266.43,1022,91,267.59,272.04,2.69,357,35,,,,
120,2020-03-24 00:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",270.34,265.92,1023,89,267.59,272.04,2.69,357,35,,,,
121,2020-03-24 01:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",269.61,265.34,1022,90,267.59,270.93,2.38,3,51,,,,
122,2020-03-24 02:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",270.87,267.88,1024,80,267.04,275.15,0.5,0,20,,,,
123,2020-03-24 03:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",270.63,266.53,1023,57,267.04,275.15,1.5,240,20,,,,
124,2020-03-24 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",268.9,264.11,1022,90,267.04,271.48,3.02,356,0,,,,
125,2020-03-24 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",268.85,263.96,1022,91,267.04,273.71,3.18,354,0,,,,
126,2020-03-24 06:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",269.85,263.64,1023,64,267.04,275.15,4.6,250,0,,,,
127,2020-03-24 07:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",269.4,264.56,1022,91,267.04,273.15,3.18,354,0,,,,
128,2020-03-24 08:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",271.14,265.73,1023,64,264.339,275.37,3.6,250,75,,,,
129,2020-03-24 09:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",272.31,267.7,1023,64,264.339,276.15,2.6,240,75,,,,
130,2020-03-24 10:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",273.58,269.36,1023,60,264.339,277.15,2.1,240,75,,,,
131,2020-03-24 11:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'sky is clear', 'icon': '01d'}]",275.56,271.18,1022,60,264.26,280.37,2.6,250,0,,,,
132,2020-03-24 12:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",275.2,270.76,1022,74,264.26,280.37,3.1,250,40,,,,
133,2020-03-24 13:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",276.07,268.67,1021,52,264.703,281.15,6.7,250,40,,,,
134,2020-03-24 14:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",277.3,269.59,1021,49,262.6,282.59,7.2,250,40,,,,
135,2020-03-24 15:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",276.75,268.18,1020,45,262.6,282.15,8.2,260,40,,,,
136,2020-03-24 16:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",276.84,269.25,1020,42,262.6,282.15,6.7,260,40,,,,
137,2020-03-24 17:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",275.32,268.04,1020,45,257.56,281.15,6.2,260,40,,,,
138,2020-03-24 18:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",274.89,269.05,1018,45,270.37,280.15,4.1,290,20,,,,
139,2020-03-24 19:00:00,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",274.97,271.02,1019,48,269.26,279.15,1.5,0,77,,0.19,,
140,2020-03-24 20:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",273.81,270.21,1020,52,268.71,278.15,1.0,0,22,,,,
141,2020-03-24 21:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",272.99,269.74,1020,55,268.71,277.15,0.5,0,22,,,,
142,2020-03-24 22:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",272.51,268.59,1021,59,268.15,276.15,1.5,90,22,,,,
143,2020-03-24 23:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",270.96,267.23,1021,73,269.26,272.59,1.4,124,11,,,,
144,2020-03-25 00:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",270.98,267.37,1021,80,267.59,274.15,1.4,124,11,,,,
145,2020-03-25 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",270.54,267.34,1021,69,267.04,274.15,0.5,0,0,,,,
146,2020-03-25 02:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",269.96,264.91,1020,30,265.93,273.15,2.18,9,0,,,,
147,2020-03-25 03:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",269.83,265.95,1020,30,265.93,273.15,0.5,0,0,,,,
148,2020-03-25 04:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",269.31,265.42,1020,30,265.37,273.15,0.5,0,0,,,,
149,2020-03-25 05:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",269.1,265.86,1020,74,264.26,272.15,0.5,0,0,,,,
150,2020-03-25 06:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",269.13,265.98,1020,80,264.26,272.15,0.5,0,0,,,,
151,2020-03-25 07:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",269.57,266.46,1020,80,265.93,272.15,0.5,0,0,,,,
